geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
cym;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.78;10.32;11.13;13.46;;20.11;21.12;21.25;24.25;18.63;13.79;;
cyp;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;;;;;;;;10.1754;8.1935;7.7478;8.8963;8.6553;13.9082;9.9842;10.1599;9.0399;13.8135;16.6049;22.3755;27.7496;38.9137;35.9517;32.7697;29.0598;24.7034
cze;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.64;;8.415;8.676;7.79;7.19;6.9509;10.7868;16.5698;16.9871;16.3078;15.382;16.7637;19.8544;19.2217;17.4928;10.7467;9.8731;16.6437;18.3366;18.0743;19.5122;18.9696;15.8562;12.5973;10.505999999999998;7.9488
deu;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.6171;10.3219;9.8004;7.8358;7.482;6.816;5.5267;4.5764;5.5135;5.9698;7.672999999999999;8.9618;8.4673;9.6352;10.6705;9.7899;8.8836;8.5459;7.7881;9.2899;11.0339;12.9951;15.5216;13.7604;11.9043;10.5603;11.2242;9.8335;8.5327;8.0449;7.8267;7.7475;7.2348;7.051;6.7602
dma;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;;;;;;;;;;34.24;;25.84;;;;;;;;;;;;;;;;
dnk;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8701;13.9597;11.5219;8.1372;8.9296;8.5406;11.4984;11.5256;11.5015;12.3367;14.6081;10.1791;9.9226;10.5863;8.0932;7.1715;9.9508;6.7242;8.2508;7.0743;9.8279;7.787000000000001;8.6142;7.6821;7.5244;8.0272;11.8295;13.9718;14.2368;14.1373;13.0529;12.6179;10.8432;12.0003;11.0427
dom;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.98;;;13.6593;10.872;12.4896;10.5949;12.546;10.8282;13.9068;14.9301;17.4116;13.4266;16.5195;16.7487;
dza;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.76;;;;31.08;24.3;27.41;23.81;21.26;21.54;22.43;27.54;24.8;;;;
ecu;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.16;;;;;;20.05;18.92;23.51;;9.7433;8.3941;17.39;10.9072;10.3483;7.96;8.0079;7.1447;9.2748;9.9213;9.422;9.1294;8.8124;8.4966;9.057;8.8341;10.3459;8.4536
egy;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.11;20.38;;;27.1;;;;29.87;24.8;25.035999999999998;24.7828;24.3067;29.2999;34.4305;34.1095;32.235;31.5594;30.805999999999997;
esp;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.48;17.56;21.56;28.39;34.69;38.61;41.86;46.27;47.9;46.4648;43.4609;41.1164;34.3118;31.8448;30.5116;33.0809;42.2482;44.9463;41.8525;41.8204;39.1011;35.4433;29.131999999999998;25.2512;20.6993;21.5003;22.2806;22.4558;19.6296;17.8915;18.0892;24.4517;37.729;41.4807;46.1912;52.8571;55.4769;53.1978;48.3319;44.4363;38.5655
est;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6269999999999998;3.41;7.396;10.873;11.337;13.943;15.767000000000001;18.6721;14.8704;22.0574;21.1355;24.0025;20.2388;26.8529;25.6609;15.1463;12.1209;10.096;12.0217;27.3907;32.921;22.3745;20.8574;18.6765;14.9647;13.0939;13.4033;12.0995
eth;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.4166;;;;;;3.6109;;;;;;;;3.5322;;;;
fin;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.89;9.02;10.1;9.89;;9.79;;9.48;8.92;7.85;8.42;8.883;14.946;24.478;30.794;31.164;41.1863;41.5589;35.4265;34.6379;28.5913;28.3532;26.598000000000003;28.2163;27.8126;27.5273;20.0774;18.7297;16.5087;16.4501;21.5103;21.3969;20.064;18.9596;19.9215;20.5455;22.4455;20.1491;20.1268
fji;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8006;;;;;;14.154000000000002;;;18.12;;15.3987;
flk;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.74;;;;;
fra;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.8087;24.5749;25.7459;23.9097;23.4277;22.1453;19.5414;19.8058;19.7373;21.6865;25.5315;28.7869;27.0859;27.5502;28.9411;26.1708;26.3177;20.6294;18.0086;18.935;17.2503;19.7576;20.2786;21.3276;18.8314;18.3265;22.9454;22.5496;21.9356;23.6507;24.0549;24.2199;24.6713;24.6161;22.293000000000003
gab;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.96;;;;;;;;;;;;;;;;;35.7;;;;;;;
gbm;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.29;;;;;10.12;;;;;7.17;
gbr;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2243;19.0954;18.2452;18.5246;16.2136;13.2426;10.3428;10.4209;13.8806;15.6767;17.4836;16.3554;15.5455;14.9446;13.6014;12.4606;12.4237;12.0295;10.3276;10.9155;11.3638;10.7215;12.7446;13.9313;14.2801;15.0203;19.1225;19.8794;21.2881;21.2084;20.6789;16.9586;14.6298;12.992;12.0799
geo;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.57;21.12;20.07;27.93;24.93;28.3;28.29;;31.51;35.52;38.72;36.35;35.63;33.27;35.63;30.81;30.8;30.5;
gha;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9;;16.55;;;;;;9.4832;;;;11.16;;;4.6273;;15.1772;;
gin;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.6676;;;;;;;;;;;;;;;
glp;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.81;;;;;;;;;;;;;;;;;;
gmb;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.062999999999999;;;;;
grc;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.11;12.39;23.0579;23.9498;24.1774;24.2449;24.9863;25.9677;24.9159;23.3062;24.5185;24.9651;26.6799;27.7208;27.8953;31.1553;31.0147;29.3318;31.3523;29.2015;27.9383;25.840999999999998;25.4438;26.1202;25.7776;24.9662;22.6915;21.8675;25.6948;32.951;44.6949;55.2956;58.2831;52.4119;49.8275;47.3048;43.5893
grd;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.04;;;44.46;;30.15;;31.47;;;;;;;;;;;;;;;;;;;
gtm;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.4265;5.4866;;;;;;5.382000000000001;7.5353;4.7303;5.6198;5.8516;5.6982;6.1047;
guf;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.87;;;;;;;;;53.37;;;;;;;;;;;;;;;;;;
gum;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.22;;;;;;;;;;;;;;;
guy;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.54;;;;;;;;;;;;;;;24.08;;;;;;;;;;;;;;;
hkg;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.97;6.77;6.62;5.95;5.73;3.85;3.39;2.76;3.42;4.2;4.33;4.49;4.34;6.87;6.65;5.21;10.54;;11.19;11.27;14.95;14.97;12.14;10.72;10.4;8.99;8.54;12.55;12.16;9.34;9.29;9.48;9.25;10.49;9.76;
hnd;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.7429;6.221;5.5334;5.5387;5.9888;7.4821;8.0187;6.9557;7.2076;9.3538;7.8573;8.4592;
hrv;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.22;;;;;;;;;;45.34;36.3057;35.8183;32.7625;32.263000000000005;28.8777;25.1803;23.6816;25.238000000000003;32.3728;36.6547;42.0758;50.0137;45.5069;42.3275;31.2706;27.3539
hti;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.99;;;;;;;;;;;;;;
hun;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.807000000000002;22.909000000000002;20.909000000000002;18.637;19.3873;16.8625;15.1898;12.2547;12.2606;10.7067;11.4192;12.8552;14.3997;19.3771;19.147000000000002;18.0259;19.506;26.4244;26.4154;25.9781;28.1993;26.5649;20.3929;17.2795;12.9256;10.7058
idn;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.96;19.8617;19.8615;22.449;22.0828;24.4173;26.2191;24.535999999999998;22.6036;19.5311;18.887999999999998;17.5648;18.3952;15.4864;15.7323;15.7248;17.0258;15.8208;15.6118
ind;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.4391;;;;;;8.0643;;;;;9.0265;;;;;9.0362;;10.0625;;;;;
irl;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.3112;23.3723;24.9885;26.1719;25.9606;25.2047;21.8145;19.7141;23.101;22.7314;25.0031;23.0138;18.9611;18.1224;15.9059;11.4351;8.5626;6.5274;6.1773;7.8184;8.1309;8.2872;8.5646;8.6006;9.1572;13.4672;24.5001;28.1437;29.5872;30.7907;26.7236;23.4007;20.234;16.7954;14.4033
irn;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.3;23.01;24.71;28.66;;;;25.17;26.14;29.16;28.39
irq;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.2755;;;;;16.0574;;;;;
isl;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.888;9.898;9.961;11.536;12.1836;8.6893;8.1068;7.0058;4.2903;4.3944;5.0682;6.3548;12.4525;12.1134;7.369;8.289;7.0142;8.1998;15.8561;16.2251;14.4411;13.5337;10.6376;9.7867;8.8249;6.5118;7.8666
isr;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;7.8;;9.83;;9.87;8.04;13.25;14.33;14.06;12.83;16.25;17.31;;;;;21.811999999999998;22.11;22.636;20.694000000000003;16.664;14.925999999999998;13.552999999999999;15.03;16.937;16.707;17.3;18.683;20.824;22.39;20.642;17.845;18.384;16.223;12.46;14.708;14.22;11.827;12.136;10.539000000000001;10.585;9.302;8.631;7.261
ita;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.81;25.37;25.02;;29.43;28.8953;31.4732;32.0832;33.3068;33.7322;33.2549;31.7846;28.9471;28.1495;28.3171;30.1632;31.7892;33.4701;34.7349;34.5566;33.7647;32.95;31.4655;27.8339;27.1403;26.8034;24.4434;24.1179;21.763;20.3609;21.2045;25.34;27.9034;29.1565;35.3157;40.0407;42.6814;40.3239;37.769;34.7422
jam;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.76;;;;27.3;;;;33.19;;;;;21.25;28.09;;;;26.35;;;;33.4906;37.7712;34.281;32.8489;31.8134;28.2497
jpn;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;1.8;1.9;2.0;2.0;2.5;2.2;2.4;3.1;3.1;3.5;3.8;3.7;3.6;3.9;4.4;4.5;4.9;4.8;5.2;5.2;4.9;4.6;4.3;4.5;4.4;5.0;5.6;6.1;6.6;6.7;7.7;9.1;9.1;9.6;9.9;10.1;9.5;8.7;8.0;7.7;7.2;9.1;9.4;8.008;8.1;6.9;6.3;5.5;5.1;4.6
kaz;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.33;14.53;14.27;;;;7.41;6.68;5.21;4.57;3.93;3.91;;;;
ken;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.285;;;;;;;;;;;;;;;;;;
kgz;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.08;;15.24;14.45;14.57;;;16.84;16.68;16.57;17.57;13.41;13.97;15.0;15.54;
khm;aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.18;;;;;;;;;;3.33;;0.54;;1.5809;;;;;
