geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
bel;male_self_employed_percent_of_male_employment;18.477;18.827;19.229;19.329;19.015;19.453;18.721;19.044;18.21;17.73;16.835;16.908;16.994;17.049;17.553;17.654;17.45;17.037;17.703;17.332;17.503;17.585;18.811;17.886;18.771;18.471;18.486;18.402;18.317999999999998;18.239;18.16;18.081
ben;male_self_employed_percent_of_male_employment;88.699;88.48700000000001;88.476;88.09299999999999;88.23100000000001;88.491;88.41799999999999;88.36;88.646;88.338;88.197;88.27600000000001;87.961;88.12;87.99700000000001;88.04700000000001;87.749;87.37700000000001;87.198;87.001;84.42;84.139;83.835;83.56;83.488;83.494;83.601;83.55;83.49600000000001;83.44;83.381;83.33
bfa;male_self_employed_percent_of_male_employment;90.28200000000001;89.97;90.065;90.48700000000001;90.464;90.53;90.02;89.93299999999999;89.46600000000001;88.93799999999999;89.166;88.93799999999999;88.96600000000001;88.419;88.484;87.87299999999999;87.244;87.65799999999999;87.199;87.471;87.361;87.02;86.566;86.24600000000001;85.916;85.802;85.729;85.65899999999999;85.59;85.521;85.45200000000001;85.383
bgd;male_self_employed_percent_of_male_employment;64.53;63.965;63.62;63.143;63.055;62.727;62.471000000000004;62.138999999999996;59.576;59.246;58.895;59.125;58.791000000000004;58.645;57.941;57.178999999999995;56.368;55.73;54.73;54.132;59.723;59.111999999999995;58.357;57.666000000000004;57.032;56.175;55.994;55.901;55.81100000000001;55.725;55.638999999999996;55.555
bgr;male_self_employed_percent_of_male_employment;14.453;14.083;14.073;15.945;17.837;18.752;19.982;20.123;18.915;19.484;18.422;17.922;19.070999999999998;18.811;16.688;15.876;15.084000000000001;14.690999999999999;14.841;14.762;14.547;14.118;14.919;15.319;14.895;14.210999999999999;14.175;14.132;14.099;14.078;14.057;14.058
bhr;male_self_employed_percent_of_male_employment;6.428999999999999;4.107;4.0969999999999995;4.249;4.386;4.146;4.175;3.8689999999999998;3.883;4.0889999999999995;4.226;4.868;4.757;5.2010000000000005;4.6610000000000005;4.698;4.462;4.355;4.224;4.317;4.673;4.427;4.37;4.288;4.03;3.75;3.5580000000000003;3.554;3.55;3.545;3.5410000000000004;3.536
bhs;male_self_employed_percent_of_male_employment;19.47;21.815;20.686;21.65;20.901;24.29;23.243000000000002;22.961;24.781999999999996;23.514;23.588;25.013;22.898000000000003;22.781999999999996;21.875999999999998;21.865;21.945999999999998;21.88;23.645;17.465;17.436;17.389;17.358;17.334;17.465999999999998;17.496;17.542;17.543;17.531;17.519000000000002;17.515;17.512
bih;male_self_employed_percent_of_male_employment;32.137;33.141;35.037;46.56;49.193999999999996;64.345;50.092;47.793;45.325;41.685;41.165;41.97;41.092;42.31;41.516000000000005;41.996;41.236999999999995;41.099;29.713;29.468000000000004;28.956999999999997;30.78;30.101;23.518;25.728;25.416;25.180999999999997;25.205;25.229;25.232;25.256;25.303
blr;male_self_employed_percent_of_male_employment;5.038;4.013;4.061;3.8810000000000002;3.895;4.356;4.593999999999999;4.407;4.3;4.405;4.396;4.442;4.378;4.493;4.284;4.386;4.341;4.408;4.037;4.527;4.375;4.212;4.152;4.246;4.126;4.298;4.415;4.413;4.4239999999999995;4.448;4.461;4.468
blz;male_self_employed_percent_of_male_employment;45.743;45.725;45.556000000000004;45.585;34.441;38.025;34.821999999999996;34.804;34.583;34.525;33.902;33.67;33.43;33.229;33.063;31.232;31.180999999999997;31.311;31.236;31.322;31.4;31.226;31.125999999999998;31.116999999999997;30.906999999999996;29.874000000000002;30.043000000000003;29.936999999999998;29.807;29.73;29.656;29.586
bol;male_self_employed_percent_of_male_employment;43.181000000000004;42.911;42.42;41.934;42.122;41.593;40.823;40.506;39.9;40.274;40.078;40.102;40.056;40.347;40.404;40.99;41.076;41.303000000000004;40.345;40.452;40.626999999999995;40.208;39.692;39.02;37.876;37.404;37.125;36.952;36.788000000000004;36.646;36.513000000000005;36.382
bra;male_self_employed_percent_of_male_employment;38.621;39.117;38.926;43.12;40.029;39.474000000000004;35.255;35.153;35.2;35.423;39.907;39.704;39.914;39.067;37.08;36.256;35.083;33.802;33.68;32.993;32.773;33.83;34.199;34.343;35.978;36.51;36.547;36.516;36.435;36.335;36.25;36.173
brb;male_self_employed_percent_of_male_employment;16.038;16.366;17.635;15.977;15.847000000000001;15.745;15.767000000000001;15.982999999999999;18.139;17.01;18.622;18.441;19.665;20.046;22.028000000000002;21.816999999999997;21.74;21.788;21.796999999999997;21.776;21.732;21.653000000000002;21.555999999999997;21.505;21.554000000000002;21.589000000000002;21.605;21.564;21.541;21.52;21.486;21.441999999999997
brn;male_self_employed_percent_of_male_employment;5.653;5.644;5.643;5.638999999999999;5.612;5.606;5.656000000000001;5.727;5.686;5.763999999999999;5.688;5.676;5.752000000000001;9.277999999999999;9.963;10.282;9.912;10.508;8.816;9.271;10.295;10.117;9.556000000000001;9.129;8.291;7.986000000000001;7.974;7.973;7.972;7.968999999999999;7.9670000000000005;7.965
btn;male_self_employed_percent_of_male_employment;79.62;77.97800000000001;77.527;75.648;67.63600000000001;67.066;66.396;66.546;65.469;64.587;63.364;61.869;60.998999999999995;60.763999999999996;60.45399999999999;59.373999999999995;65.059;64.762;63.982;61.898;60.147;56.478;60.896;60.489;63.268;63.083;63.12;62.92;62.808;62.70399999999999;62.607;62.535
bwa;male_self_employed_percent_of_male_employment;33.317;33.166;33.024;32.818000000000005;44.1;44.445;44.099;43.76;43.376000000000005;32.185;19.352999999999998;17.965;17.205;19.695999999999998;20.621;20.116;19.337;17.646;16.451;16.007;20.824;19.789;19.427;19.949;19.43;18.256;17.765;17.72;17.671;17.624000000000002;17.578;17.533
caf;male_self_employed_percent_of_male_employment;66.265;67.00399999999999;67.009;66.91199999999999;66.398;67.645;69.308;68.961;67.362;67.33800000000001;67.547;67.304;68.40100000000001;68.124;67.75399999999999;67.57600000000001;66.839;66.955;66.344;65.932;65.639;64.991;64.03399999999999;64.376;64.148;63.809;63.942;63.891000000000005;63.836999999999996;63.778;63.72;63.66
can;male_self_employed_percent_of_male_employment;18.605;18.938;19.492;18.949;19.053;19.534000000000002;20.35;20.458;20.401;19.386;18.777;18.435;18.93;19.099;19.254;18.727999999999998;19.16;19.338;20.003;19.727999999999998;19.087;18.910999999999998;18.784000000000002;18.616;18.516;18.602;18.535999999999998;18.316;18.157;18.089000000000002;18.038;17.97
chanisl;male_self_employed_percent_of_male_employment;20.714000000000002;20.506999999999998;20.41;20.218;20.158;20.019000000000002;19.662;19.373;19.102999999999998;18.887;18.777;18.727;18.559;18.414;18.201;17.982;17.930999999999997;17.922;18.235;18.406;18.381;18.401;18.335;18.29;18.188;18.148;18.115;18.084;18.028;17.952;17.857;17.757
che;male_self_employed_percent_of_male_employment;18.299;18.18;19.114;19.367;20.054000000000002;19.545;20.125;19.614;20.034000000000002;20.23;19.41;19.202;19.835;18.793;18.201;17.953;18.005;18.157;17.243;17.928;17.489;17.347;17.361;17.227;16.447;16.872;16.928;16.847;16.8;16.757;16.708;16.66
chl;male_self_employed_percent_of_male_employment;30.569000000000003;29.926;29.214000000000002;29.185;33.194;32.358000000000004;31.513;32.605;33.324;33.282;33.751999999999995;33.902;34.317;33.857;32.233000000000004;30.425;29.177;28.203000000000003;29.705;28.32;27.659000000000002;26.296999999999997;26.906999999999996;27.255;27.125999999999998;28.105999999999998;28.095;28.029;27.938000000000002;27.855999999999998;27.781999999999996;27.7
chn;male_self_employed_percent_of_male_employment;67.154;65.547;62.92;60.718999999999994;58.611999999999995;56.961000000000006;55.973;55.38;54.703;53.826;52.997;51.942;50.358999999999995;48.553999999999995;47.001000000000005;45.407;43.79600000000001;42.388000000000005;41.548;40.259;39.166;38.468;37.873000000000005;37.298;36.977;36.535;36.510999999999996;36.44;36.374;36.31;36.248000000000005;36.188
civ;male_self_employed_percent_of_male_employment;74.40100000000001;74.301;74.175;73.502;73.717;73.806;73.33;73.008;72.465;72.656;75.03399999999999;75.407;75.873;75.043;74.777;74.756;74.543;74.635;74.26;74.359;74.743;74.266;69.501;69.07600000000001;68.361;67.604;67.547;67.453;67.363;67.279;67.202;67.126
cmr;male_self_employed_percent_of_male_employment;76.52600000000001;77.035;76.86399999999999;77.46;77.34899999999999;77.033;70.961;70.639;70.35600000000001;69.94800000000001;69.415;69.109;68.692;68.64699999999999;68.475;68.557;68.906;68.867;68.812;68.714;68.596;68.29899999999999;67.957;67.465;67.293;67.164;67.28;67.255;67.222;67.188;67.156;67.124
cod;male_self_employed_percent_of_male_employment;60.938;61.476000000000006;62.41;62.638999999999996;63.04;62.217;62.717;63.331;63.168;63.173;63.672;63.608000000000004;63.273999999999994;62.364;62.221000000000004;61.81;61.437;60.795;60.661;60.224;59.625;59.145;58.485;57.808;57.488;57.338;57.286;57.236000000000004;57.176;57.106;57.03;56.95
cog;male_self_employed_percent_of_male_employment;68.2;67.59100000000001;67.179;66.806;67.178;65.991;66.17399999999999;66.715;65.935;65.402;65.158;64.875;64.63;63.953;64.223;63.816;63.677;63.516999999999996;63.473;62.897;62.31100000000001;62.17;61.82899999999999;61.59;61.611999999999995;61.684;61.676;61.673;61.626000000000005;61.562;61.486000000000004;61.431000000000004
col;male_self_employed_percent_of_male_employment;54.183;53.599;53.787;52.757;52.6;52.303999999999995;52.048;51.906000000000006;52.06399999999999;52.076;52.021;51.964;51.611000000000004;52.937;49.138999999999996;46.661;46.2;52.681999999999995;53.736999999999995;53.69;53.652;52.8;52.653;51.843;51.81399999999999;52.165;52.12;52.099;52.027;51.913999999999994;51.786;51.656000000000006
com;male_self_employed_percent_of_male_employment;65.675;65.53699999999999;65.29899999999999;64.752;64.648;64.84100000000001;64.639;64.377;64.092;63.005;62.828;62.592;62.405;62.141000000000005;62.138000000000005;61.858000000000004;61.59;61.505;61.331;61.056999999999995;60.885;60.651;60.321000000000005;60.058;59.926;59.724;59.652;59.58;59.508;59.43600000000001;59.364;59.292
cpv;male_self_employed_percent_of_male_employment;55.0;54.173;53.538999999999994;52.06399999999999;50.99;50.145;49.093999999999994;48.11600000000001;47.663000000000004;46.513999999999996;45.86;45.227;45.004;44.26;43.556000000000004;42.856;41.773999999999994;41.31100000000001;41.239;40.902;40.548;40.31;40.138000000000005;40.012;39.814;39.433;39.355;39.286;39.216;39.146;39.078;39.009
cri;male_self_employed_percent_of_male_employment;32.528;30.87;29.905;29.994;30.487;31.491999999999997;32.056;31.318;30.826;31.956;32.51;31.373;31.408;32.207;29.541;31.029;28.744;28.651;28.588;26.000999999999998;23.818;24.233;27.311;25.639;25.250999999999998;24.993000000000002;25.043000000000003;25.033;25.026;25.018;25.011999999999997;25.006999999999998
cub;male_self_employed_percent_of_male_employment;18.302;17.935;17.322;17.025;16.887999999999998;16.335;17.703;19.241;21.287;30.732;32.551;33.071999999999996;34.332;35.034;34.991;33.838;33.875;34.095;27.241;27.56;36.687;41.508;43.082;43.088;43.193000000000005;43.246;43.176;43.218;43.256;43.295;43.343999999999994;43.391999999999996
cyp;male_self_employed_percent_of_male_employment;31.405;30.568;30.738000000000003;30.026999999999997;30.198;29.963;29.045;29.526;28.941;29.791999999999998;29.504;28.664;30.098000000000003;29.926;28.706999999999997;26.721;26.136;25.651999999999997;24.807;23.546999999999997;23.308000000000003;21.736;23.159000000000002;23.147;18.085;17.867;17.766;17.593;17.458;17.331;17.214000000000002;17.111
cze;male_self_employed_percent_of_male_employment;14.72;16.479;17.209;18.713;20.144000000000002;20.598000000000003;15.487;16.89;18.261;18.980999999999998;19.180999999999997;20.101;21.85;21.529;20.313;20.180999999999997;20.437;20.255;20.803;21.894000000000002;21.967;22.215999999999998;21.215;21.955;20.904;20.272000000000002;20.589000000000002;20.438;20.39;20.394000000000002;20.41;20.412
deu;male_self_employed_percent_of_male_employment;10.945;11.454;11.790999999999999;12.295;12.373;12.642999999999999;13.030999999999999;13.14;13.149000000000001;13.267999999999999;13.228;13.364;13.939;14.762;14.805;14.559000000000001;14.306;14.015999999999998;14.280999999999999;14.294;14.427;14.37;13.902999999999999;13.567;13.401;12.864;12.865;12.794;12.732999999999999;12.689;12.65;12.616
dji;male_self_employed_percent_of_male_employment;48.126999999999995;47.577;47.513000000000005;47.388999999999996;47.488;47.702;47.693000000000005;47.61600000000001;47.521;47.427;47.262;47.066;46.776;46.458;46.146;45.762;45.43600000000001;45.028;44.633;44.38399999999999;43.957;43.571000000000005;43.251999999999995;43.07899999999999;42.5;41.935;41.826;41.717;41.608999999999995;41.507;41.409;41.318000000000005
dnk;male_self_employed_percent_of_male_employment;14.048;13.831;14.050999999999998;12.255999999999998;12.234000000000002;12.02;12.389000000000001;12.584000000000001;12.14;12.107000000000001;12.522;12.154000000000002;12.085;11.942;11.953;11.937000000000001;12.289000000000001;12.272;12.93;12.335999999999999;12.444;12.372;12.127;11.9;11.584000000000001;11.862;11.931;11.857000000000001;11.784;11.714;11.645;11.585999999999999
dom;male_self_employed_percent_of_male_employment;47.178000000000004;47.467;46.049;43.927;46.725;50.027;51.268;52.053000000000004;53.77;50.343;51.497;52.933;53.591;52.233000000000004;53.909;54.119;53.13399999999999;55.201;56.949;56.898999999999994;56.781000000000006;56.107;54.656000000000006;55.818000000000005;53.973;53.868;53.65;53.556000000000004;53.339;53.185;53.044;52.92
dza;male_self_employed_percent_of_male_employment;40.606;39.455;39.383;39.334;39.079;38.899;39.137;37.330999999999996;37.592;39.385;38.09;35.549;35.278;37.896;35.94;35.900999999999996;35.529;35.356;34.991;34.68;34.423;32.348;32.082;31.776;31.555;31.354;31.315;31.302;31.287;31.271;31.253;31.235
ecu;male_self_employed_percent_of_male_employment;38.783;42.138000000000005;40.843;40.539;40.134;41.83;40.62;39.91;39.173;39.471;37.657;39.568000000000005;37.801;37.787;37.678000000000004;36.87;39.914;40.426;39.286;39.641999999999996;40.898;41.162;39.46;37.48;38.79;42.215;42.358000000000004;42.441;42.489;42.485;42.398999999999994;42.305
egy;male_self_employed_percent_of_male_employment;43.276;43.427;42.663999999999994;41.793;41.879;39.599000000000004;39.008;40.459;39.643;39.439;39.234;41.583;41.817;41.706;37.813;36.305;38.593;37.687;36.856;36.28;36.781;35.989000000000004;36.544000000000004;36.650999999999996;34.635;29.971;29.897;29.842;29.787;29.732;29.676;29.62
eri;male_self_employed_percent_of_male_employment;57.875;59.176;56.863;55.563;54.82899999999999;52.653;52.20399999999999;53.71;53.35;50.965;50.537;50.843999999999994;50.45;49.952;52.547;52.854;52.652;51.672;50.746;51.46;50.604;50.571000000000005;50.332;49.876999999999995;49.457;49.12;49.074;49.025;48.975;48.923;48.87;48.815
esh;male_self_employed_percent_of_male_employment;50.631;50.305;50.09;49.751000000000005;49.5;49.383;48.934;48.394;48.196000000000005;48.19;47.71;47.76;47.531000000000006;46.966;46.68600000000001;46.275;45.692;45.527;44.391999999999996;44.223;43.416000000000004;42.94;42.488;42.111000000000004;41.662;41.135;41.093;41.01;40.924;40.838;40.751999999999995;40.667
esp;male_self_employed_percent_of_male_employment;25.518;25.969;26.61;27.038;26.176;26.125;25.295;24.331;23.418000000000003;22.09;21.969;21.186;20.508000000000003;20.642;20.594;20.569000000000003;20.495;20.849;20.155;20.225;19.852999999999998;21.159000000000002;21.918000000000003;21.499000000000002;21.02;20.487;20.48;20.278;20.1;19.954;19.833;19.735
est;male_self_employed_percent_of_male_employment;12.695;9.326;10.917;11.415999999999999;11.902999999999999;12.821;10.636;11.321;11.192;9.828;10.329;9.232000000000001;11.249;14.133;11.039000000000001;11.464;12.698;10.702;11.597000000000001;11.752;12.255999999999998;12.548;12.353;12.415999999999999;11.992;12.214;12.513;12.488;12.423;12.419;12.42;12.423
eth;male_self_employed_percent_of_male_employment;93.06200000000001;93.573;93.609;92.92200000000001;91.199;91.04700000000001;91.12200000000001;90.514;90.40899999999999;91.712;91.257;90.751;90.613;90.852;90.65;90.836;90.432;90.211;89.83200000000001;89.0;88.62899999999999;88.51799999999999;87.976;87.522;87.113;86.837;86.777;86.696;86.617;86.542;86.46700000000001;86.391
fin;male_self_employed_percent_of_male_employment;23.017;24.053;24.587;24.918000000000003;20.372;21.561999999999998;20.829;19.782;17.593;17.745;16.729;16.49;16.526;16.337;16.557000000000002;17.003;16.649;16.745;18.02;17.592;17.668;18.042;17.854;18.465;18.771;18.395;18.426;18.305999999999997;18.203;18.122;18.045;17.973
fji;male_self_employed_percent_of_male_employment;41.568000000000005;41.155;40.788000000000004;40.156;40.366;39.985;40.623000000000005;41.026;40.171;40.531;40.716;40.353;40.458;39.594;40.236;40.397;40.917;41.074;41.46;41.343999999999994;41.043;40.835;40.042;39.928000000000004;39.195;38.963;39.007;38.948;38.887;38.816;38.747;38.69
fra;male_self_employed_percent_of_male_employment;17.38;17.275;16.503;16.599;15.991;15.802999999999999;15.548;15.161;14.85;13.999;13.347000000000001;13.345;14.402000000000001;13.85;13.91;14.536;14.212;13.459000000000001;14.261;15.036;15.142999999999999;14.917;14.562000000000001;14.823;14.772;14.987;14.835999999999999;14.776;14.722999999999999;14.672;14.624;14.583
gab;male_self_employed_percent_of_male_employment;39.073;38.954;38.986999999999995;38.614000000000004;38.227;37.842;37.578;37.431;37.315;31.901;31.865;31.778000000000002;31.63;31.39;31.135;31.195999999999998;30.766;30.816999999999997;30.998;30.378;30.01;29.846;29.63;29.538;29.569000000000003;29.583000000000002;29.68;29.671999999999997;29.654;29.634;29.611;29.588
gbr;male_self_employed_percent_of_male_employment;18.061;17.570999999999998;17.434;17.983;18.121;17.442999999999998;17.165;16.358;16.857;16.059;16.284000000000002;16.509;17.067999999999998;17.604;17.487000000000002;17.657;17.829;17.839000000000002;18.095;18.415;18.553;19.051;18.917;19.494;19.075;19.503;19.396;19.337;19.27;19.169;19.054000000000002;18.941
geo;male_self_employed_percent_of_male_employment;41.153;34.575;42.705;53.075;59.516999999999996;61.935;61.137;56.36;56.438;61.818000000000005;64.64699999999999;64.907;66.179;67.08800000000001;65.589;67.37899999999999;67.962;63.368;63.786;62.551;61.43899999999999;60.223;61.31100000000001;59.68;57.048;58.68899999999999;59.525;59.593999999999994;59.71;59.888999999999996;60.081;60.058
gha;male_self_employed_percent_of_male_employment;78.669;78.345;78.354;78.289;78.13600000000001;78.104;77.391;77.09;79.279;78.982;78.756;78.524;78.432;78.343;77.953;75.055;74.484;74.465;74.176;73.381;66.45;65.818;65.17;64.533;64.051;63.721000000000004;63.63;63.51;63.402;63.295;63.19;63.085
gin;male_self_employed_percent_of_male_employment;88.064;87.594;87.885;87.895;87.898;87.75;87.897;87.994;87.70700000000001;87.81;87.846;87.7;87.37100000000001;87.54799999999999;87.501;87.785;88.02600000000001;87.932;87.67200000000001;87.781;87.68299999999999;87.064;86.471;86.43700000000001;86.40100000000001;86.31299999999999;86.28200000000001;86.234;86.184;86.132;86.081;86.02799999999999
gmb;male_self_employed_percent_of_male_employment;70.029;69.73;69.729;69.707;70.531;70.653;70.00399999999999;69.95100000000001;70.29;69.971;69.911;69.568;70.166;70.546;70.26;69.352;68.964;69.682;69.597;69.712;68.089;68.354;67.82600000000001;66.801;66.902;65.907;65.902;65.84899999999999;65.793;65.735;65.679;65.62
gnb;male_self_employed_percent_of_male_employment;64.437;62.498999999999995;64.24;64.138;63.656000000000006;63.545;62.059;66.0;66.747;59.992;58.548;59.935;59.968;59.92100000000001;60.423;59.461999999999996;59.486999999999995;60.285;59.291000000000004;59.513999999999996;58.876999999999995;59.03;57.786;57.123999999999995;57.758;58.076;58.122;58.076;58.028999999999996;57.981;57.934;57.89
gnq;male_self_employed_percent_of_male_employment;62.614;61.70399999999999;59.25899999999999;57.922;57.229;54.077;54.083;45.369;43.872;46.663000000000004;41.23;39.563;38.996;37.812;37.275999999999996;37.025;36.269;35.724000000000004;35.954;36.652;35.803000000000004;35.407;35.961999999999996;35.744;36.201;36.429;36.126999999999995;36.141;36.144;36.141;36.123000000000005;36.099000000000004
grc;male_self_employed_percent_of_male_employment;47.613;48.205;47.708999999999996;47.592;47.434;46.879;46.858999999999995;44.872;43.821999999999996;43.733999999999995;41.88399999999999;41.114;40.732;39.08;38.666;38.878;38.363;37.853;38.472;38.759;39.553000000000004;40.347;40.565;39.97;38.874;37.455;37.124;36.808;36.449;36.123000000000005;35.763000000000005;35.368
gtm;male_self_employed_percent_of_male_employment;67.997;67.941;67.577;67.268;66.962;66.752;66.665;66.344;66.104;65.702;65.596;65.52600000000001;43.273;43.38;43.113;43.163999999999994;42.568000000000005;42.211999999999996;41.93;42.023;41.363;40.715;40.086;36.726;35.38;32.593;32.715;32.591;32.493;32.357;32.209;32.061
gum;male_self_employed_percent_of_male_employment;30.734;30.561;30.438000000000002;30.283;30.115;29.991;29.754;29.485;29.276999999999997;29.078000000000003;29.136999999999997;28.888;28.679000000000002;28.506;28.588;28.324;28.015;27.998;28.256;28.119;27.985;27.964000000000002;27.933000000000003;27.939;27.881999999999998;27.833000000000002;27.829;27.813000000000002;27.796;27.781;27.766;27.750999999999998
guy;male_self_employed_percent_of_male_employment;45.256;43.521;44.977;44.352;42.342;42.108000000000004;41.373000000000005;40.33;40.144;39.754;39.72;39.524;39.251999999999995;39.086999999999996;38.106;37.366;37.336999999999996;37.308;37.122;37.093;37.108000000000004;37.167;36.73;36.309;36.368;36.835;37.73;37.512;37.318000000000005;40.58;39.215;36.667
hkg;male_self_employed_percent_of_male_employment;15.885;15.447000000000001;14.988;14.296;14.365;14.585;13.922;14.15;14.729000000000001;14.546;16.636;17.982;17.463;16.987000000000002;16.851;17.025;15.812000000000001;15.559000000000001;15.651;14.050999999999998;14.126;14.46;14.44;12.870999999999999;12.507;12.511;12.493;12.491;12.488;12.485999999999999;12.484000000000002;12.482000000000001
hnd;male_self_employed_percent_of_male_employment;54.826;51.028;51.771;51.3;51.16;54.53;53.595;51.626000000000005;51.617;52.72;51.781000000000006;53.949;53.336000000000006;52.765;51.285;52.409;51.648;51.062;51.988;54.016999999999996;56.81100000000001;56.693000000000005;54.04;47.928000000000004;48.79600000000001;44.978;45.001000000000005;44.794;44.638999999999996;44.468;44.262;44.058
hrv;male_self_employed_percent_of_male_employment;20.314;23.358;24.568;28.268;29.245;29.224;26.725;25.924;26.171999999999997;25.429000000000002;26.97;26.116999999999997;25.709;24.94;25.379;24.430999999999997;22.16;22.223000000000003;22.369;22.384;22.447;21.146;20.346;18.397000000000002;18.551;16.782;16.712;16.676;16.65;16.621;16.608;16.602999999999998
hti;male_self_employed_percent_of_male_employment;85.634;85.65799999999999;85.714;85.755;86.01899999999999;86.229;86.07600000000001;86.184;86.11399999999999;85.99600000000001;86.023;86.054;86.079;86.15299999999999;86.15799999999999;86.145;86.09299999999999;86.10799999999999;86.11399999999999;86.234;86.26899999999999;86.287;86.29;86.31299999999999;86.333;86.352;86.335;86.381;86.32700000000001;86.271;86.21;86.149
hun;male_self_employed_percent_of_male_employment;24.023000000000003;26.138;24.088;24.052;24.448;21.97;21.413;19.594;19.36;19.116;18.253;16.897000000000002;16.772000000000002;17.916;16.998;15.773;15.192;15.296;15.571;15.290999999999999;15.265;14.379000000000001;13.892000000000001;13.685;13.302999999999999;12.93;13.302999999999999;13.321;13.264000000000001;13.244000000000002;13.225;13.206
idn;male_self_employed_percent_of_male_employment;64.336;63.97;63.909;62.876999999999995;61.59;60.285;59.613;60.482;61.16;61.24100000000001;60.79600000000001;60.695;62.438;60.885;59.341;58.817;58.211999999999996;58.657;57.931999999999995;56.951;53.728;50.821000000000005;49.54600000000001;48.977;46.428000000000004;46.762;46.648999999999994;46.571999999999996;46.494;46.416000000000004;46.336999999999996;46.258
