geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
aus;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.5073;13.9314;12.9295;14.5354;17.0059;15.9043;14.6813;14.7917;14.8124;13.4604;11.7121;12.7847;16.2894;17.6312;17.2333;16.2818;14.8397;14.8225;14.6636;13.5401;12.4442;11.2321;12.2869;11.7319;11.2828;10.8703;10.3414;9.4726;9.2478;8.6009;10.350999999999999;11.1265;10.7832;10.9576;11.3556;12.4666;11.9106;11.4035;11.4754
aut;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.35;7.94;5.29;4.4;4.43;5.4;5.0;4.73;3.78;8.31;4.0;4.58;5.2410000000000005;6.1682;6.5216;7.3346;7.6134;6.371;5.5879;5.7957;6.5649;6.7611;11.8867;10.3122;9.7501;9.6197;8.6047;10.0979;9.3704;9.0998;9.2271;10.0102;9.9255;10.0131;10.2251;8.7403
aze;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.88;;;;;;;;10.45;9.81;14.85;13.44;15.24;16.33;15.63;15.91;15.78;15.1;14.94
bdi;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.39;;;;;;;;;;;;;;;;;;;;;;;;1.98;;;44.0
bel;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.9454;30.3152;29.7486;26.9514;28.6529;23.4373;20.152;19.1588;17.1115;15.1766;19.6235;23.3698;23.6854;24.4055;25.7011;23.0375;22.4307;18.1563;16.6261;15.1687;17.5009;19.5105;22.0583;22.5659;20.881999999999998;18.7203;22.4903;22.3661;18.7426;18.8708;22.4737;22.3346;20.0483;18.1553;18.0386
ben;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.23;;;;;;;;;;;;;;;;0.61;;;;;;;;3.11;5.9453;;;;;;
bfa;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.87;;;;;;;;12.6211;;;
bgd;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.65;;;2.27;;;;;;;5.7;;;;10.29;;;5.83;;;12.5823;;;;7.0198;;;9.6089;;;14.08;16.7972
bgr;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.6283;35.4331;31.4831;24.0564;23.7822;21.0357;20.2755;15.9376;11.3675;13.8251;20.0979;23.6233;25.9991;25.6647;23.7414;22.2574;16.914;12.4468
bhr;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.89;;;;;;;;;;27.08;;;;;;;;;11.64;14.31;12.23;;;;;
bhs;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.44;;;;;;;;21.7;;;;;28.22;;24.05;;21.68;20.22;30.1;;30.34;;;;;;
bih;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.41;90.2;77.7;
blr;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.49;
blz;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.57;;;29.56;28.36;
bmu;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.9;;;;;;;;;15.34;15.04;;36.47;;28.95;;;
bol;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.97;14.74;;14.46;13.74;;2.12;;;7.05;;;;;;;;;;9.6391;8.1764;12.8656;7.3575;6.0293;;6.5004;4.4983;5.6428;6.9693;8.6342;8.048;9.0741
bra;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.79;;;;;15.0483;16.8876;19.285999999999998;23.3349;24.0893;;22.6532;23.0331;24.7734;23.4686;25.0481;23.2451;22.1356;20.7356;23.4025;;20.0869;20.0464;19.5804;19.1648;24.0213;31.6519;33.7008
brb;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.16;;;45.8;47.37;41.48;34.13;40.54;37.3;48.28;;;42.42;;34.78;;;;;;28.72;;;;;;24.32;25.32;;;31.88;39.44;33.33;31.51;
brn;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.073;;;29.4773
btn;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.19;;;;14.68;10.96;10.93;7.22;9.88;10.04;12.71;;
bwa;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.47;;;;;;33.37;;;;;42.42;;;;;;;;;;38.23;;;41.1917;43.45;;;;;;;
can;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.6165;12.9826;13.2942;12.3872;12.1709;11.6969;15.5003;16.3873;15.4142;14.0177;13.1533;11.9481;10.4903;9.5752;11.0289;12.8965;14.4848;14.42;13.6788;13.1842;13.7819;15.2878;13.5983;12.6763;11.392999999999999;11.0976;11.7121;11.7988;11.8289;10.5997;10.4133;10.0561;10.1171;12.2568;12.5084;12.3767;12.7382;12.2289;11.9209;11.2627;11.3151;9.9109
che;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.29;3.438;4.253;5.861000000000001;6.545;5.532;4.3371;4.2217;7.6307;5.7749;4.1139;5.4905;3.9252;8.7215;7.3607;9.083;7.4652;7.3924;7.3949;8.9912;8.6804;7.8952;8.0043;8.7767;8.5618;8.3961;8.4036;7.9782
chl;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.02;29.18;;18.9;;18.01;15.32;19.0137;15.22;16.7136;12.13;19.385;12.75;23.705;23.563000000000002;23.076;31.994;31.546999999999997;29.913;31.051;31.968000000000004;31.428;30.546999999999997;27.766;26.763;29.56;31.423000000000002;21.999000000000002;21.3335;19.5527;19.5926;20.125;18.773;17.9599;18.7689
civ;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3259;7.5405;;;5.0605;
cmr;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9883;;;7.46;;;;6.8061;;;
cod;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6094;;;;;;;6.7572;;;;;
cog;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.2086;;;;;;;;;;;;
cok;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.5;;;;;;;;;;;;;;;;;;;;15.34;;;;;;
col;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.86;20.91;;;;;19.49;8.03;;;22.62;;;;;34.762;35.449;33.743;33.604;31.217;;28.568;29.607;30.851;28.6075;26.6937;25.4558;24.2413;22.737;22.5135;22.8058;23.2421
com;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6493;;;;;;;;;;;;;
cpv;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.85;;;;;;;;;;;;;;;;;;;;;;;;;66.0035;;
cri;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.972000000000001;13.175;9.401;9.783999999999999;11.13;13.276;16.59;15.664000000000001;16.697;15.987;14.172;16.067999999999998;17.451;17.539;18.317;21.037;19.56;15.050999999999998;12.59;21.415;20.5243;29.4671;27.834;26.1908;30.5471;26.933000000000003;28.9829;25.8738
cub;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.49;5.59;;;;;;;
cym;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.07;11.28;13.34;;18.42;17.92;19.21;16.67;19.07;11.41;;
cyp;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.42;;;;;;;;13.2942;10.1987;7.553999999999999;8.8101;9.4671;14.6845;11.1205;9.385;9.3756;14.0008;17.2169;21.4994;26.6641;36.760999999999996;34.5976;31.1042;31.8067;22.9084
cze;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.09;;10.548;9.846;8.704;8.329;7.2007;12.7417;16.9449;16.4492;16.1674;14.984000000000002;17.4522;17.9174;19.051;18.6734;10.9697;9.9315;16.6965;18.4776;17.9611;18.9975;19.449;17.1015;14.4337;11.4031;8.7488
deu;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0558;11.1183;10.7173;8.9669;7.5623;7.3473;5.8636;4.7206;5.8492;6.5396;7.7017;8.4204;8.186;8.6414;9.1537;8.5435;7.7402;7.4477;6.3987;7.2457;8.0586;10.2246;14.0336;12.5615;11.0776;9.9946;9.7936;8.7976;7.7797;7.2949;7.087999999999999;7.0517;6.4775;6.1142;5.777
dma;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.27;;;;;;;;;;34.79;;25.58;;;;;;;;;;;;;;;;
dnk;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.7569;15.6534;13.2436;9.4582;10.0323;8.9855;12.4049;11.6282;12.3326;12.5536;14.7366;10.2011;12.2802;12.4285;9.9259;7.6229;10.4529;6.9515;9.2654;5.2098;8.9668;7.057;8.58;7.466;7.4021;8.6866;10.295;11.761;12.722999999999999;13.4884;11.8103;11.4633;10.0549;10.9034;10.6705
dom;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.18;;;19.1642;17.8728;19.8371;17.427;20.645;15.852;19.6152;20.0843;27.8972;21.0597;24.4477;25.8176;
dza;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.56;37.57;;39.22;39.78;;;;
ecu;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;26.01;24.5;31.87;;12.3404;10.3235;25.52;11.423;12.2391;10.1314;10.5373;8.0303;11.705;12.852;12.6256;12.2091;11.2769;11.4397;12.0517;11.5988;14.0735;11.4407
egy;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.77;36.71;;;40.05;;;;55.17;47.89;53.3404;55.1307;53.3642;52.6897;56.7846;52.008;48.4524;38.2714;38.5451;
esp;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.74;18.22;22.03;29.34;35.78;39.47;43.74;48.18;51.0;49.6453;49.5925;48.3052;42.58;39.2654;37.1258;39.6536;46.4799;49.5502;48.2283;48.1826;45.6653;43.0071;36.8221;32.0787;26.3409;27.6651;26.4207;26.3908;23.3787;21.5022;21.7118;25.5202;36.1159;39.6069;43.9861;51.4391;54.62;52.9327;47.9703;44.8987;37.4171
est;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.669;3.9960000000000004;8.196;13.071;11.825999999999999;16.348;16.602999999999998;15.4369;11.7586;21.829;19.6677;31.8083;24.7267;31.9285;23.9058;13.8222;15.1217;7.1537;11.2913;21.8329;29.503;20.5856;18.4665;19.7017;10.0207;12.1872;10.5804;9.9734
eth;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.4465;;;;;;4.5967;;;;;;;;4.4831;;;;
fin;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.41;10.0;10.44;10.15;;10.31;;8.38;8.06;7.3;9.04;8.287;13.174000000000001;22.666999999999998;30.435;30.709;41.0574;41.2131;36.8431;35.3488;29.698;29.2443;27.5294;27.7763;27.8735;27.19;19.5272;18.4351;16.5736;15.7798;18.9736;19.0253;18.3875;18.0123;17.0535;18.3501;19.6894;18.593;19.3316
fji;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9983;;;;;;18.3988;;;25.73;;22.3539;
flk;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.25;;;;;
fra;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.8957;28.6801;28.7912;26.447;27.0535;25.304000000000002;23.0484;23.0401;22.6234;24.9791;27.6583;30.4954;30.6397;30.2919;31.1386;28.4245;28.2043;22.5593;20.467;20.7931;18.173;19.7684;21.2845;22.5239;19.4552;18.0741;21.6432;23.021;22.6382;23.122;24.384;23.1323;23.3356;24.0794;21.2522
gab;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.2;;;;;;;;;;;;;;;;;41.9;;;;;;;
gbm;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.15;;;;;8.2;;;;;5.47;
gbr;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.5202;16.9591;16.5976;17.0314;15.0382;11.9067;9.2987;9.2522;11.4471;11.6635;13.4486;12.7978;12.5811;11.3782;11.1823;10.6399;10.3553;10.4015;8.6837;8.7665;9.4664;9.726;10.9927;12.0211;12.5469;12.7804;16.122;17.5981;18.5364;18.2107;18.1269;14.7921;12.927999999999999;11.0859;10.5872
geo;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.79;20.5;19.77;27.3;31.69;33.33;30.64;;36.83;40.63;45.32;41.46;39.59;36.13;36.36;28.43;35.19;28.94;
gha;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.7;;16.68;;;;;;9.3783;;;;12.03;;;5.0465;;14.5863;;
gin;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7529;;;;;;;;;;;;;;;
glp;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.24;;;;;;;;;;;;;;;;;;
gmb;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.2174;;;;;
grc;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.19;25.99;30.0629;31.8471;31.9784;34.2082;33.8032;35.9977;34.0006;32.5908;33.5166;34.1687;36.0374;36.9339;37.7013;41.2929;40.5755;39.4391;41.1577;38.0324;36.1208;34.4526;34.859;35.0098;34.193000000000005;34.2459;31.7016;28.3472;33.2824;40.3097;51.5603;63.0539;63.8393;58.1103;54.9957;50.7184;48.2048
grd;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.67;;;58.81;;44.88;;39.37;;;;;;;;;;;;;;;;;;;
gtm;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.1074;7.4342;;;;;;6.7414;13.6127;6.5008;5.8707;8.4798;10.094;9.0936;
guf;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.01;;;;;;;;;62.5;;;;;;;;;;;;;;;;;;
gum;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.1;;;;;;;;;;;;;;;
guy;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.73;;;;;;;;;;;;;;;31.23;;;;;;;;;;;;;;;
hkg;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.91;5.67;5.92;5.29;5.41;3.93;3.09;2.38;3.26;3.65;3.88;4.11;3.58;5.93;5.58;4.6;9.01;;10.4;9.2;11.92;11.68;9.2;7.91;8.09;7.18;6.86;10.13;10.37;7.72;7.65;7.73;8.12;9.57;8.6;
hnd;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8587;9.9115;8.0681;8.8114;9.9183;12.0062;13.7587;12.573;11.1078;13.1569;14.0454;13.0793;
hrv;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.56;;;;;;;;;;43.81;38.8807;38.5011;37.2799;35.1306;31.1437;29.2652;28.2903;27.4556;33.5813;36.0894;41.9708;50.162;46.3663;43.669;31.3284;27.741999999999997
hti;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.47;;;;;;;;;;;;;;
hun;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.038;18.234;16.519000000000002;15.595;17.2653;14.0672;12.6222;10.6155;10.366;9.5484;10.2457;12.0574;14.165999999999999;19.0447;19.8086;18.8792;20.3764;24.5176;24.6692;24.6741;27.1061;27.9011;20.9491;15.963;12.9033;12.0546
idn;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.54;20.0955;21.2099;24.2563;23.734;27.4418;29.823;27.3249;25.2873;21.3605;20.6074;18.8157;19.3469;15.9708;16.06;16.0852;17.0415;15.8249;15.6251
ind;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.8548;;;;;;7.0186;;;;;10.6322;;;;;10.3732;;11.9884;;;;;
irl;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8268;20.0596;23.3522;22.6272;22.8063;22.8055;19.5727;18.2204;21.0727;20.7816;22.7549;20.5264;17.3462;16.9996;14.8711;10.9584;8.427999999999999;6.9023;5.7638;6.5979;7.053999999999999;7.5469;7.9571;8.1114;7.8686;10.0532;16.7962;20.8952;22.3302;23.5358;22.7155;19.7854;16.3486;13.5415;12.6274
irn;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.24;33.94;32.45;41.27;;;;43.8;42.76;44.22;43.67
irq;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1433;;;;;29.7871;;;;;
isl;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.908;10.934000000000001;9.737;10.081;10.0112;7.7799;7.7626;7.7075;5.105;3.7805;4.4133;2.9778;12.1834;7.3684;6.0847;7.6535;6.2311;7.4516;11.9711;14.1349;10.6791;12.3479;7.7314;6.5762;6.7289;6.3515;7.0783
isr;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;7.76;;9.49;;9.75;7.74;13.14;14.95;15.42;12.93;16.93;16.76;;;;;23.28;25.05;25.384;23.266;19.477;17.605999999999998;15.48;16.529;17.662;17.698;17.345;18.658;20.769000000000002;22.686999999999998;21.831999999999997;18.717;19.597;17.272000000000002;13.079;13.785;13.545;11.72;12.72;10.661;11.124;9.717;9.058;7.824
ita;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.75;30.48;30.44;;34.8;34.9201;37.9012;39.1348;40.2537;39.7088;39.4823;38.5493;35.3591;33.4938;32.9815;34.9045;35.7195;38.2263;39.6844;40.5858;38.4042;38.3337;35.2896;31.5657;31.5487;30.8838;28.9171;27.5877;25.4426;23.3175;24.6541;28.5261;29.4158;32.0964;37.5822;41.457;44.6549;42.6095;39.62;37.2857
jam;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.92;;;;37.27;;;;43.87;;;;;27.49;36.33;;;;34.84;;;;42.5345;48.0516;44.1614;41.2839;37.7554;34.3604
jpn;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;1.9;1.7;1.9;1.9;2.1;2.2;2.2;2.6;2.8;3.1;3.1;3.2;3.2;3.8;4.3;4.2;5.0;4.7;5.1;5.0;4.7;4.2;4.1;4.2;4.1;5.1;5.3;6.1;6.4;6.6;7.3;8.2;7.9;8.4;8.7;8.6;8.3;7.4;7.2;7.1;6.9;8.4;8.0;7.087000000000001;7.5;6.2;5.4;5.1;4.5;4.5
kaz;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.31;16.43;15.72;;;;8.18;8.16;5.7;5.04;5.09;4.26;;;;
ken;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.9827;;;;;;;;;;;;;;;;;;
kgz;females_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.2;;17.82;16.16;16.24;;;19.25;20.28;19.88;20.07;15.81;17.16;19.09;20.61;
