geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
bfa;males_aged_15_24_employment_rate_percent;81.113;80.62899999999999;80.128;79.62100000000001;79.142;78.668;78.189;77.703;77.12;76.527;75.934;75.329;74.691;73.485;72.234;72.354;70.64;68.78699999999999;66.862;64.874;62.833999999999996;60.74100000000001;58.6;56.398;56.077;55.751000000000005;55.445;55.138999999999996;54.835;54.537;54.247;53.952
bgd;males_aged_15_24_employment_rate_percent;74.99;74.184;73.355;72.619;71.958;71.443;70.497;69.53699999999999;68.638;67.779;67.93;68.071;68.347;67.425;66.656;67.119;63.98;62.023;59.413000000000004;61.051;58.854;56.673;53.925;52.406000000000006;50.891000000000005;49.537;49.153;48.783;48.433;48.101000000000006;47.813;47.545
bgr;males_aged_15_24_employment_rate_percent;25.445999999999998;25.649;24.154;24.044;27.148000000000003;28.034000000000002;27.245;27.587;25.589000000000002;22.589000000000002;22.153000000000002;22.018;23.934;26.244;25.624000000000002;27.831999999999997;29.945999999999998;33.105;30.763;27.436;24.894000000000002;24.647;23.695999999999998;23.9;24.294;23.627;24.235;24.236;23.771;23.296999999999997;22.947;22.728
bhr;males_aged_15_24_employment_rate_percent;58.098;57.842;57.798;57.76;57.505;55.985;54.898999999999994;54.372;54.318999999999996;54.445;53.635;53.011;53.138000000000005;53.622;54.00899999999999;53.872;53.691;53.391000000000005;53.075;52.75;50.88399999999999;51.581;52.391000000000005;53.31;54.266999999999996;55.352;55.562;54.825;53.257;51.235;49.946999999999996;50.001000000000005
bhs;males_aged_15_24_employment_rate_percent;50.261;49.373999999999995;52.306999999999995;51.715;54.105;53.313;53.898;56.926;55.566;54.333;52.896;51.236999999999995;49.878;50.912;51.636;54.193000000000005;52.483000000000004;54.479;49.722;49.221000000000004;48.371;45.601000000000006;47.038999999999994;50.363;53.117;53.427;53.613;54.053000000000004;55.059;55.321999999999996;55.071000000000005;54.525
bih;males_aged_15_24_employment_rate_percent;24.94;24.05;21.815;19.326;18.884;17.808;18.201;17.668;15.350999999999999;18.567999999999998;18.416;17.117;16.787;15.552;16.293;15.106;16.665;20.773000000000003;19.049;16.894000000000002;16.146;15.800999999999998;15.283;14.290999999999999;15.97;18.599;18.682000000000002;18.817999999999998;18.908;18.829;18.582;18.125999999999998
blr;males_aged_15_24_employment_rate_percent;47.083;48.06100000000001;48.872;49.57899999999999;49.931000000000004;49.558;48.793;48.138999999999996;47.563;47.226000000000006;47.026;46.745;46.678000000000004;46.722;46.997;47.349;47.887;48.646;49.214;49.467;50.28;50.43600000000001;50.46;50.243;49.855;49.273;48.461000000000006;47.423;46.283;45.153;44.071999999999996;43.105
blz;males_aged_15_24_employment_rate_percent;63.146;59.7;56.818999999999996;54.613;52.703;50.515;53.841;51.42;53.361999999999995;55.276;57.141999999999996;55.123000000000005;55.097;55.026;54.777;57.273999999999994;58.604;60.092;59.766000000000005;59.791000000000004;57.282;55.085;54.621;54.34;54.894;55.479;54.941;55.343;55.67100000000001;56.037;56.394;56.766000000000005
bol;males_aged_15_24_employment_rate_percent;53.157;53.121;52.121;56.019;57.038000000000004;56.056000000000004;59.031000000000006;57.941;56.79600000000001;56.303000000000004;55.586999999999996;56.417;57.18;57.928999999999995;57.284;57.75;55.347;56.7;54.81100000000001;56.254;57.729;53.098;50.827;58.775;51.492;51.91;51.551;51.28;51.00899999999999;50.738;50.488;50.24100000000001
bra;males_aged_15_24_employment_rate_percent;71.455;69.733;69.11;68.609;67.706;66.492;64.692;62.532;60.983000000000004;60.32899999999999;60.122;60.381;59.586999999999996;61.23;61.343;61.052;61.156000000000006;60.883;59.673;58.825;57.836999999999996;56.593999999999994;55.442;54.216;51.727;46.847;45.176;46.666000000000004;47.125;47.333;47.44;47.466
brb;males_aged_15_24_employment_rate_percent;39.263000000000005;42.26;40.672;44.722;45.735;49.74100000000001;48.946999999999996;51.477;51.49;50.708999999999996;48.138000000000005;47.351000000000006;44.773999999999994;48.79600000000001;48.601000000000006;47.022;47.345;45.049;40.723;38.785;40.607;35.543;36.46;32.923;32.236999999999995;34.625;34.516999999999996;34.514;34.417;34.374;34.469;34.598
brn;males_aged_15_24_employment_rate_percent;47.681000000000004;47.287;47.133;46.85;46.632;46.463;46.368;46.012;45.479;44.983999999999995;44.256;43.328;42.778;42.431000000000004;41.95399999999999;40.448;39.391999999999996;38.591;37.988;37.302;36.177;34.982;33.711;30.843000000000004;29.668000000000003;28.250999999999998;27.928;27.875;28.241;28.919;29.506999999999998;29.846999999999998
btn;males_aged_15_24_employment_rate_percent;46.86600000000001;46.31;45.79;45.215;44.865;44.511;44.285;44.208;44.217;43.913000000000004;44.283;45.056000000000004;45.93600000000001;45.788999999999994;45.44;45.068000000000005;43.765;42.843;41.64;39.223;35.103;28.561999999999998;29.399;25.578000000000003;29.627;28.6;28.035999999999998;27.484;26.89;26.238000000000003;25.581999999999997;24.918000000000003
bwa;males_aged_15_24_employment_rate_percent;43.77;40.894;38.071;33.301;32.465;32.803000000000004;33.789;34.434;34.008;33.475;29.125;30.19;28.778000000000002;30.982;33.173;36.902;35.376999999999995;33.804;32.531;30.548000000000002;32.205;33.835;35.205;34.998000000000005;34.762;34.236;33.986999999999995;33.717;33.515;33.296;33.059;32.81
caf;males_aged_15_24_employment_rate_percent;49.397;49.217;48.9;48.475;47.958;47.943000000000005;47.833999999999996;47.625;47.317;46.917;47.178000000000004;47.269;47.233999999999995;47.126999999999995;46.968;47.36600000000001;47.657;47.831;47.865;47.738;48.535;49.206;49.721000000000004;50.095;50.357;50.111000000000004;50.578;51.036;51.479;51.906000000000006;52.342;52.763999999999996
can;males_aged_15_24_employment_rate_percent;57.141999999999996;54.386;53.398;54.083999999999996;54.321000000000005;53.32;52.806999999999995;53.016000000000005;55.349;56.751000000000005;56.451;57.303000000000004;57.645;57.391999999999996;56.666000000000004;57.748999999999995;59.244;59.202;53.688;53.423;54.387;53.175;54.091;54.176;54.424;54.068999999999996;54.943000000000005;55.402;55.153999999999996;54.82899999999999;54.435;53.992
chanisl;males_aged_15_24_employment_rate_percent;45.058;45.394;46.302;46.01;45.041000000000004;45.159;45.173;44.663000000000004;43.54600000000001;43.39;42.754;41.953;42.43600000000001;42.32899999999999;42.766999999999996;41.996;42.07;40.407;39.459;40.273;41.504;41.082;41.266000000000005;41.562;40.875;40.618;40.551;40.61;40.696;40.784;40.757;40.603
che;males_aged_15_24_employment_rate_percent;70.749;68.34899999999999;67.949;65.235;64.705;66.218;63.13;67.567;64.153;66.295;64.259;65.148;64.113;62.18899999999999;60.738;64.60600000000001;65.163;63.643;60.873999999999995;63.483000000000004;63.773999999999994;62.744;62.871;62.641000000000005;60.912;62.088;62.369;62.255;62.143;62.01;61.81399999999999;61.619
chl;males_aged_15_24_employment_rate_percent;46.841;47.4;49.022;47.443000000000005;45.981;41.882;40.721;39.466;36.122;33.357;32.854;32.156;31.188000000000002;32.524;32.117;32.849000000000004;35.489000000000004;35.188;30.866999999999997;37.824;38.421;37.162;36.122;35.921;36.056;34.137;33.787;33.913000000000004;33.955;33.982;33.984;33.976
chn;males_aged_15_24_employment_rate_percent;67.971;68.755;68.582;68.155;67.137;66.28399999999999;65.273;63.826;62.576;61.559;59.805;58.236000000000004;56.76;55.383;54.632;53.821000000000005;53.89;52.648;52.326;51.765;50.61;49.166000000000004;47.492;45.787;44.191;42.706;42.055;41.324;40.625;39.998000000000005;39.442;38.988
civ;males_aged_15_24_employment_rate_percent;61.18;60.505;60.131;59.703;59.703;59.64;59.556999999999995;59.43;58.357;57.26;56.111000000000004;54.922;53.698;52.455;51.21;49.998999999999995;48.788999999999994;47.57899999999999;46.371;45.174;44.015;42.87;41.745;40.65;39.593;38.558;38.383;38.211;38.023;37.884;37.721;37.536
cmr;males_aged_15_24_employment_rate_percent;57.251000000000005;57.297;57.211999999999996;56.966;56.395;56.103;55.989;55.766000000000005;55.48;55.159;55.053000000000004;55.781000000000006;56.472;57.093;57.831;58.653;59.38;58.849;58.313;58.18;57.776;57.309;56.763000000000005;56.121;55.718999999999994;55.373999999999995;55.131;54.882;54.652;54.443000000000005;54.254;54.07899999999999
cod;males_aged_15_24_employment_rate_percent;37.23;37.506;37.711;37.783;37.645;37.958;38.083;38.048;37.942;37.851;38.08;38.241;38.361;38.438;38.475;38.823;39.042;39.18;39.28;39.361999999999995;39.681;39.902;40.022;40.024;39.895;39.869;39.964;40.052;40.146;40.251999999999995;40.374;40.504
cog;males_aged_15_24_employment_rate_percent;27.549;27.147;26.715;26.301;25.930999999999997;25.701;25.505;25.342;25.18;25.018;25.083000000000002;25.087;25.066;25.074;25.135;25.98;26.858;27.755;28.444000000000003;29.74;31.541999999999998;34.685;34.854;34.931999999999995;34.934;34.425;34.115;34.058;33.931;33.838;33.789;33.738
col;males_aged_15_24_employment_rate_percent;52.121;52.808;54.4;54.45;52.871;49.68899999999999;49.356;46.214;40.618;40.849000000000004;47.758;47.483000000000004;48.967;49.31399999999999;51.108999999999995;50.515;51.956;51.861000000000004;51.547;51.626999999999995;53.067;55.98;55.79;55.169;55.478;54.053000000000004;53.945;53.638000000000005;53.411;53.292;53.248000000000005;53.273
com;males_aged_15_24_employment_rate_percent;20.441;20.352999999999998;20.163;19.867;19.469;19.054000000000002;18.581;18.053;17.489;16.903;16.436;15.937999999999999;15.436;14.955;14.511;14.177;13.860999999999999;13.561;13.273;12.992;12.788;12.573;12.35;12.115;11.864;11.66;11.452;11.242;11.03;10.817;10.605;10.392999999999999
cpv;males_aged_15_24_employment_rate_percent;66.277;66.281;66.149;65.847;65.35;64.727;63.948;63.008;61.9;60.631;59.068000000000005;57.352;55.481;53.513000000000005;51.519;49.849;48.235;46.636;45.028999999999996;43.434;42.131;40.787;39.464;38.231;37.118;36.02;35.899;35.775;35.63;35.454;35.259;35.034
cri;males_aged_15_24_employment_rate_percent;64.31;65.42699999999999;65.53699999999999;64.57600000000001;62.623999999999995;59.736999999999995;60.875;62.489;57.771;58.958999999999996;57.743;55.57;56.67;54.915;54.163999999999994;55.271;58.317;53.405;47.724;45.86600000000001;47.196000000000005;45.048;43.995;44.423;43.3;41.968999999999994;42.531000000000006;42.637;42.658;42.544;42.318999999999996;41.967
cub;males_aged_15_24_employment_rate_percent;38.582;40.681;43.283;44.266000000000005;44.416000000000004;44.137;43.412;42.825;41.17100000000001;40.107;39.766999999999996;39.634;39.725;39.086999999999996;38.576;38.7;40.144;41.769;43.196000000000005;44.247;43.869;42.986999999999995;42.61;42.955;42.468999999999994;42.211000000000006;42.379;42.651;42.916000000000004;43.106;43.22;43.27
cyp;males_aged_15_24_employment_rate_percent;46.769;44.605;45.451;43.648;45.231;43.528;40.162;40.338;40.852;42.409;42.202;39.354;39.6;42.608000000000004;41.235;42.107;39.694;40.083;37.608000000000004;35.335;32.224000000000004;30.587;25.189;27.482;26.578000000000003;29.368000000000002;28.608;28.826999999999998;29.193;29.663;29.434;29.08
cze;males_aged_15_24_employment_rate_percent;56.265;56.13399999999999;55.985;55.339;54.266000000000005;53.243;48.746;47.173;42.739;40.132;38.702;36.975;33.325;30.224;31.293000000000003;31.214000000000002;32.541;31.994;30.747;29.38;28.909000000000002;29.02;29.807;32.308;33.368;34.395;34.185;33.486;31.998;30.723000000000003;29.649;28.808000000000003
deu;males_aged_15_24_employment_rate_percent;59.896;57.833999999999996;54.643;52.408;50.69;48.974;47.968999999999994;48.878;49.68899999999999;49.393;48.935;46.923;45.133;42.853;43.942;45.681000000000004;47.805;49.331;48.06399999999999;48.299;49.544;48.254;48.144;47.568999999999996;46.928999999999995;47.358000000000004;47.431000000000004;47.504;47.66;47.68;47.625;47.533
dji;males_aged_15_24_employment_rate_percent;62.159;61.3;59.911;58.617;57.84;56.849;56.431000000000004;56.242;55.672;54.418;53.387;51.714;49.68;47.773999999999994;46.25899999999999;45.074;44.126999999999995;43.303999999999995;42.41;41.353;40.119;38.843;37.541;36.236999999999995;34.961;33.964;33.725;33.51;33.306999999999995;33.098;32.902;32.725
dnk;males_aged_15_24_employment_rate_percent;67.637;64.335;61.044;65.001;71.205;70.06;73.0;67.48100000000001;70.36399999999999;70.505;64.906;65.179;60.821000000000005;63.662;64.24;65.07600000000001;66.442;67.314;62.095;56.68;56.495;54.528999999999996;52.273999999999994;52.63;54.528999999999996;56.518;57.205;57.24;56.799;56.466;56.041000000000004;55.53
dom;males_aged_15_24_employment_rate_percent;67.282;67.002;66.085;65.572;65.335;64.59;63.912;62.915;62.078;61.369;61.176;60.816;60.735;61.066;60.556999999999995;61.471000000000004;59.67100000000001;57.91;54.489;55.711999999999996;54.853;54.062;53.059;54.658;54.782;54.113;53.691;53.222;52.765;52.36;52.042;51.778999999999996
dza;males_aged_15_24_employment_rate_percent;36.779;34.911;33.707;32.7;27.979;31.82;34.861;32.801;30.496;28.418000000000003;30.381999999999998;29.406999999999996;29.221;34.741;37.872;40.236;37.727;38.396;38.798;37.874;35.975;33.08;35.592;33.236999999999995;31.322;33.653;33.189;32.617;31.996;31.344;30.572;29.699
ecu;males_aged_15_24_employment_rate_percent;53.903999999999996;51.324;50.996;51.684;51.794;48.918;49.996;52.471000000000004;48.074;53.242;51.095;52.488;48.032;50.97;52.411;54.768;54.903999999999996;53.364;53.614;52.104;50.318000000000005;50.836000000000006;48.927;49.244;50.945;51.298;51.714;51.088;50.451;49.787;49.111000000000004;48.409
egy;males_aged_15_24_employment_rate_percent;36.444;36.537;34.683;35.104;36.045;37.111999999999995;36.766999999999996;36.414;41.122;36.312;32.217;32.346;33.313;35.034;35.499;37.149;38.94;40.015;41.468;39.575;37.342;34.474000000000004;34.071999999999996;32.849000000000004;29.389;29.357;29.752;30.037;30.358;30.791999999999998;31.275;31.82
eri;males_aged_15_24_employment_rate_percent;73.291;74.063;74.67399999999999;75.17699999999999;75.62;74.895;74.1;73.232;72.306;71.373;70.1;68.847;67.655;66.57600000000001;65.643;65.87;66.184;66.572;67.008;67.434;67.779;68.057;68.245;68.316;68.257;67.755;67.538;67.348;67.184;67.065;66.992;66.95100000000001
esh;males_aged_15_24_employment_rate_percent;43.518;43.268;42.994;42.761;42.553999999999995;42.568999999999996;42.668;42.81399999999999;42.977;43.05;43.18600000000001;43.363;43.415;43.482;43.56100000000001;43.538000000000004;43.508;43.562;43.733999999999995;43.68;43.742;43.847;43.95399999999999;44.033;44.088;44.113;44.042;44.00899999999999;44.005;44.022;44.03;44.082
esp;males_aged_15_24_employment_rate_percent;37.616;35.854;29.377;27.816999999999997;28.271;27.92;29.456999999999997;31.906999999999996;35.816;37.674;39.613;40.198;39.754;39.883;43.583;44.225;44.152;39.223;29.276;25.55;21.886;18.349;17.197;17.365;18.714000000000002;19.596;20.814;22.565;23.114;23.482;23.709;23.901999999999997
est;males_aged_15_24_employment_rate_percent;57.122;54.6;53.24;52.306000000000004;51.107;46.636;41.227;39.177;34.558;34.208;32.563;30.645;37.775999999999996;34.301;34.751999999999995;37.528;39.415;40.504;31.225;27.165;33.289;34.582;33.928000000000004;33.743;39.944;39.272;38.631;37.205;35.759;34.465;33.379;32.494
eth;males_aged_15_24_employment_rate_percent;77.92399999999999;78.145;78.3;78.358;78.278;78.113;77.861;77.555;77.26100000000001;77.56;77.889;78.238;78.58800000000001;78.914;79.229;79.013;78.763;78.484;78.19800000000001;77.928;77.708;77.503;77.42699999999999;76.28699999999999;75.093;73.96;73.873;73.785;73.686;73.579;73.465;73.348
fin;males_aged_15_24_employment_rate_percent;51.21;42.16;38.06;35.400999999999996;30.689;28.404;34.135999999999996;34.582;37.134;37.093;38.077;36.493;37.033;36.853;40.768;43.143;45.2;45.02;37.723;37.396;39.327;40.711;38.819;39.65;38.308;39.909;40.095;40.239000000000004;40.059;39.617;39.159;38.729
fji;males_aged_15_24_employment_rate_percent;53.06399999999999;53.023999999999994;52.18600000000001;51.854;51.98;51.165;50.078;48.876999999999995;47.66;46.846000000000004;45.863;44.98;44.638000000000005;47.826;47.271;44.373000000000005;41.461000000000006;40.365;39.93;39.222;38.696999999999996;38.451;39.759;40.885;40.564;40.269;39.799;39.391999999999996;38.923;38.468;38.052;37.64
fra;males_aged_15_24_employment_rate_percent;35.916;35.007;31.391;28.736;29.385;29.381;28.18;28.988000000000003;30.719;32.562;33.423;33.768;34.211;32.821999999999996;34.44;34.246;35.128;35.251;33.288000000000004;33.713;32.935;31.241;31.294;30.625;30.471999999999998;30.583000000000002;31.433000000000003;32.14;32.477;32.839;33.175;33.498000000000005
gab;males_aged_15_24_employment_rate_percent;17.365;17.711;17.56;17.86;18.05;18.289;18.373;18.512999999999998;18.698;18.631;18.496;18.42;18.235;18.09;17.988;17.292;16.528;16.042;15.579;14.968;14.651;14.379000000000001;14.091;13.845999999999998;13.593;13.715;13.508;13.307;13.114;12.912;12.7;12.475
gbr;males_aged_15_24_employment_rate_percent;62.623000000000005;58.553999999999995;55.317;55.37;55.538999999999994;56.123000000000005;57.873999999999995;58.492;57.522;58.019;57.706;57.003;55.588;56.513000000000005;55.708;54.683;54.00899999999999;53.415;48.06399999999999;47.659;46.187;46.21;46.088;47.886;49.985;50.136;50.723;51.14;50.95;50.343;49.651;48.907
geo;males_aged_15_24_employment_rate_percent;31.275;32.961;32.497;29.709;31.59;30.506999999999998;29.205;29.441999999999997;31.608;34.323;34.758;28.454;34.756;28.197;29.522;29.74;31.389;30.58;30.823;33.1;35.546;37.143;33.47;35.592;37.314;35.214;36.263000000000005;36.743;37.071999999999996;37.174;37.108000000000004;36.854
gha;males_aged_15_24_employment_rate_percent;53.023999999999994;52.606;51.482;50.33;49.163999999999994;48.217;47.266000000000005;46.411;44.113;44.808;45.861999999999995;46.92100000000001;47.985;49.053999999999995;50.13399999999999;51.227;50.998000000000005;50.75899999999999;50.50899999999999;50.318999999999996;51.391000000000005;52.468;54.177;53.699;53.218;52.794;52.88;52.971000000000004;53.035;53.081;53.12;53.148999999999994
gin;males_aged_15_24_employment_rate_percent;39.583;39.963;40.217;40.255;39.934;40.328;40.546;40.551;40.378;40.084;40.205;40.177;40.034;39.808;39.531;39.431;39.214;38.917;38.567;38.174;37.911;37.542;37.095;36.602;36.094;35.638000000000005;35.465;35.285;35.105;34.924;34.745;34.563
gmb;males_aged_15_24_employment_rate_percent;41.068999999999996;41.208999999999996;40.95;40.663000000000004;40.53;40.536;40.67;40.89;41.132;41.361000000000004;41.51;41.643;41.763000000000005;41.86600000000001;41.953;42.006;42.042;42.071999999999996;42.107;42.153999999999996;42.196000000000005;42.248999999999995;41.913000000000004;41.466;40.922;40.561;40.645;40.736999999999995;40.835;40.935;41.026;41.11600000000001
gnb;males_aged_15_24_employment_rate_percent;56.129;56.156000000000006;56.074;55.762;55.178999999999995;55.278999999999996;55.06;54.638999999999996;54.175;53.725;53.153999999999996;52.537;51.857;51.097;50.283;49.731;49.123999999999995;48.505;47.918;47.386;47.215;46.973;46.688;46.369;46.005;45.813;45.533;45.24100000000001;44.93899999999999;44.633;44.325;44.011
gnq;males_aged_15_24_employment_rate_percent;37.451;37.309;37.078;36.644;35.967;35.039;34.111;33.403;32.998000000000005;32.774;32.321;32.010999999999996;31.997;32.189;32.357;31.649;31.055;30.772;30.712;30.615;29.904;29.214000000000002;28.807;28.658;28.513;27.451999999999998;26.605;26.104;25.936;25.839000000000002;25.094;24.381
grc;males_aged_15_24_employment_rate_percent;38.01;37.592;35.749;35.163000000000004;35.525;34.181;32.846;36.396;34.44;34.805;32.171;33.009;32.169000000000004;33.847;30.345;30.31;29.910999999999998;28.684;27.683000000000003;24.781;20.225;16.549;14.995999999999999;15.849;15.13;14.693;15.892999999999999;16.149;16.715;17.06;17.219;17.144000000000002
gtm;males_aged_15_24_employment_rate_percent;76.188;76.165;76.09100000000001;76.047;75.915;76.03699999999999;76.06;75.953;75.878;76.25;76.506;74.52;74.32;74.555;76.62899999999999;78.609;76.21;74.113;71.96;69.825;68.097;75.796;65.883;68.867;70.709;69.649;69.518;69.335;69.145;68.998;68.88;68.78699999999999
gum;males_aged_15_24_employment_rate_percent;67.578;66.958;64.319;60.681999999999995;59.67100000000001;58.705;56.409;58.566;49.986999999999995;47.833999999999996;50.6;49.305;52.733999999999995;56.107;57.589;56.193999999999996;56.263000000000005;55.016999999999996;54.108000000000004;56.293;50.795;48.818000000000005;51.505;56.571000000000005;57.456;59.486000000000004;59.25899999999999;58.678000000000004;58.184;57.861000000000004;57.583;57.335
guy;males_aged_15_24_employment_rate_percent;53.897;53.77;53.542;53.613;52.332;53.589;53.242;50.793;52.711000000000006;51.483999999999995;52.617;52.152;51.498999999999995;51.427;50.335;51.761;51.231;49.321999999999996;48.762;48.183;48.169;48.309;48.853;49.08;49.312;49.608000000000004;49.544;49.397;49.228;50.718999999999994;51.458;51.48
hkg;males_aged_15_24_employment_rate_percent;55.126999999999995;53.591;52.711000000000006;50.302;47.637;46.988;47.018;43.086999999999996;39.967;41.016999999999996;38.489000000000004;36.445;36.564;37.413000000000004;36.785;36.371;36.749;35.295;32.422;30.389;31.837;32.736;33.534;34.601;34.395;35.08;36.029;36.342;36.129;35.483000000000004;34.559;33.163000000000004
hnd;males_aged_15_24_employment_rate_percent;76.055;76.87;76.32600000000001;76.876;76.62899999999999;74.986;75.908;75.22399999999999;75.785;74.093;72.26100000000001;70.813;67.62899999999999;65.41;63.648999999999994;65.102;66.991;68.829;70.275;68.422;66.913;65.968;67.175;67.319;70.096;68.803;68.672;68.461;68.22399999999999;68.002;67.78699999999999;67.58
hrv;males_aged_15_24_employment_rate_percent;28.326;29.374000000000002;29.719;29.573;33.281;35.324;35.004;33.304;30.499000000000002;28.340999999999998;28.217;29.551;28.388;30.758000000000003;29.773000000000003;28.979;32.702;34.559;32.888000000000005;28.445;24.194000000000003;20.294;17.424;21.156;22.171;28.578000000000003;30.087;32.133;32.614000000000004;32.255;31.649;30.749000000000002
hti;males_aged_15_24_employment_rate_percent;42.71;41.17100000000001;39.78;38.371;37.865;36.422;35.115;33.918;32.869;30.829;29.98;29.366;28.747;27.653000000000002;27.365;26.463;25.750999999999998;25.967;26.57;26.845;28.09;27.6;27.456;27.18;27.043000000000003;26.994;26.913;26.964000000000002;26.976;26.956;26.930999999999997;26.874000000000002
hun;males_aged_15_24_employment_rate_percent;38.165;38.104;33.825;32.658;36.132;31.958000000000002;32.562;36.81;38.016999999999996;36.186;35.373000000000005;32.48;30.372;26.61;24.428;24.351999999999997;23.908;22.641;19.323;19.172;19.245;19.498;22.974;26.533;28.335;31.815;32.181;31.586;30.704;29.71;28.842;28.104
idn;males_aged_15_24_employment_rate_percent;58.068000000000005;56.903;56.75;56.586999999999996;56.397;56.207;54.371;55.457;55.933;55.157;55.683;54.03;53.625;52.129;50.101000000000006;49.628;49.655;50.713;51.47;50.813;50.471000000000004;51.791000000000004;51.663999999999994;49.852;46.443000000000005;48.553000000000004;47.966;47.318999999999996;46.744;46.25899999999999;45.87;45.563
