geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
che;female_agriculture_workers_percent_of_female_employment;3.969;4.006;4.204;4.086;3.748;3.342;3.7119999999999997;3.778;3.66;4.011;3.385;3.347;3.262;2.886;2.8360000000000003;2.7089999999999996;2.7910000000000004;2.668;2.443;2.677;2.8569999999999998;2.952;2.7680000000000002;2.705;2.872;2.8569999999999998;3.005;2.9210000000000003;2.8569999999999998;2.7969999999999997;2.733;2.67
chl;female_agriculture_workers_percent_of_female_employment;5.983;5.992999999999999;6.063;5.468;5.282;5.2620000000000005;4.452;4.523;4.6160000000000005;4.577;4.629;4.7219999999999995;4.888;5.4670000000000005;5.752999999999999;5.767;5.612;5.447;6.407;5.112;5.074;4.952;4.676;4.497;4.507;4.891;4.945;4.814;4.709;4.609;4.512;4.428999999999999
chn;female_agriculture_workers_percent_of_female_employment;56.31399999999999;55.00899999999999;53.11600000000001;52.461000000000006;51.693999999999996;50.821999999999996;49.928999999999995;49.523;48.475;47.089;46.071000000000005;44.867;42.753;41.619;39.54;37.232;35.001;33.296;31.58;29.906;28.092;26.682;25.368000000000002;24.105;22.788;21.449;20.497;19.282;18.184;17.137999999999998;16.16;15.249
civ;female_agriculture_workers_percent_of_female_employment;48.298;48.368;48.391000000000005;47.001999999999995;47.128;46.666000000000004;45.823;45.635;44.622;45.545;46.745;47.725;49.011;46.784;46.181000000000004;45.977;45.49;45.638000000000005;44.349;44.99;46.67100000000001;43.465;43.556999999999995;43.217;42.266999999999996;41.063;40.564;39.69;38.759;37.955999999999996;37.229;36.433
cmr;female_agriculture_workers_percent_of_female_employment;72.58;73.392;72.307;72.548;72.21300000000001;71.885;71.653;71.012;70.733;70.084;69.19;69.02;68.732;68.111;68.282;68.638;69.0;68.797;68.692;68.245;68.055;67.604;66.941;66.194;65.652;65.337;65.292;64.89399999999999;64.41;63.935;63.423;62.908
cod;female_agriculture_workers_percent_of_female_employment;90.70700000000001;91.075;91.059;91.449;91.227;88.926;90.494;90.48899999999999;91.147;89.006;86.255;85.25399999999999;86.083;86.056;85.522;85.28299999999999;85.191;84.712;84.584;85.54700000000001;85.774;85.46;85.425;85.85799999999999;86.255;86.396;86.92;86.95700000000001;86.97399999999999;86.83200000000001;86.684;86.58200000000001
cog;female_agriculture_workers_percent_of_female_employment;40.863;41.431999999999995;40.943000000000005;40.924;41.373999999999995;41.498999999999995;43.188;41.964;43.59;44.02;42.471000000000004;41.412;41.239;41.647;41.489;41.301;41.863;42.336999999999996;42.661;40.782;40.674;41.233000000000004;40.488;39.446;38.162;37.691;38.321999999999996;39.266999999999996;38.246;37.839;37.04;36.416
col;female_agriculture_workers_percent_of_female_employment;6.885;6.421;6.329;6.692;6.534;6.227;6.178999999999999;6.13;6.091;5.372999999999999;5.879;6.188;7.369;7.08;6.9910000000000005;6.087000000000001;6.055;6.061;6.164;6.447;6.925;7.071000000000001;6.447;6.308;6.521;6.751;6.968999999999999;6.928999999999999;6.778;6.638999999999999;6.504;6.322
com;female_agriculture_workers_percent_of_female_employment;64.726;63.56100000000001;63.626999999999995;64.545;65.107;65.52199999999999;65.65;65.562;65.62899999999999;63.645;63.251000000000005;62.946999999999996;63.06399999999999;63.132;63.288000000000004;63.192;63.281000000000006;62.86;62.788999999999994;62.998999999999995;62.696000000000005;62.406000000000006;61.871;61.705;62.22;61.93;61.603;61.488;61.408;61.178000000000004;60.89;60.59
cpv;female_agriculture_workers_percent_of_female_employment;87.03299999999999;86.689;86.60600000000001;86.30799999999999;86.26700000000001;85.959;85.538;85.139;84.86399999999999;84.227;83.913;83.152;82.916;82.146;81.332;80.38;78.765;78.097;78.346;77.785;77.206;77.267;77.155;76.872;76.795;76.057;75.763;75.259;74.793;74.296;73.84899999999999;73.373
cri;female_agriculture_workers_percent_of_female_employment;6.609;5.347;6.109;5.152;6.27;5.723;5.977;5.609;4.746;5.4910000000000005;3.693;4.086;3.998;3.986;4.7589999999999995;4.34;5.032;4.128;4.742;4.703;3.3310000000000004;2.852;2.8310000000000004;3.91;4.195;4.191;4.013999999999999;3.863;3.7119999999999997;3.5789999999999997;3.464;3.3510000000000004
cub;female_agriculture_workers_percent_of_female_employment;11.368;12.511;13.386;13.174000000000001;12.8;12.91;12.923;11.309000000000001;13.902000000000001;13.934000000000001;9.072000000000001;9.066;9.079;10.008;9.372;9.357999999999999;8.557;8.548;8.312999999999999;8.471;8.841000000000001;8.185;7.832999999999999;8.141;7.872999999999999;7.777;7.879;7.761;7.619;7.426;7.188;6.912000000000001
cyp;female_agriculture_workers_percent_of_female_employment;6.33;5.757000000000001;5.655;5.294;4.757;4.665;4.449;4.263999999999999;4.05;4.612;3.9330000000000003;4.216;3.8760000000000003;3.9989999999999997;3.446;2.88;2.362;2.675;2.965;2.492;2.364;1.851;1.6840000000000002;2.065;2.074;1.6440000000000001;1.581;1.531;1.501;1.469;1.439;1.413
cze;female_agriculture_workers_percent_of_female_employment;5.564;5.939;6.245;5.692;5.449;4.842;4.3180000000000005;4.154;3.9010000000000002;3.801;3.3810000000000002;3.457;3.214;3.035;2.823;2.7939999999999996;2.532;2.305;2.221;1.9169999999999998;1.874;1.9269999999999998;2.0669999999999997;1.6369999999999998;1.6369999999999998;1.72;1.682;1.6059999999999999;1.551;1.5090000000000001;1.4709999999999999;1.4369999999999998
deu;female_agriculture_workers_percent_of_female_employment;4.015;3.645;3.3989999999999996;3.1039999999999996;3.032;2.5989999999999998;2.552;2.335;2.352;2.1109999999999998;2.0669999999999997;1.964;1.83;1.703;1.733;1.605;1.6119999999999999;1.321;1.245;1.197;1.177;1.097;1.008;1.0090000000000001;0.956;0.893;0.872;0.8490000000000001;0.831;0.8140000000000001;0.7979999999999999;0.7809999999999999
dji;female_agriculture_workers_percent_of_female_employment;28.58;27.408;29.375999999999998;29.454;29.813000000000002;31.035;31.253;31.805;31.785999999999998;32.766999999999996;32.83;32.757;32.801;32.341;32.522;31.79;31.809;31.03;30.791;29.12;28.339000000000002;28.523000000000003;29.158;28.693;28.761999999999997;28.237;26.689;26.011999999999997;25.421;24.89;24.308000000000003;23.861
dnk;female_agriculture_workers_percent_of_female_employment;3.069;2.668;2.609;2.577;2.52;2.074;1.66;1.78;1.453;1.9669999999999999;1.7080000000000002;1.63;1.764;1.868;1.6059999999999999;1.463;1.5730000000000002;1.091;1.121;0.85;0.884;1.0859999999999999;0.986;0.894;1.06;1.0390000000000001;1.0659999999999998;1.04;1.012;0.987;0.961;0.94
dom;female_agriculture_workers_percent_of_female_employment;4.9430000000000005;5.146;4.43;3.9730000000000003;3.949;3.8539999999999996;2.497;2.5989999999999998;3.0780000000000003;2.645;1.9669999999999999;2.003;1.8259999999999998;2.176;3.105;2.246;2.274;3.137;2.2769999999999997;2.766;2.639;2.339;2.217;2.9619999999999997;2.162;2.03;1.986;1.8730000000000002;1.7630000000000001;1.6740000000000002;1.61;1.546
dza;female_agriculture_workers_percent_of_female_employment;12.33;12.379000000000001;12.46;12.185;12.058;12.902000000000001;12.31;12.686;12.805;11.917;12.255;10.875;11.07;22.479;14.209000000000001;13.399000000000001;12.042;10.67;10.269;8.707;7.695;6.7589999999999995;4.893;9.73;9.754;9.636000000000001;9.347999999999999;8.91;8.773;8.668;8.583;8.507
ecu;female_agriculture_workers_percent_of_female_employment;27.829;27.313000000000002;29.871;28.558000000000003;28.565;27.688000000000002;26.778000000000002;26.463;24.769000000000002;25.413;24.138;23.745;23.676;23.0;21.47;21.9;23.875999999999998;21.958000000000002;21.974;20.88;20.875;21.070999999999998;20.713;20.105;22.569000000000003;23.83;22.77;22.584;22.303;21.991999999999997;21.686;21.374000000000002
egy;female_agriculture_workers_percent_of_female_employment;38.993;52.619;46.501999999999995;47.019;42.501000000000005;12.796;40.523;35.336;31.923000000000002;39.400999999999996;31.91;27.553;39.066;46.75899999999999;46.67100000000001;43.333999999999996;46.577;45.593;46.082;43.88399999999999;43.376999999999995;37.574;42.895;43.284;40.233000000000004;38.437;37.539;37.171;36.542;35.805;35.114000000000004;34.579
eri;female_agriculture_workers_percent_of_female_employment;90.735;91.015;89.98;90.025;89.604;89.367;89.21799999999999;89.62200000000001;88.553;88.64299999999999;88.249;88.29;88.22399999999999;88.615;89.63799999999999;90.31299999999999;90.375;89.836;89.99600000000001;90.162;89.994;90.053;90.09;90.051;90.039;89.98899999999999;89.955;89.939;89.89299999999999;89.85;89.804;89.744
esh;female_agriculture_workers_percent_of_female_employment;30.412;30.233;30.266;30.173000000000002;29.934;30.035999999999998;29.967;29.686999999999998;29.962;30.059;30.291;30.730999999999998;30.528000000000002;30.087;29.997;29.294;28.621;28.835;28.149;27.674;26.601999999999997;26.164;25.965;25.802;25.625999999999998;24.684;24.392;24.123;23.829;23.465999999999998;23.125999999999998;22.828000000000003
esp;female_agriculture_workers_percent_of_female_employment;8.522;8.113;8.067;7.431;7.127000000000001;6.127999999999999;5.843999999999999;5.329;5.053;4.768;4.497;3.9760000000000004;3.9010000000000002;3.658;3.523;3.272;2.945;2.5660000000000003;2.444;2.438;2.384;2.406;2.234;2.238;2.103;2.135;2.085;2.026;1.9680000000000002;1.909;1.859;1.8159999999999998
est;female_agriculture_workers_percent_of_female_employment;13.978;13.207;11.505999999999998;10.305;7.747999999999999;7.1979999999999995;7.002999999999999;6.497000000000001;6.497000000000001;4.446000000000001;2.9619999999999997;4.122;3.7960000000000003;2.7060000000000004;3.2239999999999998;3.1839999999999997;3.0589999999999997;2.4090000000000003;2.609;2.8080000000000003;2.461;2.5180000000000002;2.262;2.237;2.506;1.9980000000000002;1.9880000000000002;1.93;1.857;1.7919999999999998;1.73;1.672
eth;female_agriculture_workers_percent_of_female_employment;88.238;89.064;88.43700000000001;87.921;87.14399999999999;86.11399999999999;85.68;84.928;83.374;82.411;81.101;79.718;78.71600000000001;77.134;75.37;75.282;74.653;74.392;73.64699999999999;71.506;68.868;67.85300000000001;64.617;63.001999999999995;61.251000000000005;60.254;59.397;58.233999999999995;57.278;56.321000000000005;55.39;54.49
fin;female_agriculture_workers_percent_of_female_employment;6.565;6.265;5.9639999999999995;5.9879999999999995;5.3020000000000005;5.704;5.32;4.62;4.382;3.905;3.781;3.7319999999999998;3.429;3.01;2.917;2.801;2.5860000000000003;2.6889999999999996;2.846;2.773;2.406;2.318;2.259;2.3209999999999997;2.199;2.089;2.09;2.028;1.969;1.9169999999999998;1.8730000000000002;1.835
fji;female_agriculture_workers_percent_of_female_employment;53.775;52.66;51.953;51.26;50.931000000000004;49.943000000000005;49.258;49.135;48.352;47.481;46.297;45.995;45.413000000000004;44.372;44.118;43.534;43.465;43.156000000000006;43.232;42.638000000000005;41.995;41.773999999999994;41.346000000000004;39.891;38.711;38.496;38.775999999999996;37.806;36.861999999999995;36.003;35.193000000000005;34.505
fra;female_agriculture_workers_percent_of_female_employment;4.12;4.865;4.447;3.9389999999999996;3.714;3.516;3.35;3.074;2.98;2.839;2.822;2.7769999999999997;2.677;2.638;2.276;2.226;2.145;1.8330000000000002;1.879;1.764;1.8730000000000002;1.834;1.838;1.645;1.636;1.6219999999999999;1.618;1.57;1.5319999999999998;1.4969999999999999;1.469;1.445
gab;female_agriculture_workers_percent_of_female_employment;63.18600000000001;63.573;62.461999999999996;63.083999999999996;62.17;61.571999999999996;60.803000000000004;58.863;61.388000000000005;62.301;62.138999999999996;62.295;62.224;62.548;62.568999999999996;63.508;62.861999999999995;64.138;63.972;63.33;63.146;62.297;61.677;61.376999999999995;60.878;60.946999999999996;61.468999999999994;61.379;61.07899999999999;60.743;60.309;59.816
gbr;female_agriculture_workers_percent_of_female_employment;1.085;1.136;1.08;1.155;1.23;1.1640000000000001;1.058;0.922;0.758;0.774;0.6809999999999999;0.691;0.583;0.595;0.728;0.6679999999999999;0.747;0.727;0.5529999999999999;0.605;0.657;0.6859999999999999;0.601;0.7120000000000001;0.645;0.625;0.613;0.598;0.583;0.568;0.552;0.537
geo;female_agriculture_workers_percent_of_female_employment;33.466;42.855;50.898999999999994;57.551;58.452;56.585;53.91;50.968999999999994;54.141000000000005;57.783;52.782;55.29;56.838;56.49;57.199;57.363;56.586999999999996;52.001000000000005;51.012;49.106;48.657;47.266999999999996;45.966;44.803999999999995;42.551;41.82;41.685;40.594;39.678000000000004;38.613;37.725;36.803000000000004
gha;female_agriculture_workers_percent_of_female_employment;53.692;53.208;51.583999999999996;51.163999999999994;51.1;51.013999999999996;49.309;48.79;47.762;46.809;46.441;46.5;46.38399999999999;46.305;45.815;41.178999999999995;40.427;40.115;39.944;38.101;37.449;38.985;41.835;40.854;38.704;37.446999999999996;36.741;35.641999999999996;34.295;33.139;32.13;31.203000000000003
gin;female_agriculture_workers_percent_of_female_employment;74.913;74.17399999999999;74.61399999999999;74.908;74.955;74.71600000000001;75.05199999999999;75.244;74.648;74.829;74.84899999999999;74.461;73.943;74.23100000000001;74.03699999999999;74.554;74.768;74.694;74.903;74.56;73.851;72.741;72.107;71.939;72.005;71.385;71.972;71.824;71.707;71.28399999999999;70.87899999999999;70.339
gmb;female_agriculture_workers_percent_of_female_employment;43.753;42.956;43.082;44.001000000000005;45.342;43.839;43.681000000000004;42.691;43.388000000000005;42.803999999999995;42.175;42.168;41.927;41.982;42.607;40.169000000000004;39.196999999999996;40.839;40.625;40.899;38.777;37.857;36.828;35.336999999999996;35.069;33.650999999999996;33.374;33.012;32.796;32.48;32.096;31.712
gnb;female_agriculture_workers_percent_of_female_employment;91.45299999999999;90.89200000000001;91.554;91.2;91.131;91.21;90.348;91.414;91.057;90.594;90.295;90.51899999999999;90.402;90.38;90.522;90.353;90.384;90.55;90.37700000000001;90.458;90.35600000000001;90.32799999999999;89.969;89.60799999999999;89.73100000000001;89.611;89.535;89.454;89.40100000000001;89.345;89.287;89.226
gnq;female_agriculture_workers_percent_of_female_employment;87.133;88.01;87.61399999999999;85.619;83.535;77.242;82.516;77.366;79.153;78.891;73.586;73.334;70.55199999999999;66.77199999999999;65.007;64.396;62.623000000000005;60.082;59.792;63.28;62.776;61.77;62.938;63.9;66.009;67.889;68.847;69.734;70.071;70.691;70.741;70.806
grc;female_agriculture_workers_percent_of_female_employment;26.684;26.399;25.34;24.875;23.926;23.941999999999997;23.15;20.459;19.792;19.651;17.410999999999998;16.956;16.573;13.882;13.527000000000001;12.867;12.126;11.612;11.854000000000001;12.583;12.636;12.945;13.446;12.981;12.352;11.743;11.484000000000002;11.238;11.029000000000002;10.741;10.429;10.008
gtm;female_agriculture_workers_percent_of_female_employment;2.479;3.036;3.734;4.6419999999999995;5.867999999999999;7.907;11.079;16.123;17.05;18.115;18.182000000000002;18.176;17.758;15.19;15.523;15.637;15.327;15.288;15.797;16.022000000000002;14.387;12.470999999999998;9.607000000000001;11.155;9.793;9.309;9.334;9.152000000000001;8.971;8.775;8.642999999999999;8.455
gum;female_agriculture_workers_percent_of_female_employment;8.485;8.251;8.112;7.882999999999999;7.678999999999999;7.414;6.981;6.855;6.4270000000000005;6.041;6.042999999999999;5.994;5.857;5.733;5.565;5.39;5.141;5.165;5.428;5.352;5.072;4.936;4.8660000000000005;4.893;4.74;4.711;4.771;4.6339999999999995;4.51;4.406000000000001;4.3069999999999995;4.215
guy;female_agriculture_workers_percent_of_female_employment;24.778000000000002;23.855999999999998;23.037;20.721999999999998;20.416;18.907;16.508;14.687000000000001;12.437999999999999;10.16;8.655;7.385;7.376;7.122000000000001;7.816;6.46;5.877000000000001;5.986000000000001;5.602;5.113;5.007;4.9639999999999995;4.711;4.396;4.529;4.272;3.772;3.693;3.595;3.807;4.043;4.984
hkg;female_agriculture_workers_percent_of_female_employment;0.631;0.43700000000000006;0.375;0.373;0.381;0.273;0.223;0.221;0.20800000000000002;0.221;0.149;0.21;0.168;0.183;0.17800000000000002;0.192;0.14800000000000002;0.157;0.168;0.153;0.15;0.016;0.15;0.149;0.15;0.14800000000000002;0.146;0.145;0.142;0.139;0.136;0.133
hnd;female_agriculture_workers_percent_of_female_employment;6.787999999999999;6.6160000000000005;6.362;6.487;7.135;7.818;7.183;7.901;8.644;7.349;7.087999999999999;9.029;8.328;6.902;12.909;10.293;9.658;10.087;11.51;12.283;9.436;10.694;9.619;8.96;7.65;8.312999999999999;8.26;8.203;7.961;7.795;7.5329999999999995;7.289
hrv;female_agriculture_workers_percent_of_female_employment;19.592;23.886;23.009;23.662;21.956999999999997;21.206999999999997;19.045;17.324;17.184;15.305;15.318;15.189;17.61;18.157;18.902;14.948;13.565999999999999;13.995999999999999;14.173;15.492;15.382;12.173;9.89;7.983;7.428;5.547999999999999;5.4879999999999995;5.278;5.082;4.87;4.664;4.478
