geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
bel;males_aged_25_54_labour_force_participation_rate_percent;92.18799999999999;92.666;92.057;91.575;92.109;92.234;92.336;92.054;91.74799999999999;91.838;92.10799999999999;90.913;91.16;90.333;91.084;92.179;91.885;92.485;92.302;91.811;92.165;90.678;90.74799999999999;90.852;90.667;89.898;90.39299999999999;90.37799999999999;90.365;90.35600000000001;90.34899999999999;90.345;90.345;90.346;90.345;90.34100000000001;90.334;90.324;90.31200000000001;90.29700000000001;90.281
ben;males_aged_25_54_labour_force_participation_rate_percent;96.87;96.85700000000001;96.855;96.574;96.27;95.94200000000001;95.585;95.198;94.774;94.306;93.79;93.221;92.596;92.991;93.34;93.649;93.92299999999999;94.165;94.37799999999999;94.565;94.728;95.041;94.98;94.87299999999999;94.771;94.736;94.675;94.726;94.777;94.831;94.88799999999999;94.945;95.005;95.068;95.133;95.2;95.26799999999999;95.337;95.40799999999999;95.478;95.54700000000001
bfa;males_aged_25_54_labour_force_participation_rate_percent;98.04;97.98200000000001;97.874;97.76100000000001;97.64299999999999;97.51899999999999;97.391;97.257;97.116;96.96799999999999;96.81;96.641;96.463;96.273;96.074;95.865;95.646;95.068;94.416;93.68299999999999;92.859;91.93299999999999;90.895;89.73299999999999;88.431;88.398;88.345;88.292;88.23700000000001;88.182;88.125;88.069;88.01100000000001;87.95299999999999;87.89399999999999;87.833;87.77;87.706;87.64299999999999;87.579;87.516
bgd;males_aged_25_54_labour_force_participation_rate_percent;97.48;97.473;97.47399999999999;97.479;97.48899999999999;97.501;97.5;97.501;97.50299999999999;97.50200000000001;97.495;97.48200000000001;97.465;97.445;97.419;97.38799999999999;97.345;97.13600000000001;96.91;96.669;96.412;96.137;95.84299999999999;95.529;95.193;94.831;94.441;94.39399999999999;94.34700000000001;94.3;94.25299999999999;94.205;94.15799999999999;94.11;94.06299999999999;94.016;93.96799999999999;93.919;93.87200000000001;93.82799999999999;93.787
bgr;males_aged_25_54_labour_force_participation_rate_percent;92.665;92.649;92.62299999999999;91.9;91.09299999999999;90.198;89.21700000000001;88.132;86.945;85.665;84.294;84.904;83.70700000000001;82.33;83.538;83.196;84.975;87.29299999999999;88.69;87.787;86.09;84.48100000000001;84.823;85.71600000000001;86.23700000000001;86.37100000000001;85.655;85.824;85.999;86.17299999999999;86.34200000000001;86.507;86.66799999999999;86.824;86.973;87.11399999999999;87.24700000000001;87.369;87.48299999999999;87.59200000000001;87.7
bhr;males_aged_25_54_labour_force_participation_rate_percent;98.79299999999999;98.781;98.76;98.728;98.685;98.637;98.59899999999999;98.55;98.48899999999999;98.415;98.33;98.266;98.125;97.969;97.79299999999999;97.595;97.355;97.101;96.83;96.544;96.243;95.913;96.351;96.501;96.37200000000001;95.971;95.955;95.845;95.725;95.60799999999999;95.51299999999999;95.57700000000001;95.65100000000001;95.7;95.696;95.631;95.583;95.495;95.37200000000001;95.235;95.103
bhs;males_aged_25_54_labour_force_participation_rate_percent;92.555;93.197;93.796;94.35;94.859;94.88600000000001;94.917;94.949;94.979;95.009;95.04299999999999;95.06700000000001;95.086;95.094;95.09299999999999;95.089;95.105;95.118;95.12100000000001;95.11399999999999;95.111;95.095;95.081;95.06299999999999;95.046;95.029;95.021;95.015;95.01299999999999;95.012;95.01299999999999;95.015;95.01700000000001;95.021;95.03;95.046;95.068;95.096;95.126;95.152;95.16799999999999
bih;males_aged_25_54_labour_force_participation_rate_percent;84.865;84.895;84.963;85.04700000000001;85.102;85.11200000000001;85.1;85.01799999999999;84.906;84.806;84.7;84.609;84.53200000000001;84.462;84.416;84.406;84.37700000000001;84.363;84.35799999999999;84.314;84.29899999999999;84.29299999999999;84.281;84.296;84.31200000000001;84.421;84.417;84.501;84.59299999999999;84.67299999999999;84.729;84.76299999999999;84.771;84.76100000000001;84.75299999999999;84.758;84.775;84.801;84.83;84.848;84.846
blr;males_aged_25_54_labour_force_participation_rate_percent;88.79700000000001;88.84;88.88;88.928;88.959;88.969;88.96799999999999;88.955;88.93;88.898;89.20299999999999;89.5;89.789;90.07;90.34100000000001;90.602;90.85700000000001;91.104;91.34700000000001;91.589;91.834;92.08200000000001;92.33200000000001;92.581;92.825;93.061;93.29;93.383;93.47;93.55;93.62;93.68299999999999;93.736;93.78200000000001;93.824;93.867;93.911;93.956;94.0;94.04299999999999;94.083
blz;males_aged_25_54_labour_force_participation_rate_percent;95.30799999999999;95.34100000000001;95.381;95.42200000000001;95.454;96.24600000000001;96.815;96.74600000000001;96.67;96.589;96.50299999999999;96.41799999999999;96.32799999999999;96.23100000000001;96.12200000000001;95.99700000000001;95.73;95.431;95.101;94.735;94.329;95.802;96.807;96.72399999999999;96.541;96.22399999999999;95.68799999999999;95.697;95.708;95.71700000000001;95.72399999999999;95.73200000000001;95.73899999999999;95.74799999999999;95.758;95.771;95.787;95.803;95.819;95.83200000000001;95.84100000000001
bol;males_aged_25_54_labour_force_participation_rate_percent;96.056;96.11;96.104;96.137;96.17399999999999;96.208;96.236;96.271;96.31700000000001;96.30799999999999;96.236;96.39299999999999;96.53299999999999;96.65899999999999;96.775;96.883;96.98299999999999;96.404;96.059;96.915;96.712;96.352;95.994;95.964;95.69200000000001;95.375;95.397;95.406;95.415;95.42299999999999;95.43;95.436;95.441;95.446;95.454;95.465;95.478;95.493;95.51100000000001;95.53;95.55
bra;males_aged_25_54_labour_force_participation_rate_percent;92.994;92.86200000000001;92.729;92.589;92.436;92.26799999999999;92.088;91.896;91.695;91.49;91.28299999999999;91.07600000000001;91.14399999999999;90.943;91.323;91.212;91.101;90.86;91.156;91.439;91.039;90.615;90.13799999999999;90.477;90.54799999999999;90.52799999999999;90.249;90.238;90.227;90.215;90.20100000000001;90.186;90.169;90.15100000000001;90.13;90.109;90.087;90.065;90.04299999999999;90.022;90.00299999999999
brb;males_aged_25_54_labour_force_participation_rate_percent;95.34299999999999;94.719;94.212;94.691;95.064;95.85;93.53399999999999;95.103;95.02;94.92200000000001;94.81200000000001;94.698;94.575;94.443;94.898;94.609;94.29;93.94;93.557;93.141;92.80799999999999;92.634;93.156;92.927;90.891;91.669;91.756;91.637;91.51799999999999;91.40100000000001;91.28399999999999;91.163;91.042;90.921;90.8;90.681;90.561;90.444;90.329;90.215;90.102
brn;males_aged_25_54_labour_force_participation_rate_percent;97.512;97.52600000000001;97.37299999999999;97.20200000000001;97.01100000000001;96.802;96.589;96.36200000000001;96.12;95.865;95.595;95.271;95.25200000000001;95.244;95.245;95.25399999999999;95.249;95.24600000000001;95.244;95.244;95.24799999999999;95.24700000000001;95.24799999999999;95.249;95.249;95.178;95.102;95.09899999999999;95.095;95.088;95.07799999999999;95.065;95.04700000000001;95.02799999999999;95.01100000000001;95.001;94.99600000000001;94.999;95.008;95.021;95.036
btn;males_aged_25_54_labour_force_participation_rate_percent;94.67399999999999;94.61200000000001;94.54700000000001;94.479;94.412;94.361;94.337;94.32600000000001;94.32600000000001;94.331;94.34;94.376;94.406;94.42;94.41;94.37299999999999;94.303;94.214;94.118;94.03399999999999;93.26100000000001;92.21700000000001;87.399;93.395;92.815;95.164;95.115;94.912;94.706;94.50200000000001;94.303;94.11;93.92399999999999;93.743;93.561;93.374;93.179;92.978;92.76700000000001;92.544;92.31
bwa;males_aged_25_54_labour_force_participation_rate_percent;94.399;94.141;93.963;93.789;93.551;93.205;92.931;92.564;92.329;90.564;88.366;88.069;87.75200000000001;87.425;87.094;86.766;86.436;86.77799999999999;87.096;87.39399999999999;82.325;88.17299999999999;92.111;94.70100000000001;94.553;94.51799999999999;94.37700000000001;94.35700000000001;94.33;94.29899999999999;94.26799999999999;94.236;94.20299999999999;94.169;94.134;94.098;94.06200000000001;94.025;93.98899999999999;93.955;93.925
caf;males_aged_25_54_labour_force_participation_rate_percent;95.376;95.411;95.51899999999999;95.522;95.459;95.35799999999999;95.444;95.395;95.345;95.29899999999999;95.33;95.31;95.286;95.37899999999999;95.306;95.29799999999999;95.28200000000001;95.26100000000001;95.26899999999999;95.272;95.24600000000001;95.29700000000001;95.33;96.00200000000001;96.04799999999999;96.038;95.964;95.992;96.02;96.045;96.066;96.085;96.102;96.12;96.141;96.165;96.191;96.221;96.25299999999999;96.288;96.32600000000001
can;males_aged_25_54_labour_force_participation_rate_percent;93.10799999999999;92.45299999999999;91.45700000000001;91.434;91.242;90.925;90.81200000000001;90.949;91.125;91.07799999999999;91.064;91.09200000000001;91.463;91.64299999999999;91.573;91.485;91.103;91.113;91.50399999999999;90.814;90.617;90.662;90.853;90.694;90.516;90.90700000000001;90.89299999999999;90.87299999999999;90.854;90.836;90.819;90.804;90.789;90.774;90.757;90.73700000000001;90.715;90.689;90.661;90.62799999999999;90.59
chanisl;males_aged_25_54_labour_force_participation_rate_percent;94.045;94.13600000000001;94.09899999999999;94.072;93.884;93.848;93.865;93.77600000000001;93.663;93.435;93.334;93.34299999999999;93.226;93.12100000000001;93.12700000000001;93.084;92.994;92.995;93.023;93.04;92.715;92.94200000000001;92.84200000000001;92.77;92.664;92.581;92.494;92.47200000000001;92.45700000000001;92.447;92.441;92.43799999999999;92.44;92.44200000000001;92.44200000000001;92.43700000000001;92.429;92.415;92.396;92.374;92.34899999999999
che;males_aged_25_54_labour_force_participation_rate_percent;97.736;97.846;97.956;97.587;97.368;97.67299999999999;97.383;97.01;97.038;97.196;96.581;96.102;95.988;95.552;95.665;95.634;95.501;95.855;95.9;96.025;94.667;95.12899999999999;95.162;94.756;95.07600000000001;95.50200000000001;95.566;95.48;95.395;95.31299999999999;95.236;95.165;95.1;95.039;94.977;94.913;94.845;94.772;94.695;94.613;94.525
chl;males_aged_25_54_labour_force_participation_rate_percent;95.57799999999999;95.617;95.37899999999999;95.193;95.277;94.94200000000001;95.014;95.012;94.929;95.119;94.459;94.676;93.964;93.7;93.914;93.774;93.70299999999999;93.725;93.581;93.396;92.67299999999999;93.01899999999999;92.54299999999999;92.461;91.905;92.054;91.698;91.67200000000001;91.654;91.641;91.62899999999999;91.62;91.61200000000001;91.605;91.596;91.586;91.574;91.561;91.545;91.52600000000001;91.505
chn;males_aged_25_54_labour_force_participation_rate_percent;97.792;97.738;97.681;97.62100000000001;97.552;97.47399999999999;97.387;97.29;97.181;97.05799999999999;96.91799999999999;96.771;96.611;96.446;96.288;96.141;96.007;95.881;95.756;95.617;95.455;95.387;95.321;95.25200000000001;95.184;95.119;95.061;94.98299999999999;94.915;94.853;94.795;94.744;94.696;94.65299999999999;94.613;94.57600000000001;94.54299999999999;94.51;94.475;94.429;94.368
civ;males_aged_25_54_labour_force_participation_rate_percent;94.641;94.69200000000001;94.72200000000001;94.729;94.695;94.488;94.351;94.309;94.221;93.87200000000001;93.5;93.11200000000001;92.7;92.265;91.811;91.338;90.839;90.319;89.777;89.206;88.605;87.963;87.289;86.581;85.838;85.059;84.241;84.164;84.088;84.01299999999999;83.94;83.867;83.79700000000001;83.73200000000001;83.676;83.631;83.59299999999999;83.564;83.541;83.521;83.5
cmr;males_aged_25_54_labour_force_participation_rate_percent;96.713;96.79;96.851;96.955;96.946;96.90799999999999;96.87100000000001;96.819;96.764;96.711;96.656;96.61;96.568;96.524;96.48299999999999;96.456;96.43799999999999;96.414;96.39399999999999;96.38600000000001;96.365;96.34700000000001;96.323;96.285;96.241;96.194;96.17;96.165;96.161;96.15799999999999;96.154;96.15;96.146;96.14;96.13;96.116;96.09700000000001;96.074;96.04899999999999;96.021;95.992
cod;males_aged_25_54_labour_force_participation_rate_percent;91.21700000000001;91.556;91.936;92.37100000000001;92.54299999999999;92.583;92.695;92.88;92.959;93.087;93.274;93.391;93.406;93.37200000000001;93.314;93.26299999999999;93.255;93.21799999999999;93.17399999999999;93.19200000000001;93.126;93.085;93.029;92.93799999999999;92.825;92.74;92.759;92.727;92.696;92.667;92.639;92.61;92.583;92.556;92.527;92.495;92.458;92.419;92.37899999999999;92.338;92.29700000000001
cog;males_aged_25_54_labour_force_participation_rate_percent;90.471;90.383;90.27600000000001;90.26;90.375;90.244;90.12799999999999;90.155;90.072;90.166;89.99;89.958;89.89200000000001;89.928;89.911;89.81;89.755;89.932;89.925;89.86200000000001;89.749;89.88799999999999;89.985;90.064;90.035;90.089;90.249;90.242;90.227;90.20200000000001;90.165;90.117;90.05799999999999;89.992;89.92200000000001;89.852;89.781;89.711;89.64200000000001;89.572;89.50200000000001
col;males_aged_25_54_labour_force_participation_rate_percent;91.471;91.51700000000001;91.55;91.588;92.01100000000001;92.414;92.79899999999999;93.165;93.512;93.837;94.141;94.427;94.695;94.947;95.18700000000001;95.41799999999999;95.64;95.852;96.055;96.24799999999999;96.458;96.38799999999999;96.389;96.145;96.351;96.02799999999999;96.198;96.28399999999999;96.37100000000001;96.459;96.54899999999999;96.64;96.73299999999999;96.825;96.914;97.0;97.084;97.164;97.243;97.321;97.4
com;males_aged_25_54_labour_force_participation_rate_percent;73.541;74.041;73.77600000000001;73.759;74.152;74.025;74.13600000000001;73.943;73.857;73.70100000000001;73.063;72.869;72.643;72.405;72.163;71.866;71.608;71.445;71.31;71.111;70.923;70.767;70.602;70.426;70.34;70.32;70.271;70.298;70.33800000000001;70.384;70.431;70.469;70.506;70.543;70.57600000000001;70.605;70.619;70.62899999999999;70.632;70.627;70.611
cpv;males_aged_25_54_labour_force_participation_rate_percent;95.51299999999999;95.559;95.48299999999999;95.42;95.221;95.044;94.874;94.676;94.42200000000001;94.139;93.76299999999999;93.507;93.162;92.802;92.31299999999999;91.87;91.427;90.831;90.395;90.14200000000001;89.824;89.51;89.265;89.03299999999999;88.78399999999999;88.561;88.25399999999999;88.181;88.10600000000001;88.02799999999999;87.949;87.869;87.786;87.70299999999999;87.618;87.53399999999999;87.45100000000001;87.368;87.28399999999999;87.197;87.104
cri;males_aged_25_54_labour_force_participation_rate_percent;95.561;95.109;94.92;95.119;95.113;95.447;94.478;95.417;95.81299999999999;95.556;95.104;95.95100000000001;96.088;95.89299999999999;95.714;96.744;95.777;95.75399999999999;96.10600000000001;95.77799999999999;94.84100000000001;95.21799999999999;94.551;94.427;93.895;93.421;92.969;92.954;92.94;92.92399999999999;92.905;92.883;92.85799999999999;92.82799999999999;92.796;92.76100000000001;92.725;92.689;92.65299999999999;92.617;92.579
cub;males_aged_25_54_labour_force_participation_rate_percent;86.229;86.275;86.363;86.488;86.51899999999999;86.539;86.53;86.544;86.584;86.646;86.77;86.95299999999999;87.194;87.464;87.73100000000001;88.368;88.867;89.49600000000001;90.101;91.45100000000001;89.887;89.9;89.90899999999999;89.913;89.914;89.902;89.89299999999999;89.965;90.04299999999999;90.133;90.235;90.34700000000001;90.477;90.61399999999999;90.741;90.845;90.91799999999999;90.956;90.969;90.98100000000001;91.012
cyp;males_aged_25_54_labour_force_participation_rate_percent;96.32700000000001;96.40799999999999;95.93700000000001;96.33200000000001;95.821;95.887;96.025;95.552;95.494;95.505;95.336;95.382;95.21700000000001;95.257;95.675;95.31;95.273;94.94200000000001;93.83;93.37299999999999;93.436;93.104;93.78399999999999;94.08;93.48200000000001;92.535;93.169;93.07;92.984;92.91;92.84;92.76;92.68299999999999;92.609;92.537;92.462;92.376;92.292;92.209;92.12899999999999;92.051
cze;males_aged_25_54_labour_force_participation_rate_percent;95.56200000000001;95.475;95.396;95.306;95.287;95.35600000000001;95.145;95.07700000000001;95.01;95.06200000000001;94.95100000000001;94.916;94.84899999999999;94.492;94.6;94.836;94.829;95.03;94.762;95.081;95.51100000000001;95.322;95.469;95.835;95.633;95.441;95.398;95.42299999999999;95.448;95.476;95.508;95.545;95.589;95.63799999999999;95.686;95.726;95.759;95.78;95.791;95.794;95.791
deu;males_aged_25_54_labour_force_participation_rate_percent;93.815;94.194;93.882;93.412;93.462;93.11399999999999;92.902;93.31700000000001;93.337;93.618;93.676;93.501;93.26299999999999;93.259;92.914;93.603;93.8;93.788;93.475;93.2;93.181;93.164;93.081;92.837;92.57;92.45100000000001;91.985;92.005;92.03200000000001;92.064;92.09899999999999;92.13799999999999;92.179;92.22;92.262;92.305;92.348;92.391;92.432;92.471;92.507
dji;males_aged_25_54_labour_force_participation_rate_percent;93.978;94.152;94.162;94.23100000000001;94.194;94.23299999999999;94.242;94.22399999999999;94.205;94.132;94.053;93.99;93.881;93.729;93.545;93.36200000000001;93.137;92.89;92.613;92.333;92.068;91.76;91.434;91.10600000000001;90.772;90.454;90.208;90.198;90.209;90.22;90.21799999999999;90.208;90.189;90.15700000000001;90.10700000000001;90.035;89.943;89.82700000000001;89.70200000000001;89.59100000000001;89.506
dnk;males_aged_25_54_labour_force_participation_rate_percent;94.512;94.281;94.027;93.272;91.911;91.874;92.825;92.529;91.984;92.78299999999999;91.53;91.45;91.855;92.04799999999999;91.27;91.70200000000001;92.28200000000001;92.32799999999999;93.245;92.164;92.01;91.524;90.65;90.179;90.32799999999999;90.82799999999999;90.78;90.698;90.618;90.545;90.48200000000001;90.432;90.39399999999999;90.367;90.34700000000001;90.329;90.316;90.30799999999999;90.303;90.294;90.27799999999999
dom;males_aged_25_54_labour_force_participation_rate_percent;94.818;94.836;94.88;94.911;94.92399999999999;94.939;94.954;94.965;94.97;94.97200000000001;94.97;94.96;94.95700000000001;94.93799999999999;94.92299999999999;94.928;94.93799999999999;94.943;94.375;93.73899999999999;93.917;94.667;94.45100000000001;94.88799999999999;94.85799999999999;94.796;94.807;94.78200000000001;94.758;94.735;94.712;94.69200000000001;94.67299999999999;94.654;94.634;94.61200000000001;94.59;94.565;94.538;94.51;94.48299999999999
dza;males_aged_25_54_labour_force_participation_rate_percent;95.055;95.115;95.148;95.209;95.25399999999999;95.25399999999999;95.241;95.01;94.76700000000001;94.507;94.229;93.928;93.602;93.255;92.897;92.53200000000001;92.163;91.788;91.404;91.006;91.79899999999999;91.38;90.926;92.094;88.742;88.726;88.70100000000001;88.656;88.61;88.564;88.51700000000001;88.47200000000001;88.427;88.37700000000001;88.316;88.23899999999999;88.148;88.04299999999999;87.926;87.79700000000001;87.65899999999999
ecu;males_aged_25_54_labour_force_participation_rate_percent;96.88600000000001;96.898;96.915;96.932;96.943;96.963;96.984;97.243;96.94200000000001;96.80799999999999;96.654;96.478;96.274;96.368;96.889;97.291;97.25;97.014;96.74;96.42200000000001;95.49;95.553;95.072;95.565;96.296;96.884;96.72200000000001;96.634;96.54799999999999;96.463;96.37899999999999;96.295;96.213;96.132;96.052;95.97399999999999;95.897;95.821;95.74700000000001;95.67200000000001;95.595
egy;males_aged_25_54_labour_force_participation_rate_percent;91.23299999999999;91.238;91.242;91.259;92.588;89.96700000000001;90.71799999999999;91.348;91.86;93.08200000000001;96.266;98.014;98.166;97.902;97.551;97.069;96.39399999999999;96.29299999999999;96.471;96.632;96.88799999999999;97.389;97.21;96.90700000000001;96.23200000000001;95.302;95.31700000000001;95.382;95.445;95.50200000000001;95.551;95.594;95.632;95.661;95.68;95.686;95.686;95.679;95.666;95.652;95.637
eri;males_aged_25_54_labour_force_participation_rate_percent;97.274;97.351;97.426;97.37799999999999;97.271;97.29899999999999;97.171;97.04899999999999;96.977;96.919;96.89200000000001;96.725;96.613;96.56700000000001;96.484;96.396;96.428;96.43700000000001;96.581;96.58200000000001;96.611;96.57700000000001;96.56;96.588;96.594;96.59899999999999;96.58200000000001;96.61200000000001;96.641;96.667;96.68700000000001;96.70100000000001;96.711;96.715;96.712;96.70200000000001;96.68700000000001;96.666;96.64299999999999;96.619;96.596
esh;males_aged_25_54_labour_force_participation_rate_percent;94.469;94.509;94.551;94.596;94.617;94.633;94.61399999999999;94.59299999999999;94.565;94.553;94.531;94.48200000000001;94.42399999999999;94.37799999999999;94.334;94.29899999999999;94.262;94.221;94.198;94.20299999999999;94.191;94.175;94.164;94.15899999999999;94.154;94.149;94.156;94.156;94.154;94.15100000000001;94.146;94.13600000000001;94.124;94.109;94.09100000000001;94.069;94.041;94.009;93.975;93.94200000000001;93.911
esp;males_aged_25_54_labour_force_participation_rate_percent;94.21700000000001;94.286;92.936;93.221;93.08200000000001;92.91799999999999;92.956;92.805;92.772;92.914;93.175;91.805;92.06299999999999;92.44;92.476;92.31200000000001;92.45299999999999;92.516;92.44;92.171;92.43700000000001;92.49799999999999;92.579;92.439;92.54799999999999;92.598;92.478;92.445;92.406;92.36399999999999;92.322;92.279;92.238;92.197;92.15700000000001;92.118;92.08;92.044;92.01100000000001;91.985;91.969
est;males_aged_25_54_labour_force_participation_rate_percent;93.03399999999999;93.037;93.054;93.065;93.069;93.075;92.22399999999999;91.96700000000001;92.925;90.615;91.675;89.432;88.43;88.67399999999999;89.064;88.404;92.626;93.49600000000001;92.76;91.889;91.815;92.087;92.088;92.348;92.184;92.654;93.678;93.75399999999999;93.831;93.9;93.959;94.01;94.051;94.084;94.11399999999999;94.14;94.165;94.185;94.20200000000001;94.214;94.221
eth;males_aged_25_54_labour_force_participation_rate_percent;96.91799999999999;96.99799999999999;97.081;97.02799999999999;97.024;97.18700000000001;97.325;97.443;97.544;97.631;97.696;97.74700000000001;97.786;97.81299999999999;97.82799999999999;97.83;97.794;97.755;97.715;97.676;97.63799999999999;97.59899999999999;97.56;97.51899999999999;97.37799999999999;97.23200000000001;97.105;97.086;97.065;97.045;97.027;97.009;96.993;96.978;96.96600000000001;96.958;96.95100000000001;96.947;96.946;96.946;96.947
fin;males_aged_25_54_labour_force_participation_rate_percent;92.932;91.759;91.039;90.48700000000001;90.18299999999999;88.241;87.475;89.34700000000001;89.33200000000001;90.391;91.081;91.007;90.90899999999999;90.626;89.92399999999999;90.265;90.27600000000001;90.435;91.25299999999999;90.64399999999999;90.51899999999999;90.906;90.375;90.07600000000001;89.542;89.56;89.711;89.708;89.704;89.70100000000001;89.705;89.71600000000001;89.734;89.756;89.777;89.796;89.81299999999999;89.829;89.84200000000001;89.851;89.855
fji;males_aged_25_54_labour_force_participation_rate_percent;93.696;93.85799999999999;93.699;93.68799999999999;93.559;93.51899999999999;93.382;92.95299999999999;92.493;92.0;91.469;90.92200000000001;90.338;89.71600000000001;89.054;88.348;87.58200000000001;86.774;88.096;89.309;90.421;91.429;92.344;93.17399999999999;93.92;93.695;93.645;93.68799999999999;93.73;93.772;93.815;93.85799999999999;93.902;93.943;93.979;94.007;94.03;94.04799999999999;94.06;94.071;94.08200000000001
