geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
bel;female_service_workers_percent_of_female_employment;81.833;82.04700000000001;85.704;86.005;86.382;86.806;87.205;87.389;86.694;86.881;87.25299999999999;86.44;87.353;87.581;87.197;87.98700000000001;87.686;88.68799999999999;89.302;89.036;89.443;90.676;90.59;90.846;90.911;91.075;90.929;91.009;91.137;91.25299999999999;91.38;91.49600000000001
ben;female_service_workers_percent_of_female_employment;49.516000000000005;50.339;50.284;50.43899999999999;51.208999999999996;49.70399999999999;49.919;50.11;49.251999999999995;50.364;50.835;50.971000000000004;51.7;51.747;51.739;52.081;53.783;55.074;54.986999999999995;55.622;46.608999999999995;48.007;48.784;49.494;49.372;50.00899999999999;47.388000000000005;48.248999999999995;49.196000000000005;50.066;50.968;51.995
bfa;female_service_workers_percent_of_female_employment;6.667000000000001;6.666;6.694;6.3260000000000005;6.724;7.035;7.433;7.858;8.565;9.089;9.351;9.855;10.488;11.312000000000001;11.902000000000001;12.869000000000002;17.285;20.69;25.535999999999998;30.935;36.589;41.633;46.032;45.128;46.04;46.926;47.732;48.596000000000004;49.424;50.126000000000005;50.832;51.56100000000001
bgd;female_service_workers_percent_of_female_employment;1.587;2.1590000000000003;3.0810000000000004;4.375;6.386;10.245999999999999;10.693;11.295;12.015999999999998;12.564;15.204;18.493;22.898000000000003;20.631999999999998;19.298;19.309;19.279;19.715;20.311;21.427;21.144000000000002;21.915;22.761999999999997;21.338;20.651999999999997;21.64;23.221999999999998;24.225;25.158;26.072;27.011;27.781
bgr;female_service_workers_percent_of_female_employment;53.317;54.24;57.53;59.358999999999995;58.401;62.465;58.06;60.56399999999999;60.01;62.13399999999999;64.029;63.056000000000004;63.681000000000004;63.18600000000001;64.329;65.872;65.869;65.58800000000001;67.84;70.72800000000001;71.28399999999999;70.627;71.727;72.226;72.931;73.384;74.7;75.217;75.65899999999999;76.089;76.50399999999999;76.919
bhr;female_service_workers_percent_of_female_employment;92.565;92.836;93.104;91.84200000000001;90.48899999999999;90.995;89.788;89.486;89.94;88.11200000000001;86.471;87.755;89.01700000000001;90.759;90.561;90.42;90.071;90.11200000000001;90.84299999999999;90.9;91.18;91.03399999999999;91.367;91.18799999999999;90.751;90.56299999999999;91.05;90.73100000000001;90.479;90.318;90.46700000000001;90.50399999999999
bhs;female_service_workers_percent_of_female_employment;93.416;93.476;93.796;93.141;93.624;93.06700000000001;92.15799999999999;93.447;93.624;92.913;92.50399999999999;94.053;93.91799999999999;94.46600000000001;94.598;94.479;94.383;95.09100000000001;95.83;95.209;94.29;94.029;94.171;93.846;94.26799999999999;94.441;94.336;94.383;94.387;94.395;94.383;94.383
bih;female_service_workers_percent_of_female_employment;30.14;29.359;28.504;24.146;27.121;26.349;34.233000000000004;37.719;44.3;52.955;53.851000000000006;55.419;56.403999999999996;55.24;55.745;56.806000000000004;57.262;57.646;61.544;62.735;63.303000000000004;63.173;64.12;66.389;53.406000000000006;62.076;62.216;62.833;63.415;63.972;64.554;65.101
blr;female_service_workers_percent_of_female_employment;50.965;50.841;51.695;53.747;52.375;52.147;52.501000000000005;54.567;56.108999999999995;57.348;59.964;60.985;60.935;60.415;63.32;64.342;65.1;64.498;66.347;68.202;67.685;69.071;70.482;71.655;72.82600000000001;73.706;73.891;74.27199999999999;74.702;75.375;75.85;76.33
blz;female_service_workers_percent_of_female_employment;77.649;81.71;82.553;83.785;85.137;85.085;79.148;84.436;82.155;81.858;83.12200000000001;84.337;85.70100000000001;86.15700000000001;86.464;86.14399999999999;85.76899999999999;84.432;85.573;85.936;85.134;86.06200000000001;86.479;87.007;87.095;88.484;88.34100000000001;87.99;88.22;88.4;88.434;88.49
bol;female_service_workers_percent_of_female_employment;45.518;46.038000000000004;46.943000000000005;47.336999999999996;47.739;48.614;49.06;50.446999999999996;51.193000000000005;53.016000000000005;48.788999999999994;50.199;54.676;54.64;52.813;53.918;55.133;57.754;58.663999999999994;58.918;58.886;61.926;60.783;58.94;60.692;61.153999999999996;62.23;62.824;63.261;63.638000000000005;64.005;64.493
bra;female_service_workers_percent_of_female_employment;67.313;66.274;66.375;64.888;68.954;71.27600000000001;70.85;71.581;70.60600000000001;73.604;74.197;71.051;71.362;71.296;70.911;72.207;73.135;73.58800000000001;74.872;76.143;77.247;81.47800000000001;82.117;82.851;83.295;84.48200000000001;84.29799999999999;84.402;84.561;84.818;85.036;85.221
brb;female_service_workers_percent_of_female_employment;82.75;82.788;82.37799999999999;83.525;82.78;84.0;84.662;84.18700000000001;85.57600000000001;85.81200000000001;86.557;86.571;86.78;89.456;91.73700000000001;90.008;89.559;89.087;88.413;86.93;87.324;87.975;88.665;88.367;88.412;88.762;88.898;88.948;89.03200000000001;89.119;89.208;89.305
brn;female_service_workers_percent_of_female_employment;89.465;89.42399999999999;89.344;89.426;88.488;87.896;87.697;87.927;89.09;89.01700000000001;88.47;88.292;89.46799999999999;90.28299999999999;90.693;91.302;91.241;90.411;90.14;89.59700000000001;89.228;88.723;88.08;88.60799999999999;88.501;88.93799999999999;89.431;89.554;90.031;90.126;90.29700000000001;90.03299999999999
btn;female_service_workers_percent_of_female_employment;5.672000000000001;5.757999999999999;6.037000000000001;6.112;7.007999999999999;7.472;7.843999999999999;8.07;8.363;8.597000000000001;8.729;9.066;9.462;12.200999999999999;16.625;22.326999999999998;17.893;17.092;17.948;27.331999999999997;23.045;16.538;23.413;24.73;24.323;25.581;25.461;26.811999999999998;27.758000000000003;27.116;26.772;27.555999999999997
bwa;female_service_workers_percent_of_female_employment;64.225;65.10300000000001;66.369;68.331;69.645;70.316;73.376;71.398;71.959;68.654;76.366;75.234;71.559;69.945;68.317;65.619;67.86;70.104;69.72800000000001;74.28699999999999;72.50399999999999;72.34899999999999;73.618;74.122;73.486;74.477;74.35;74.783;75.346;75.846;76.357;76.87100000000001
caf;female_service_workers_percent_of_female_employment;3.532;3.3689999999999998;3.3160000000000003;3.483;3.5010000000000003;3.347;3.407;3.437;3.6;3.498;3.508;3.5389999999999997;3.2939999999999996;3.4139999999999997;3.4330000000000003;3.466;3.5380000000000003;3.5180000000000002;3.569;3.617;3.61;3.759;2.99;3.178;3.234;3.305;3.281;3.3539999999999996;3.428;3.508;3.59;3.67
can;female_service_workers_percent_of_female_employment;85.84100000000001;86.11399999999999;86.771;86.85700000000001;86.669;86.84200000000001;86.583;86.52799999999999;86.60600000000001;86.956;87.37100000000001;87.18;87.385;87.43799999999999;87.87899999999999;88.185;88.538;89.131;89.788;90.156;89.848;89.919;90.155;90.387;90.39299999999999;90.18299999999999;90.046;90.21;90.366;90.43;90.51899999999999;90.59
chanisl;female_service_workers_percent_of_female_employment;55.706;55.813;56.176;56.865;57.17100000000001;57.47;58.216;58.96;59.528;60.478;61.06;61.466;62.021;62.541000000000004;62.808;63.294;63.599;63.437;62.71;62.86;63.068999999999996;63.04;63.31399999999999;63.77;64.127;64.431;64.564;64.786;65.08;65.449;65.861;66.27
che;female_service_workers_percent_of_female_employment;79.765;81.28699999999999;81.637;80.99600000000001;81.065;81.609;82.38799999999999;83.355;83.728;83.583;84.27799999999999;84.98;85.508;85.816;86.15700000000001;86.098;86.479;85.92;86.786;86.61;86.73899999999999;86.744;86.584;86.71700000000001;87.031;87.257;86.86399999999999;87.10700000000001;87.302;87.48;87.65700000000001;87.837
chl;female_service_workers_percent_of_female_employment;79.3;78.97;77.809;79.679;80.292;79.867;81.238;81.692;82.811;83.205;82.48299999999999;83.259;83.36200000000001;82.286;82.773;82.965;83.48299999999999;83.186;82.15899999999999;84.66;84.48200000000001;84.315;84.71700000000001;84.79799999999999;84.315;84.01799999999999;84.06200000000001;84.375;84.633;84.82600000000001;85.02600000000001;85.176
chn;female_service_workers_percent_of_female_employment;11.24;12.345;13.249;14.57;15.595;16.684;18.156;19.695999999999998;21.142;22.439;23.89;25.497;26.561;28.253;30.508000000000003;32.958;35.771;37.894;40.167;42.321999999999996;44.823;47.138999999999996;49.545;52.043;54.615;56.538000000000004;57.872;59.645;61.257;62.782;64.253;65.639
civ;female_service_workers_percent_of_female_employment;49.245;49.091;48.943000000000005;50.217;50.059;50.596000000000004;50.946000000000005;51.361999999999995;52.306999999999995;51.378;50.644;49.722;48.442;50.511;50.972;51.345;51.68;51.617;52.832;52.376000000000005;50.869;53.747;53.16;53.208999999999996;54.373000000000005;55.235;55.708999999999996;56.653999999999996;57.659;58.523999999999994;59.306999999999995;60.155
cmr;female_service_workers_percent_of_female_employment;21.548000000000002;20.861;19.995;19.745;20.187;21.011;21.171999999999997;21.566999999999997;21.67;22.305999999999997;23.081999999999997;23.328000000000003;23.682;24.305999999999997;24.218000000000004;24.141;24.456;24.62;24.248;24.603;25.104;25.506;26.195;26.834;27.427;27.639;27.656;28.074;28.563000000000002;29.06;29.561999999999998;30.043000000000003
cod;female_service_workers_percent_of_female_employment;4.053;3.6069999999999998;3.154;2.966;2.9619999999999997;2.8939999999999997;2.8819999999999997;2.885;2.627;2.76;2.4459999999999997;2.594;2.763;2.824;2.9160000000000004;2.975;3.045;2.935;2.5860000000000003;3.985;4.011;4.0569999999999995;3.998;3.543;3.675;3.739;3.806;3.83;3.8689999999999998;3.9219999999999997;3.989;4.069
cog;female_service_workers_percent_of_female_employment;36.344;36.071999999999996;36.426;33.508;33.755;34.574;34.025;35.044000000000004;32.977;33.111999999999995;34.228;35.192;34.417;34.506;35.414;35.934;35.45;35.06;34.696999999999996;36.569;36.608000000000004;35.959;36.272;36.177;37.071999999999996;36.650999999999996;35.404;35.255;35.699;36.384;37.358000000000004;38.023
col;female_service_workers_percent_of_female_employment;72.932;74.126;73.157;74.596;74.949;76.225;76.852;77.0;77.883;78.404;77.189;76.92699999999999;75.988;75.931;76.265;77.64;78.127;78.41;77.97399999999999;78.041;76.979;76.914;78.717;79.32;79.747;80.055;79.675;79.957;80.212;80.471;80.721;81.044
com;female_service_workers_percent_of_female_employment;22.375999999999998;22.943;22.951;21.995;21.561999999999998;20.866999999999997;20.965999999999998;20.820999999999998;20.906999999999996;24.741999999999997;24.848000000000003;24.829;24.693;24.659000000000002;24.554000000000002;24.660999999999998;24.509;24.156999999999996;24.346999999999998;24.273000000000003;24.493000000000002;24.553;24.788;24.531999999999996;24.608;24.651;25.064;25.226;25.369;25.625;25.945999999999998;26.276
cpv;female_service_workers_percent_of_female_employment;6.497000000000001;6.904;7.2010000000000005;7.936;8.583;8.986;9.751;10.418;11.027999999999999;11.907;12.437000000000001;13.055;13.425;14.307;15.06;16.088;17.648;18.242;18.004;18.465;19.044;19.367;19.554000000000002;19.602999999999998;19.658;20.444000000000003;20.695;21.213;21.688000000000002;22.201999999999998;22.658;23.143
cri;female_service_workers_percent_of_female_employment;66.998;69.793;71.137;72.215;72.687;75.46600000000001;76.521;76.281;77.732;77.844;79.204;80.953;81.655;82.91;82.655;82.91;82.083;82.874;83.556;83.81299999999999;86.302;87.796;89.22399999999999;86.458;86.184;86.71600000000001;86.913;87.178;87.464;87.71799999999999;87.93;88.177
cub;female_service_workers_percent_of_female_employment;76.574;75.267;73.432;71.925;71.322;71.123;71.1;72.227;72.336;72.285;75.344;75.355;75.334;76.183;77.488;77.828;79.108;79.594;80.01100000000001;80.007;79.131;78.32600000000001;80.821;81.003;81.441;81.821;81.649;81.762;81.969;82.286;82.654;83.09299999999999
cyp;female_service_workers_percent_of_female_employment;74.096;75.66;76.45100000000001;77.331;79.517;79.816;80.153;81.411;82.01;82.40100000000001;83.723;83.84299999999999;85.00299999999999;85.524;86.193;87.086;88.15100000000001;87.704;87.56700000000001;88.307;89.21;89.802;90.99799999999999;90.88600000000001;91.59700000000001;91.928;92.05799999999999;92.206;92.30799999999999;92.404;92.484;92.56700000000001
cze;female_service_workers_percent_of_female_employment;56.891000000000005;59.18;61.232;62.907;63.82;64.865;66.363;66.833;68.061;68.97800000000001;68.252;68.696;69.798;70.345;70.691;70.184;70.65899999999999;70.958;73.71600000000001;74.881;74.235;74.738;75.02;74.766;74.615;74.134;74.393;75.007;75.475;75.824;76.157;76.483
deu;female_service_workers_percent_of_female_employment;70.196;72.808;74.59100000000001;75.857;76.758;77.97399999999999;78.554;78.766;79.157;79.609;80.053;80.42;81.248;81.288;82.25;82.381;82.434;83.67;84.191;84.536;84.631;84.742;84.98;84.821;85.176;85.29899999999999;85.45700000000001;85.71600000000001;85.955;86.12100000000001;86.292;86.45
dji;female_service_workers_percent_of_female_employment;39.073;40.041;38.975;39.571;38.566;36.695;36.117;34.812;35.407;33.957;34.019;33.796;33.129;32.731;33.014;32.484;31.41;31.311999999999998;32.507;33.888000000000005;33.891;34.414;33.604;34.205;33.966;34.291;36.080999999999996;36.833;37.435;38.284;38.955;39.400999999999996
dnk;female_service_workers_percent_of_female_employment;81.30199999999999;81.712;82.824;82.359;82.529;82.853;83.876;83.569;83.161;84.64299999999999;83.889;86.118;86.595;86.12200000000001;85.988;86.90799999999999;85.78399999999999;86.667;88.83;89.928;89.77;89.436;89.831;89.815;89.275;89.65799999999999;89.44200000000001;89.615;89.77799999999999;89.92200000000001;90.07600000000001;90.20100000000001
dom;female_service_workers_percent_of_female_employment;69.395;70.805;72.774;72.964;74.348;74.531;75.686;74.861;75.87;76.99600000000001;80.837;82.41;82.661;81.293;80.745;83.325;83.58;82.23100000000001;87.902;87.274;87.469;86.645;88.69;87.184;87.76100000000001;88.47399999999999;88.919;89.06299999999999;89.26;89.36399999999999;89.49799999999999;89.7
dza;female_service_workers_percent_of_female_employment;52.522;52.169;51.208999999999996;50.961000000000006;51.808;54.135;55.39;53.88;54.684;57.073;56.418;59.055;61.75899999999999;46.493;49.825;47.611999999999995;45.493;44.013000000000005;40.38;41.008;42.13;41.503;40.449;34.755;34.415;34.958;34.844;35.389;35.459;35.361999999999995;35.305;35.393
ecu;female_service_workers_percent_of_female_employment;57.481;57.672;57.065;58.213;58.55;59.65;60.806999999999995;61.02;62.001000000000005;60.368;62.56399999999999;63.578;64.757;65.938;66.565;66.415;64.97399999999999;66.717;66.695;68.038;68.264;68.297;67.921;68.509;66.25399999999999;65.572;66.408;66.53399999999999;66.872;67.193;67.484;67.858
egy;female_service_workers_percent_of_female_employment;44.226000000000006;37.084;45.433;45.631;48.292;74.324;51.415;55.571000000000005;56.919;53.711000000000006;57.977;62.098;54.818000000000005;47.452;48.43;50.676;47.287;48.803000000000004;48.81100000000001;50.909;51.545;56.95399999999999;52.086000000000006;51.771;54.18600000000001;55.44;56.511;56.909;57.536;58.282;58.983000000000004;59.56100000000001
eri;female_service_workers_percent_of_female_employment;3.861;3.585;4.07;4.441;4.601;4.7219999999999995;4.865;4.7780000000000005;4.548;5.129;5.131;5.178;5.187;5.181;4.737;4.564;4.601;4.376;4.678999999999999;4.513999999999999;4.721;4.803;4.808;4.916;5.004;5.1160000000000005;5.153;5.207000000000001;5.28;5.355;5.434;5.53
esh;female_service_workers_percent_of_female_employment;22.304000000000002;22.156;22.142;22.38;22.905;23.230999999999998;23.474;23.409000000000002;23.524;23.482;23.37;23.101999999999997;23.505;24.134;24.881;25.408;25.889;26.295;26.824;27.895;29.44;29.910999999999998;30.213;30.545;30.611;31.41;31.874000000000002;32.368;32.946;33.615;34.264;34.843
esp;female_service_workers_percent_of_female_employment;74.705;75.416;76.817;78.171;78.90100000000001;80.25399999999999;80.493;80.921;81.456;80.789;81.135;81.71;82.788;83.56;84.05799999999999;85.103;85.45200000000001;86.22399999999999;87.49600000000001;88.029;88.728;88.554;89.302;89.336;89.23;89.441;89.584;89.815;90.044;90.244;90.425;90.553
est;female_service_workers_percent_of_female_employment;54.778999999999996;56.893;61.263999999999996;63.656000000000006;65.703;67.45;67.779;69.766;70.759;72.932;71.69800000000001;73.215;73.602;71.64;72.584;75.179;75.13600000000001;75.49600000000001;78.01899999999999;79.234;78.47399999999999;79.827;80.598;80.24;80.024;80.729;80.521;80.829;81.405;82.0;82.711;83.124
eth;female_service_workers_percent_of_female_employment;9.132;8.252;8.843;9.287;9.787;10.595999999999998;10.485999999999999;11.099;12.197000000000001;12.807;13.597000000000001;14.283;14.422;15.36;16.209;16.584;17.503;18.215;19.124000000000002;21.438000000000002;23.053;24.038;27.393;28.614;29.935;30.866;31.467;32.545;33.443000000000005;34.355;35.233000000000004;36.145
fin;female_service_workers_percent_of_female_employment;77.64699999999999;78.627;79.601;80.063;79.955;80.327;80.786;80.303;81.425;81.858;82.458;82.626;83.696;84.637;84.796;85.346;85.955;86.914;87.191;87.323;88.3;88.63;88.67299999999999;89.061;89.064;89.102;88.971;89.226;89.48299999999999;89.67399999999999;89.833;89.961
fji;female_service_workers_percent_of_female_employment;37.719;39.181999999999995;39.264;40.14;40.080999999999996;41.711999999999996;41.766000000000005;41.06;42.912;43.887;44.496;44.777;45.428000000000004;46.368;46.678000000000004;47.13399999999999;47.408;47.408;47.342;47.952;48.791000000000004;49.17100000000001;49.515;51.646;52.93899999999999;53.111000000000004;52.73;53.77;54.776;55.71;56.589;57.326
fra;female_service_workers_percent_of_female_employment;79.22800000000001;78.42;80.40899999999999;80.97800000000001;81.321;82.21;82.331;82.704;82.73700000000001;83.198;83.32799999999999;83.976;85.022;84.947;85.75299999999999;86.15899999999999;86.426;87.31700000000001;87.917;88.175;87.686;88.00299999999999;88.12899999999999;88.764;89.069;89.208;89.10799999999999;89.245;89.359;89.477;89.583;89.669
gab;female_service_workers_percent_of_female_employment;34.411;34.028;35.11;34.465;35.314;35.864000000000004;36.522;38.325;35.936;34.893;34.98;34.728;34.81;34.449;34.426;33.453;34.1;32.817;32.946999999999996;33.543;33.655;34.464;34.998000000000005;35.226;35.815;35.745;35.203;35.258;35.532;35.845;36.258;36.733000000000004
gbr;female_service_workers_percent_of_female_employment;82.181;82.719;83.11200000000001;84.535;84.679;84.87299999999999;85.665;85.971;86.684;87.273;87.945;88.50299999999999;89.182;89.876;89.89;89.911;89.819;89.863;91.76299999999999;91.971;91.829;91.667;91.71799999999999;91.352;91.686;91.77799999999999;91.853;91.96600000000001;92.06200000000001;92.155;92.264;92.368
geo;female_service_workers_percent_of_female_employment;60.48;50.026;42.315;36.452;35.917;37.673;40.488;43.398;40.95;38.232;41.346000000000004;41.23;38.965;39.483000000000004;38.425;38.718;39.718;44.298;45.59;47.153999999999996;47.41;48.788000000000004;50.196999999999996;51.24;53.437;54.141999999999996;54.272;55.353;56.275;57.333999999999996;58.23;59.156000000000006
gha;female_service_workers_percent_of_female_employment;31.568;32.278;32.239000000000004;32.707;33.134;33.555;34.597;35.678000000000004;37.058;37.846;38.082;38.541;38.691;38.661;39.311;43.653999999999996;45.066;46.111999999999995;46.983999999999995;48.51;49.496;48.753;47.111000000000004;48.244;50.876999999999995;52.177;52.818000000000005;53.93899999999999;55.574;56.88;57.956;58.971000000000004
gin;female_service_workers_percent_of_female_employment;23.313000000000002;24.003;23.553;23.284000000000002;23.255;23.515;23.215;23.057;23.638;23.419;23.471999999999998;23.892;24.146;23.906999999999996;24.090999999999998;23.613000000000003;23.369;23.424;23.23;23.545;24.198;25.368000000000002;26.028000000000002;26.193;26.107;26.746;26.13;26.276;26.39;26.811999999999998;27.228;27.779
gmb;female_service_workers_percent_of_female_employment;51.963;52.658;53.119;52.265;50.763000000000005;52.175;52.515;53.493;52.979;53.611000000000004;54.09;54.038000000000004;54.381;53.731;52.96;55.173;56.193999999999996;54.93899999999999;55.346000000000004;55.452;56.935;57.751000000000005;59.022;60.513000000000005;60.853;62.318999999999996;62.52;62.878;63.042;63.368;63.736999999999995;64.10600000000001
gnb;female_service_workers_percent_of_female_employment;4.5360000000000005;4.734;4.468999999999999;4.489;4.578;4.763999999999999;4.977;3.9810000000000003;4.155;4.726;4.97;4.66;4.643;4.827;4.8389999999999995;5.0169999999999995;5.105;5.007;5.18;5.242000000000001;5.478;5.228;5.471;5.642;5.638;5.792000000000001;5.91;6.058;6.178999999999999;6.305;6.4270000000000005;6.547000000000001
gnq;female_service_workers_percent_of_female_employment;4.781000000000001;5.22;5.395;5.625;5.935;7.129;11.720999999999998;12.692;14.829;16.301;21.675;24.090999999999998;25.680999999999997;30.445999999999998;32.879;33.544000000000004;35.277;37.823;36.348;34.183;34.397;35.083;34.346;33.398;31.371;29.848000000000003;28.928;28.037;27.741;27.122;27.093000000000004;27.018
grc;female_service_workers_percent_of_female_employment;55.851000000000006;56.538999999999994;59.836000000000006;61.05;62.244;62.475;63.544;67.314;67.83;68.221;70.952;71.89399999999999;72.393;75.671;76.564;77.297;78.039;79.02600000000001;79.53;79.63;79.888;79.666;79.074;79.536;79.694;80.131;80.365;80.625;80.906;81.304;81.744;82.338
gtm;female_service_workers_percent_of_female_employment;70.446;69.334;68.608;67.831;67.092;65.471;63.043;59.244;58.393;57.54600000000001;57.266999999999996;57.692;58.18;64.468;64.12;63.727;64.445;64.89399999999999;64.59;64.157;64.73100000000001;72.065;76.296;71.59;72.497;72.21300000000001;72.134;72.471;72.795;73.148;73.428;73.755
gum;female_service_workers_percent_of_female_employment;87.92399999999999;88.23899999999999;88.37;88.583;88.72;89.041;89.59899999999999;89.648;90.109;90.537;90.544;90.588;90.74600000000001;90.884;91.03200000000001;91.196;91.396;91.211;90.82700000000001;90.885;91.2;91.477;91.566;91.63799999999999;91.85700000000001;91.897;91.765;91.959;92.11;92.229;92.34899999999999;92.46
guy;female_service_workers_percent_of_female_employment;53.44;52.63399999999999;55.532;58.916000000000004;58.799;60.753;62.65;68.827;72.484;76.385;78.387;79.95;79.582;79.717;80.65;81.108;82.337;82.531;82.818;83.794;84.35700000000001;84.486;85.244;85.103;85.315;85.32799999999999;86.113;86.335;86.57700000000001;83.572;84.105;84.70299999999999
hkg;female_service_workers_percent_of_female_employment;69.861;72.976;76.898;79.884;80.903;83.353;85.369;87.186;88.06200000000001;89.348;90.00200000000001;90.62700000000001;91.678;92.568;93.291;93.5;93.971;94.57700000000001;94.36;94.72399999999999;94.865;95.132;94.88799999999999;94.79799999999999;94.806;94.865;94.956;95.02;95.09299999999999;95.171;95.257;95.33200000000001
hnd;female_service_workers_percent_of_female_employment;68.069;68.679;67.222;64.641;64.167;63.476000000000006;65.67;65.638;66.76100000000001;66.834;67.506;64.612;66.16199999999999;69.296;63.742;67.39399999999999;68.487;68.585;68.277;68.618;70.035;68.14699999999999;71.187;68.304;71.44;71.616;71.627;71.714;72.217;72.583;73.119;73.625
hrv;female_service_workers_percent_of_female_employment;51.79600000000001;48.631;47.638000000000005;49.405;55.763000000000005;57.876999999999995;59.915;60.818000000000005;60.917;64.956;63.303999999999995;64.377;62.581;63.636;63.005;67.244;68.32300000000001;67.977;69.436;69.633;68.29;71.042;74.686;76.652;77.54;79.902;79.87100000000001;80.319;80.753;81.23899999999999;81.706;82.15100000000001
hti;female_service_workers_percent_of_female_employment;57.61600000000001;53.793;54.089;51.276;54.018;55.406000000000006;56.62;56.434;56.163000000000004;56.839;57.15;57.898;58.277;58.285;59.042;59.815;60.801;62.144;62.476000000000006;61.886;62.419;63.126999999999995;63.945;64.77600000000001;65.078;66.033;66.36;66.86399999999999;67.357;68.01100000000001;68.668;69.335
hun;female_service_workers_percent_of_female_employment;63.41;63.701;67.29899999999999;68.666;70.571;70.575;71.074;70.459;71.41199999999999;71.891;71.072;71.777;73.962;74.704;76.187;76.529;76.646;76.774;78.063;77.923;77.524;78.13600000000001;78.34100000000001;78.212;78.416;77.999;78.346;78.918;79.29;79.673;80.061;80.455
