geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
cri;stomach_cancer_number_of_new_female_cases;205.53;211.47;215.51;222.46;225.72;231.73;234.07;229.12;233.35;232.88;232.94;234.43;231.63;229.17;233.07;231.76;230.27;230.39;239.49;246.49;256.87;263.73;278.64;288.77;299.21;315.0;328.29
cub;stomach_cancer_number_of_new_female_cases;262.96;266.16;265.9;267.48;268.31;269.11;270.19;271.89;275.77;283.56;285.06;288.39;292.81;300.09;311.36;314.79;326.4;336.68;344.17;352.9;363.91;377.74;397.52;413.54;425.26;438.72;454.33
cyp;stomach_cancer_number_of_new_female_cases;20.85;20.92;21.05;20.72;21.79;22.03;21.27;21.55;21.57;22.2;23.23;23.77;25.39;27.03;29.11;31.36;32.21;33.39;36.55;37.77;39.42;40.64;40.28;41.09;43.79;44.42;45.18
cze;stomach_cancer_number_of_new_female_cases;1024.45;1005.65;990.6;990.46;971.85;942.19;913.53;877.52;841.69;818.59;793.09;776.95;762.33;743.7;732.09;715.81;707.81;702.89;699.5;702.88;701.01;699.59;700.61;692.36;681.96;677.65;692.04
deu;stomach_cancer_number_of_new_female_cases;12106.88;11905.94;11526.15;11197.77;10775.94;10271.72;10164.39;9687.83;9568.85;9284.46;9039.02;8822.16;8636.19;8471.52;8326.52;8301.49;8291.85;8272.82;8279.26;8269.02;8321.7;8486.39;8622.6;8743.11;8836.43;9055.99;9263.99
dji;stomach_cancer_number_of_new_female_cases;4.64;4.82;5.0;5.17;5.36;5.56;5.76;5.96;6.16;6.25;6.34;6.39;6.46;6.57;6.69;6.79;6.88;7.02;7.15;7.25;7.33;7.4;7.47;7.58;7.67;7.77;7.88
dma;stomach_cancer_number_of_new_female_cases;5.72;5.87;5.9;5.71;5.86;5.67;5.44;5.15;5.1;4.97;4.85;4.68;4.74;4.67;4.53;4.35;4.35;4.15;4.23;4.31;4.38;4.49;4.62;4.82;5.0;5.06;5.26
dnk;stomach_cancer_number_of_new_female_cases;354.28;346.15;334.57;324.98;310.6;302.92;293.37;283.7;276.0;270.65;260.58;264.2;259.63;258.43;256.1;256.37;253.41;247.21;243.65;239.79;237.39;236.31;234.93;231.24;228.66;224.59;222.44
dom;stomach_cancer_number_of_new_female_cases;101.64;107.02;113.42;122.41;130.27;137.82;145.34;149.74;152.61;151.93;151.74;152.04;152.81;155.14;157.41;161.76;165.07;165.46;169.13;172.36;174.83;176.65;178.27;185.69;192.45;200.06;208.38
dza;stomach_cancer_number_of_new_female_cases;303.69;299.12;299.42;300.97;302.84;307.31;302.83;300.31;297.21;301.66;306.16;308.85;317.45;324.11;350.24;355.62;357.16;363.78;371.98;381.77;392.24;401.11;411.14;421.34;430.97;444.78;459.26
ecu;stomach_cancer_number_of_new_female_cases;621.69;625.66;644.79;663.53;687.05;723.58;755.08;764.86;778.47;773.61;783.93;791.86;813.12;827.09;830.96;836.44;848.32;855.49;865.26;873.74;881.05;893.46;901.17;904.63;913.91;937.2;957.76
egy;stomach_cancer_number_of_new_female_cases;808.48;799.81;790.67;811.55;821.14;810.29;833.82;847.26;836.59;835.43;822.93;872.14;897.02;923.17;939.5;960.04;1008.87;1038.19;1105.5;1125.32;1161.64;1135.58;1177.48;1141.58;1163.62;1171.22;1176.8
eri;stomach_cancer_number_of_new_female_cases;45.76;45.47;43.74;42.2;41.64;40.66;40.36;40.28;40.61;40.65;40.99;41.51;42.17;43.09;44.18;45.31;46.36;47.4;48.66;49.76;50.76;51.58;52.29;53.01;53.7;54.39;55.19
esp;stomach_cancer_number_of_new_female_cases;3846.76;3798.32;3723.45;3682.06;3624.64;3573.26;3487.81;3428.06;3362.29;3355.31;3331.57;3327.01;3338.62;3382.62;3393.78;3442.73;3486.93;3559.34;3608.04;3637.41;3685.6;3747.46;3815.45;3834.63;3870.5;3969.05;4077.22
est;stomach_cancer_number_of_new_female_cases;259.48;270.23;259.84;270.85;274.99;251.76;230.3;223.0;233.17;220.05;219.13;216.89;211.47;212.72;207.42;210.42;210.06;209.14;203.56;200.15;186.87;192.68;195.99;202.0;204.34;205.66;208.83
eth;stomach_cancer_number_of_new_female_cases;996.87;1012.27;1033.26;1062.08;1105.8;1143.43;1147.82;1156.54;1169.71;1182.88;1183.92;1165.79;1141.4;1125.43;1116.07;1112.99;1092.67;1075.26;1050.95;1044.74;1050.54;1048.76;1047.16;1044.24;1045.94;1052.42;1059.51
fin;stomach_cancer_number_of_new_female_cases;578.6;558.43;535.83;519.54;493.42;475.05;466.32;451.74;435.49;421.91;411.63;403.51;392.4;383.75;374.57;362.76;355.52;348.67;344.42;336.62;332.82;333.3;334.2;335.57;330.59;335.95;334.64
fji;stomach_cancer_number_of_new_female_cases;9.08;9.34;9.64;9.94;10.21;10.51;10.8;11.13;11.44;11.59;11.56;11.55;11.7;12.08;12.36;12.78;13.38;13.88;14.3;14.56;14.67;14.88;15.11;15.87;16.6;17.31;18.0
fra;stomach_cancer_number_of_new_female_cases;3980.4;3908.34;3871.61;3837.88;3755.7;3752.74;3671.45;3555.95;3500.06;3444.91;3381.47;3328.51;3304.51;3277.04;3170.75;3144.66;3100.18;3114.59;3159.04;3160.46;3199.73;3240.82;3292.62;3320.11;3322.7;3365.76;3417.42
fsm;stomach_cancer_number_of_new_female_cases;1.58;1.63;1.67;1.72;1.77;1.82;1.83;1.85;1.86;1.89;1.9;1.93;1.99;2.01;2.04;2.13;2.15;2.15;2.13;2.16;2.19;2.15;2.13;2.13;2.2;2.23;2.22
gab;stomach_cancer_number_of_new_female_cases;24.63;24.26;23.88;24.36;25.3;25.3;26.54;26.71;27.29;28.42;28.79;29.43;28.48;29.07;29.43;28.09;27.75;26.21;26.14;25.39;24.26;24.19;23.68;23.02;22.77;22.61;22.54
gbr;stomach_cancer_number_of_new_female_cases;4844.24;4826.21;4811.07;4779.24;4729.43;4691.38;4595.96;4543.0;4482.82;4403.01;4324.25;4306.15;4232.88;4119.76;4011.4;3922.33;3799.88;3717.39;3642.36;3553.71;3535.59;3523.27;3561.65;3599.17;3596.89;3589.16;3633.54
geo;stomach_cancer_number_of_new_female_cases;393.05;382.36;369.08;343.04;313.92;286.85;262.83;255.79;254.71;253.9;254.97;254.85;263.55;280.0;289.87;270.28;250.66;239.53;244.03;249.02;252.85;254.02;259.38;252.64;252.27;243.97;237.78
gha;stomach_cancer_number_of_new_female_cases;263.6;264.83;266.5;256.94;255.77;259.8;261.29;265.21;260.3;268.59;281.71;301.34;317.89;332.24;344.82;362.0;377.28;399.88;420.13;440.7;462.3;469.81;475.43;476.45;478.27;482.48;488.68
gin;stomach_cancer_number_of_new_female_cases;124.45;129.36;134.58;140.86;149.11;153.36;153.56;154.87;158.87;161.56;162.6;165.43;168.47;167.43;168.09;168.59;172.84;176.33;179.16;183.56;187.47;191.06;195.98;200.23;203.66;207.95;211.78
gmb;stomach_cancer_number_of_new_female_cases;5.93;6.12;6.33;6.39;6.47;6.55;6.45;6.4;6.54;6.73;6.78;6.83;7.11;6.93;7.02;7.1;7.27;7.54;7.62;7.9;7.97;8.03;8.37;8.61;8.85;9.12;9.4
gnb;stomach_cancer_number_of_new_female_cases;33.07;32.75;32.47;32.12;31.75;31.41;30.93;30.56;30.76;31.76;32.78;32.92;34.02;34.88;36.21;36.39;37.62;38.77;39.63;40.95;41.57;41.81;42.95;43.82;44.71;45.65;46.71
gnq;stomach_cancer_number_of_new_female_cases;11.33;11.47;11.48;11.68;11.93;12.06;11.94;10.79;10.16;9.49;8.82;8.13;7.54;7.28;7.06;6.9;6.86;6.83;6.77;6.72;6.71;6.7;6.63;6.61;6.6;6.74;6.91
grc;stomach_cancer_number_of_new_female_cases;780.7;784.88;791.79;784.08;779.98;783.06;791.09;792.53;790.36;784.64;803.54;815.29;828.76;838.39;848.61;853.05;849.44;850.81;858.46;857.99;873.37;885.01;892.93;893.14;882.59;899.56;911.25
grd;stomach_cancer_number_of_new_female_cases;4.51;4.45;4.47;4.36;4.46;4.34;4.27;4.22;4.13;4.01;3.99;4.02;4.11;4.07;4.03;3.87;3.76;3.52;3.5;3.46;3.47;3.47;3.53;3.53;3.61;3.61;3.62
grl;stomach_cancer_number_of_new_female_cases;1.85;1.84;1.82;1.79;1.79;1.84;1.96;2.1;2.1;2.08;1.98;1.94;1.98;1.97;2.0;2.1;2.04;2.0;2.04;2.09;2.01;1.88;1.79;1.73;1.74;1.79;1.86
gtm;stomach_cancer_number_of_new_female_cases;433.95;454.25;471.41;486.54;516.77;532.29;554.39;580.96;610.97;646.1;686.32;717.35;748.18;780.97;808.81;836.85;857.56;877.34;884.45;907.02;930.62;933.83;941.63;948.26;965.18;989.68;1010.91
gum;stomach_cancer_number_of_new_female_cases;1.35;1.44;1.52;1.6;1.66;1.79;1.89;1.97;2.2;2.17;2.16;2.16;2.24;2.33;2.43;2.55;2.72;2.88;3.01;3.17;3.25;3.42;3.55;3.69;3.85;4.0;4.14
guy;stomach_cancer_number_of_new_female_cases;17.43;17.95;18.4;18.19;18.86;19.12;17.97;17.15;16.65;15.75;16.07;15.48;15.58;15.83;15.96;15.5;15.45;14.92;15.07;15.21;15.19;15.12;15.22;15.5;15.63;15.77;15.06
hnd;stomach_cancer_number_of_new_female_cases;203.5;204.19;208.1;208.94;211.15;218.8;222.74;226.84;231.69;236.17;240.16;243.48;247.23;251.89;256.5;260.99;264.12;267.16;271.06;275.97;281.27;286.21;291.66;297.66;304.13;311.04;318.05
hrv;stomach_cancer_number_of_new_female_cases;629.03;615.53;594.78;576.91;561.16;549.2;545.9;548.82;548.43;536.54;532.06;513.13;499.09;486.47;476.95;470.0;460.82;463.36;469.16;465.44;467.85;479.26;480.95;487.93;484.34;489.41;495.62
hti;stomach_cancer_number_of_new_female_cases;420.56;416.86;410.36;412.64;416.97;409.54;400.8;391.98;386.63;387.12;383.23;381.33;376.66;377.78;380.14;384.0;386.95;388.71;392.35;396.68;403.84;410.43;415.78;420.13;424.91;430.81;438.21
hun;stomach_cancer_number_of_new_female_cases;1121.23;1116.8;1104.36;1087.25;1073.92;1057.84;1034.44;1003.31;973.52;950.81;929.03;904.71;889.36;877.33;870.74;854.62;846.78;833.07;832.52;832.07;813.05;800.68;789.58;774.55;776.0;776.49;784.9
idn;stomach_cancer_number_of_new_female_cases;4848.92;4843.97;4867.36;4969.2;5013.74;5085.47;5171.84;5243.15;5326.23;5415.32;5507.93;5514.06;5509.99;5516.55;5512.18;5502.65;5528.5;5505.47;5516.06;5501.95;5487.01;5500.37;5515.33;5524.95;5545.29;5577.08;5616.34
ind;stomach_cancer_number_of_new_female_cases;30192.67;30412.79;30805.4;30963.9;31240.75;31588.91;32044.41;32525.12;32798.47;32849.8;32902.87;32879.06;32942.7;32822.47;32992.72;33454.88;33119.19;33033.95;33165.8;33281.52;33652.04;33906.92;34005.3;34556.62;35087.32;35547.01;35509.56
irl;stomach_cancer_number_of_new_female_cases;210.26;214.77;216.42;218.34;222.29;224.44;222.25;223.0;227.16;231.3;230.41;226.16;218.78;219.56;222.24;226.01;223.4;217.2;221.36;223.83;221.05;222.7;224.07;224.11;227.36;233.07;239.01
irn;stomach_cancer_number_of_new_female_cases;1745.82;1798.13;1813.51;1846.05;1878.5;1925.0;1967.82;2029.23;2072.95;2124.52;2191.42;2259.04;2341.72;2403.31;2472.45;2513.71;2555.58;2618.85;2673.56;2714.12;2772.84;2777.25;2880.91;2947.48;2999.8;2950.06;2994.78
irq;stomach_cancer_number_of_new_female_cases;164.22;170.5;176.83;182.96;187.5;194.83;203.8;209.83;209.2;210.32;216.58;215.29;222.92;230.44;234.84;239.74;244.19;248.49;254.43;259.21;271.67;282.06;281.32;282.89;287.21;292.02;297.2
isl;stomach_cancer_number_of_new_female_cases;17.67;17.95;17.8;17.91;17.96;17.58;17.23;17.26;17.04;16.85;16.91;17.28;17.15;16.83;16.66;16.67;16.8;16.68;16.35;16.18;16.87;17.41;17.62;18.36;19.03;19.64;19.98
isr;stomach_cancer_number_of_new_female_cases;204.58;220.02;229.77;241.81;256.7;262.78;267.23;263.65;264.64;265.17;265.36;263.66;263.84;263.04;263.3;266.48;268.93;269.48;267.06;269.48;267.34;263.86;257.23;256.5;261.29;268.99;276.16
ita;stomach_cancer_number_of_new_female_cases;8900.27;8921.01;8869.71;8794.07;8693.73;8678.9;8617.35;8514.19;8404.63;8189.16;8086.15;7938.31;7816.18;7690.01;7483.36;7567.5;7709.56;7867.69;7983.24;8128.95;8163.06;8298.74;8457.96;8607.93;8811.16;9007.55;9216.86
jam;stomach_cancer_number_of_new_female_cases;104.84;105.11;105.4;104.2;102.58;100.17;97.6;94.46;90.45;87.67;90.69;90.18;90.34;90.54;91.08;91.07;90.63;92.01;93.41;94.15;95.88;95.85;98.41;100.67;103.0;105.52;108.06
jor;stomach_cancer_number_of_new_female_cases;33.25;34.14;34.1;36.46;37.5;39.54;41.38;41.89;42.47;43.86;45.25;46.44;49.28;52.58;57.02;60.98;62.56;63.5;65.92;67.96;70.58;72.94;74.95;76.3;78.02;79.78;81.6
jpn;stomach_cancer_number_of_new_female_cases;36673.95;36928.9;37017.49;36880.56;36599.91;36558.95;36385.55;36181.08;35981.72;35891.22;35555.52;35332.53;35220.14;35294.4;35597.27;35993.32;36363.23;36711.4;37007.18;37157.97;37511.85;37569.19;38522.28;39075.13;39598.13;40421.18;41271.05
kaz;stomach_cancer_number_of_new_female_cases;1658.1;1601.0;1593.74;1587.3;1589.45;1568.05;1496.6;1410.81;1322.39;1274.0;1232.17;1193.05;1171.02;1161.97;1174.26;1187.18;1179.53;1141.36;1071.3;1026.01;991.95;983.13;960.84;899.48;858.75;838.38;866.84
ken;stomach_cancer_number_of_new_female_cases;443.57;454.02;473.49;490.98;512.57;526.37;530.66;553.04;565.52;568.23;573.87;608.94;616.94;627.43;628.63;621.78;613.95;617.53;627.58;637.72;649.52;658.88;669.11;683.79;701.73;721.01;739.14
kgz;stomach_cancer_number_of_new_female_cases;303.27;297.93;301.82;302.21;308.96;305.64;292.63;282.82;280.13;262.84;243.9;230.19;225.03;220.78;217.4;219.57;217.99;214.68;210.09;198.79;195.74;195.97;194.94;193.81;195.22;198.08;199.63
khm;stomach_cancer_number_of_new_female_cases;306.89;311.08;316.55;326.8;337.59;346.19;351.67;355.55;361.59;367.48;373.18;375.67;378.12;379.0;380.38;379.51;375.34;373.01;371.72;373.6;378.23;378.5;379.04;381.13;384.3;387.99;392.33
kir;stomach_cancer_number_of_new_female_cases;0.82;0.83;0.83;0.85;0.85;0.87;0.87;0.87;0.89;0.91;0.92;0.92;0.94;0.96;0.99;1.01;1.04;1.06;1.07;1.08;1.11;1.13;1.15;1.17;1.2;1.22;1.24
kor;stomach_cancer_number_of_new_female_cases;5891.75;6019.59;6217.0;6441.47;6651.83;6896.26;7115.17;7269.45;7309.3;7364.22;7353.98;7349.25;7459.14;7524.21;7573.86;7601.45;7631.47;7682.31;7769.17;7855.79;7984.09;8001.11;8143.34;8394.15;8789.49;9221.07;9677.04
kwt;stomach_cancer_number_of_new_female_cases;10.32;9.29;8.6;8.64;8.46;9.18;9.54;9.88;10.27;11.22;11.92;11.31;11.36;10.59;10.49;11.34;11.7;12.83;14.06;14.88;15.3;14.98;15.62;15.39;17.16;18.78;20.61
lao;stomach_cancer_number_of_new_female_cases;168.94;169.45;169.97;170.35;170.68;170.54;169.28;167.85;165.28;163.87;161.23;160.86;156.25;153.08;150.87;150.69;148.97;147.31;147.12;145.94;145.16;142.82;142.69;142.71;142.41;142.36;142.82
lbn;stomach_cancer_number_of_new_female_cases;87.99;87.41;89.22;91.61;90.71;92.56;89.87;87.95;86.36;86.18;91.58;94.21;97.66;103.06;106.31;108.76;110.43;113.6;112.62;112.18;113.55;117.69;122.59;129.9;137.31;143.32;149.44
lbr;stomach_cancer_number_of_new_female_cases;46.08;45.43;44.55;43.38;44.1;45.01;47.4;49.34;51.37;54.14;57.67;58.54;61.21;61.75;63.58;65.64;67.96;71.69;74.91;78.15;81.24;83.29;84.71;86.25;88.03;89.86;91.89
