geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
cog;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.4809;;;;13.9;;;9.4;;;;;
cok;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.09;;;;;;;;;;11.71;;;;;8.52;;;;;8.2;;;;;;
col;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.15;;7.8;;;7.5;;;9.1;10.81;10.66;10.03;8.24;;;;7.58;6.69;4.02;5.28;6.75;9.44;9.82;12.52;17.23;16.94;12.020999999999999;12.565;11.005999999999998;10.708;9.097000000000001;9.0991;8.738999999999999;8.872;9.367;8.6407;7.9127;7.5481;7.0747;6.7156;6.364;6.7813;6.8659
com;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.27;;;;;;;;;;;;;4.3558;;;;;;;;;;;;;
cpv;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.26;;;;;;;;;;;;;;;;;;;;;;;;;33.296;;
cri;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2;;;;;;;;;4.02;4.635;3.341;3.509;3.3710000000000004;4.574;5.236000000000001;4.89;4.198;4.843999999999999;4.33;5.138999999999999;5.58;5.792999999999999;5.41;5.04;4.274;3.198;4.14;6.587000000000001;5.9642;8.5867;8.597000000000001;7.6988;7.6517;7.6164;7.2357;6.835
cub;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.45;4.86;4.73;4.42;4.29;3.81;3.13;2.56;1.71;1.65;1.8;1.73;1.74;1.35;1.47;2.37;2.97;3.37;3.13;2.4;;;
cym;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.21;;;;;;;;;;;;;2.48;;2.45;3.49;3.84;7.04;6.69;8.07;7.1;6.7;4.75;3.3;;
cyp;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.3;8.0;3.0;1.7;1.5;1.6;2.4;2.4;2.9;2.9;2.9;2.9;2.7;2.2;1.7;1.4;2.2;2.0;1.8;2.0;1.9;2.3;2.7;2.8;4.3;3.2122;2.6255;2.6039;3.7760000000000002;3.4666;4.3836;3.8597;3.3893;3.178;5.2728;6.1266;8.0576;12.4617;16.5148;17.0479;15.0376;12.6059;10.8572
cze;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;2.44;2.2;3.423;3.58;3.4019999999999997;3.2910000000000004;3.5945;4.5848;7.169;7.3305;6.6884;5.7917;5.8514;7.0586;6.4548;5.8132;4.2222;3.4605;5.8477;6.382000000000001;5.7987;6.0234;5.9027;5.0985;4.232;3.3782;2.3371
deu;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.7541;5.6597;5.8261;5.5412;6.0946;5.2747;4.538;4.0393;4.4244;4.9109;6.4606;7.5441;7.053;8.242;9.3083;9.2892;8.5594;7.6396;7.7673;8.696;10.1807;11.2509;11.3943;10.3136;8.5447;7.4212;8.1037;7.3662;6.0333;5.5526;5.5028;5.2835;4.974;4.4507;4.1171
dma;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.94;;9.85;;;;;;19.69;;13.07;;11.92;;;;;;;;;;;;;;;;
dnk;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;1.1;2.5;5.8;5.5;6.1;6.6;5.1;6.5;9.2;9.7;9.1558;7.7794;6.372999999999999;4.5564;5.2023;5.7833;7.5095;7.8352;8.2972;8.2906;10.3958;7.2075;5.6135;5.5365;4.5162;3.8497;4.4853;4.0398;3.6238;4.2355;5.093999999999999;4.999;4.4358;3.3325;3.4485;3.1672;6.6258;8.3577;7.6689;7.5079;6.7459;6.3822;5.9229;5.7684;5.5691
dom;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.89;9.52;9.25;7.83;7.9307;9.3766;12.31;10.44;10.5258;4.8726;3.8369;3.8132;3.2245;4.1186;4.1237;4.6867;5.1483;5.3437;4.8301;5.4464;4.9905;
dza;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.68;21.3;22.48;;;;;;25.32;;;29.78;;;23.43;17.54;;;;;8.57;8.11;;9.56;8.3;8.9555;9.923;8.1766;9.7844
ecu;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.25;5.14;5.76;2.78;5.18;5.63;5.85;5.44;5.38;7.98;6.92;8.38;10.26;3.8433;3.6181;5.79;5.3574;4.5309;3.1777;3.0159;2.6348;3.1985;3.7706;3.5202;2.9255;2.8518;2.7047;3.0566;3.005;3.7025;3.0491
egy;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.42;2.72;3.47;3.94;3.82;3.85;5.65;4.68;;;;;5.5;5.1;5.78;6.35;7.5;7.3;7.38;6.9;5.19;4.93;4.94;5.06;5.67;6.22;7.49;5.94;7.1;6.68;5.82;5.531000000000001;5.0397;4.7697;8.7696;9.2347;9.7961;9.7295;9.3923;8.8361;
esp;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;2.45;3.94;5.02;3.3;5.06;6.56;8.17;10.83;13.43;14.9;16.18;19.05;20.16;19.5954;17.0227;15.6214;13.1368;11.985;11.9533;13.4752;18.3924;19.7998;17.8646;17.5669;16.101;13.6465;10.7685;9.4779;7.3456;7.8581;8.2734;8.3271;7.1317;6.3491;6.4095;10.0545;17.6448;19.5667;21.044;24.5801;25.6011;23.5977;20.7742;18.119;15.6573
est;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.584;1.415;3.875;6.457999999999999;7.227;10.385;10.552999999999999;11.15;10.4427;12.9246;15.0229;13.0373;11.3143;12.1416;11.6271;9.152999999999999;6.2343;5.3831;5.7582;16.6768;19.2737;13.0586;10.9111;9.0888;7.8585;6.2364;7.4159;6.1933
eth;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;3.0;;;;;2.7205;;;;;;1.8117;;;;;;;;1.651;;;;
fin;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;3.77;2.57;2.83;3.11;2.52;1.48;2.27;4.42;7.08;8.21;6.6;4.77;5.23;5.38;5.54;5.25;5.34;5.98;5.71;4.93;3.15;3.483;7.817;13.333;17.784000000000002;17.803;17.7838;15.5868;14.7795;12.882;11.0021;10.3495;9.8597;10.6558;10.9584;10.156;8.1688;7.3789;6.5377;6.0706;8.8879;9.0937;8.4051;8.2801;8.8232;9.3272;9.8765;9.0373;8.8722
fji;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.92;;;;;;;;;;;;;;4.8;;;;;;;;4.1;3.3329;;;;;;4.2916;;;4.93;;3.6966;
flk;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.11;;;;0.88;
fra;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;1.59;1.7;1.59;1.71;2.86;3.0;3.45;3.79;4.2;4.23;5.28;5.99;6.087999999999999;7.64;8.4899;8.6848;8.6476;8.1718;7.3102;7.1746;7.1635;8.0912;9.6148;11.0265;9.9788;10.5879;11.0144;10.3548;10.3536;8.5349;7.0001;7.772;7.5865;8.0752;7.8074;7.858;7.2715;6.7223;8.6767;8.6947;8.5337;9.4382;10.041;10.5352;10.7993;10.2454;9.4538
fro;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.84;1.76;1.38;3.39;4.0;5.06;4.9;2.85;3.36;;;;
gab;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.09;;;;;;;;;;;;12.5;;;;;14.42;;;;;;;
gbg;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.41;;
gbm;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;3.4;2.6;3.1;4.7;6.3;8.0;8.3;8.8;8.4;6.2;3.6;2.3;2.6;4.71;5.4;;;;4.29;;;1.0;0.8;1.72;0.7;1.0;1.3;1.8;2.8;1.7;1.8;;;3.77;;3.35788;2.59;;3.02643;
gbr;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;4.5;5.0;3.5;3.6;5.4;7.0;7.3;7.0;6.5;8.3;12.9;13.1;11.9946;11.5191;11.8394;11.9521;11.4531;9.2846;7.6154;7.2388;9.4282;11.578;12.3712;11.4136;10.0815;9.6648;8.0837;6.8789;6.7798;6.144;5.182;5.6054;5.4279;4.936;5.1384;5.6934;5.5176;6.0642;8.4948;8.5704;8.6385;8.3163;7.9479;6.3631;5.4553;4.9266;4.4364
geo;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.27;15.32;11.1;11.63;14.01;11.48;13.4;14.8;15.23;13.93;16.79;18.09;17.89;16.73;16.11;16.49;14.0;13.45;14.22;
gha;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;0.8;0.8;1.4;1.1;1.2;1.3;1.3;1.2;1.3;1.2;1.5;1.3;0.9;0.9;0.6;0.7;0.8;;;;;;3.7;;;;;;7.5;9.4;10.05;;;;;;4.5016;;;;4.85;;;1.9694;;7.0449;;
gib;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.74;;;;;;;;;;;;;;;;;;;;;;;;;;
gin;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.7089;;;;;;;;;;;;;;;
glp;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8;14.5;;;19.0;22.0;16.0;16.0;16.0;;;;;;21.7;25.7;25.0;25.3;23.2;21.2;23.4;22.59;24.6;21.0;22.0;24.2;19.2;;20.34;21.45;19.09;20.45;23.83;;;22.2;
gmb;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.734;;;;;
gnq;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
grc;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.28;4.79;5.8052;5.9815;5.6432;5.0422;5.1229;4.8437;4.5774;4.2505;4.7577;4.9119;5.6708;6.0104;6.2003;6.0155;6.2263;7.11;7.6922;7.4401;6.9146;6.4322;6.0306;6.4136;6.2223;5.6886;5.2403;5.1265;6.9662;10.0338;15.1182;21.5374;24.4734;23.5961;21.7173;19.8557;17.8172
grd;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.73;;;18.46;;9.98;;10.57;;;;;;;;;;;;;;;;;;;
grl;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.13;11.86;13.36;10.55;11.98;11.26;9.76;11.86;11.99;10.42;10.01;;;;7.8;9.2;9.6;10.1;10.3;8.9;;
gtm;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.17;2.29;;;;;1.83;;1.55;;2.47;;;;;;;;2.51;1.37;1.3;2.45;2.4606;2.7504;;1.64;;;;3.3047;2.8556;2.3658;2.6704;2.3606;1.989;2.2278;
guf;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;3.5;3.8;4.7;5.0;;6.3;6.02;10.5;9.2;8.4;;9.4;22.33;8.2;;;;;;22.2;23.9;25.81;21.2;23.0;19.83;20.46;22.6;23.8;23.9;;15.69;25.14;17.65;17.12;18.66;16.7;;;21.4;
gum;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.99;7.82;;;;8.4;7.9;9.4;9.34;;;5.67;;;;;;3.9379;;;;;;;;11.47;;12.83;;7.6;6.4;7.2;7.1;;8.8;7.3;11.2;;;;;;
guy;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.47;;;;;;;;;;;;;;;10.29;;;;;;;;;;;;;;;
hkg;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.21;5.4;4.4;1.4;2.04;2.29;1.55;1.83;2.11;1.85;3.49;2.99;1.71;1.35;1.08;1.3301;1.9227;1.9983;1.9991;2.066;3.3672;3.0739;2.3307;5.1455;6.7;5.579;6.0168;8.3606;9.2424;7.7608;;;;;6.07;;;3.77;3.8;3.57;3.43;3.69;3.3919
hnd;males_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6;;;;;;;;8.6;;;;13.01;12.24;;;4.31;4.28;3.12;;;3.17;4.35;3.32;3.84;3.98;;3.96;3.63;4.65;4.79;4.066;3.1282;2.6307;2.7741;2.7398;3.3728;3.452;3.0086;3.5097;4.5875;3.4571;4.1265;
