geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
bel;aged_65plus_labour_force_participation_rate_percent;1.112;1.061;1.3030000000000002;1.3259999999999998;1.359;1.5030000000000001;1.489;1.187;0.951;1.923;1.581;1.3219999999999998;1.219;1.595;1.2670000000000001;2.031;1.739;1.795;1.787;1.706;2.053;2.049;2.336;2.335;2.296;2.57;2.249;2.3369999999999997;2.425;2.513;2.6010000000000004;2.6910000000000003;2.781;2.8710000000000004;2.96;3.049;3.14;3.2310000000000003;3.322;3.412;3.502
ben;aged_65plus_labour_force_participation_rate_percent;58.273999999999994;58.269;58.262;58.29600000000001;58.31100000000001;58.306999999999995;58.29600000000001;58.266000000000005;58.222;58.168;58.106;58.066;58.013999999999996;57.9;57.784;57.663000000000004;57.558;57.449;57.328;57.193000000000005;57.042;56.891000000000005;56.775;56.605;56.449;56.371;56.303000000000004;56.348;56.394;56.434;56.465;56.49100000000001;56.51;56.522;56.528999999999996;56.533;56.536;56.535;56.53;56.523;56.512
bfa;aged_65plus_labour_force_participation_rate_percent;53.676;53.475;53.463;53.306999999999995;53.16;52.848;52.549;52.316;52.019;51.699;51.507;51.376000000000005;51.272;51.056999999999995;50.909;50.641000000000005;50.58;49.11;47.601000000000006;46.06;44.489;42.92;41.333;39.734;38.126999999999995;38.010999999999996;37.876999999999995;37.652;37.427;37.203;36.984;36.779;36.577;36.376;36.175;35.975;35.788000000000004;35.6;35.411;35.223;35.033
bgd;aged_65plus_labour_force_participation_rate_percent;37.911;37.671;37.355;36.994;36.63;36.29;36.501999999999995;36.719;36.928000000000004;37.097;37.215;37.419000000000004;37.513000000000005;37.52;37.473;37.398;37.55;36.937;36.324;35.719;35.126999999999995;34.458;33.806;33.171;32.554;31.949;31.375;31.238000000000003;31.105999999999998;30.979;30.853;30.726999999999997;30.6;30.47;30.337;30.198;30.063000000000002;29.924;29.78;29.631;29.476999999999997
bgr;aged_65plus_labour_force_participation_rate_percent;4.042;4.262;4.455;4.228;4.011;3.804;3.612;3.429;3.2539999999999996;3.0860000000000003;2.926;2.6860000000000004;3.178;4.248;3.49;2.5180000000000002;2.7439999999999998;3.0869999999999997;3.805;3.3819999999999997;2.9939999999999998;2.89;2.937;3.477;4.027;4.216;4.407;4.396;4.383;4.369;4.355;4.345;4.335;4.324;4.313;4.3;4.292;4.284;4.275;4.265;4.254
bhr;aged_65plus_labour_force_participation_rate_percent;21.531999999999996;19.772000000000002;19.803;19.91;20.065;20.183;20.135;20.125999999999998;20.232;20.495;20.820999999999998;20.948;21.143;21.409000000000002;21.730999999999998;22.104;22.303;22.545;22.851999999999997;23.259;23.814;24.08;24.146;24.125;24.045;23.915;24.339000000000002;24.694000000000003;25.085;25.475;25.811;26.346999999999998;26.834;27.224;27.485;27.625999999999998;27.729;27.779;27.820999999999998;27.899;28.029
bhs;aged_65plus_labour_force_participation_rate_percent;24.124000000000002;23.029;21.959;20.919;19.902;19.897000000000002;19.971;19.975;19.971;20.009;20.061;20.003;19.974;19.912;19.867;19.85;19.852999999999998;19.838;19.765;19.653;19.59;19.692;19.808;19.909000000000002;20.039;20.2;20.408;20.407;20.402;20.396;20.386;20.38;20.371;20.362000000000002;20.351;20.343;20.339000000000002;20.336;20.331;20.325;20.317
bih;aged_65plus_labour_force_participation_rate_percent;4.473;4.492;4.513999999999999;4.535;4.553999999999999;4.569;4.581;4.592;4.6;4.6080000000000005;4.6160000000000005;4.629;4.641;4.65;4.657;5.263999999999999;5.085;4.898;4.725;4.813;4.783;4.75;4.774;4.6930000000000005;4.6530000000000005;4.556;4.473;4.4830000000000005;4.494;4.505;4.516;4.531000000000001;4.545;4.559;4.572;4.584;4.596;4.6080000000000005;4.618;4.627;4.6339999999999995
blr;aged_65plus_labour_force_participation_rate_percent;2.372;2.407;2.612;2.793;3.085;3.3680000000000003;3.299;3.03;2.844;2.767;2.6460000000000004;2.555;2.459;2.332;2.1519999999999997;2.011;1.882;1.7790000000000001;1.669;1.659;1.5830000000000002;1.536;1.5230000000000001;1.516;1.5030000000000001;1.537;1.568;1.525;1.48;1.435;1.39;1.348;1.305;1.261;1.216;1.169;1.125;1.079;1.032;0.985;0.9359999999999999
blz;aged_65plus_labour_force_participation_rate_percent;28.89;28.846;28.816999999999997;28.846;28.924;28.785999999999998;28.680999999999997;28.565;28.432;28.276999999999997;28.125999999999998;27.935;27.743000000000002;27.543000000000003;27.331999999999997;27.098000000000003;27.136;27.198;27.263;27.33;27.403000000000002;27.945;28.486;26.61;24.999000000000002;23.613000000000003;28.320999999999998;27.994;27.659000000000002;27.305;26.945999999999998;26.605999999999998;26.255;25.898000000000003;25.544;25.189;24.868000000000002;24.541;24.212;23.872;23.521
bol;aged_65plus_labour_force_participation_rate_percent;48.99100000000001;49.442;49.75899999999999;50.233999999999995;50.745;51.261;51.672;52.125;52.583;52.794;53.098;53.146;53.187;53.223;53.255;53.284;53.309;58.177;55.037;53.00899999999999;51.96;50.901;48.903;51.953;52.166000000000004;49.628;49.973;49.867;49.76;49.652;49.543;49.438;49.332;49.225;49.118;49.008;48.9;48.791000000000004;48.681000000000004;48.568999999999996;48.456
bra;aged_65plus_labour_force_participation_rate_percent;14.114;14.437000000000001;14.77;15.115;15.472000000000001;15.844000000000001;16.301;16.778;17.279;17.808;18.368;18.985;18.965;18.942;18.125999999999998;18.673;19.236;17.765;17.467;17.178;15.700999999999999;14.339;14.571;14.318;13.937000000000001;14.118;13.786;13.582;13.376;13.168;12.958;12.753;12.547;12.339;12.129000000000001;11.919;11.713;11.507;11.298;11.088;10.876
brb;aged_65plus_labour_force_participation_rate_percent;7.6;8.365;7.9879999999999995;7.169;6.4670000000000005;6.119;4.413;4.606;5.038;5.51;6.025;6.5760000000000005;7.172000000000001;7.818;7.968999999999999;8.381;8.82;9.283999999999999;9.775;10.297;10.407;10.540999999999999;10.257;12.908;9.731;11.424000000000001;13.698;13.818;13.936;14.052;14.167;14.282;14.395999999999999;14.508;14.619000000000002;14.728;14.839;14.948;15.056;15.164000000000001;15.272
brn;aged_65plus_labour_force_participation_rate_percent;18.861;18.809;17.428;16.108;14.812000000000001;13.53;12.362;11.225999999999999;10.167;9.206;8.34;7.54;7.85;8.205;8.589;8.993;9.398;9.849;10.354000000000001;10.905999999999999;11.491;12.105;12.755;13.458;14.225;14.77;15.686;15.964;16.246;16.532;16.82;17.115;17.408;17.703;17.999000000000002;18.294;18.590999999999998;18.886;19.18;19.468;19.748
btn;aged_65plus_labour_force_participation_rate_percent;37.714;38.91;39.931;40.779;41.516999999999996;42.195;42.758;43.333;43.878;44.34;44.688;44.666000000000004;44.455;44.053000000000004;43.433;42.598;42.202;41.636;40.943000000000005;40.194;41.211000000000006;42.248999999999995;36.204;38.211;40.375;34.869;34.489000000000004;34.196;33.899;33.61;33.334;33.064;32.803000000000004;32.546;32.281;32.007;31.723000000000003;31.433000000000003;31.143;30.861;30.589000000000002
bwa;aged_65plus_labour_force_participation_rate_percent;33.304;32.866;32.529;32.2;31.776999999999997;31.229;30.833000000000002;30.328000000000003;29.971999999999998;32.308;35.422;35.216;35.014;34.806999999999995;34.602;34.396;34.251999999999995;33.141999999999996;32.015;30.88;30.232;32.091;33.999;35.952;35.821;35.782;35.686;35.592;35.486999999999995;35.371;35.246;35.123000000000005;34.994;34.859;34.72;34.577;34.446999999999996;34.314;34.181;34.049;33.921
caf;aged_65plus_labour_force_participation_rate_percent;59.273999999999994;59.335;59.467;59.43600000000001;59.29600000000001;59.088;59.213;59.137;59.044;58.94;58.92100000000001;58.933;58.916000000000004;59.035;58.917;58.873999999999995;58.908;58.916000000000004;58.94;58.934;58.861999999999995;59.015;59.123000000000005;60.06100000000001;60.126000000000005;60.086000000000006;59.925;59.983000000000004;60.033;60.076;60.113;60.193000000000005;60.269;60.341;60.41;60.476000000000006;60.571000000000005;60.662;60.751999999999995;60.84;60.928000000000004
can;aged_65plus_labour_force_participation_rate_percent;6.617999999999999;6.62;6.442;6.149;6.502000000000001;6.136;6.087000000000001;6.267;6.414;6.142;5.9670000000000005;6.0120000000000005;6.651;7.449;7.614;8.083;8.213;8.835;10.001;10.440999999999999;11.27;11.764000000000001;12.402000000000001;12.95;13.384;13.413;13.699000000000002;13.92;14.14;14.359000000000002;14.578;14.800999999999998;15.023;15.245;15.465;15.684000000000001;15.905;16.124000000000002;16.342;16.558;16.773
chanisl;aged_65plus_labour_force_participation_rate_percent;4.42;4.453;4.47;4.488;4.513999999999999;4.426;4.342;4.312;4.375;4.45;4.425;4.454;4.5280000000000005;4.51;4.435;4.45;4.4910000000000005;4.497;4.548;4.729;4.731;4.602;4.66;4.704;4.7669999999999995;4.833;4.888;4.893;4.8919999999999995;4.893;4.897;4.906000000000001;4.918;4.931;4.946000000000001;4.961;4.98;5.0;5.02;5.039;5.0569999999999995
che;aged_65plus_labour_force_participation_rate_percent;14.674000000000001;14.843;11.908;11.23;11.062999999999999;9.448;9.879;9.305;9.252;9.619;9.488999999999999;9.258;8.861;9.39;8.184;7.4910000000000005;8.267000000000001;8.857000000000001;9.524;10.026;9.27;9.669;10.036;10.519;11.315999999999999;11.569;12.140999999999998;12.241;12.338;12.436;12.535;12.636;12.737;12.837;12.936;13.033;13.129000000000001;13.222000000000001;13.314;13.405;13.494000000000002
chl;aged_65plus_labour_force_participation_rate_percent;14.946;15.901;16.558;17.452;16.500999999999998;16.006;15.658;15.495;15.923;15.112;13.573;13.865;13.597999999999999;14.251;14.013;14.494000000000002;15.685;16.163;16.555;15.606;19.707;21.881999999999998;21.666;22.198;22.930999999999997;23.186999999999998;23.928;24.15;24.369;24.583000000000002;24.794;25.02;25.241;25.458000000000002;25.671999999999997;25.883000000000003;26.103;26.319000000000003;26.531999999999996;26.741999999999997;26.949
chn;aged_65plus_labour_force_participation_rate_percent;19.54;19.993;20.47;20.969;21.488000000000003;22.028000000000002;22.598000000000003;23.191;23.811999999999998;24.465999999999998;25.155;24.755;24.355;23.956;23.557;23.156999999999996;22.76;22.363000000000003;21.968000000000004;21.573;21.179000000000002;21.201999999999998;21.204;21.193;21.180999999999997;21.171999999999997;21.169;20.988000000000003;20.805999999999997;20.622;20.435;20.252;20.067;19.881;19.695999999999998;19.511;19.33;19.149;18.968;18.785;18.602
civ;aged_65plus_labour_force_participation_rate_percent;58.415;58.515;58.565;58.568999999999996;58.51;58.201;58.114;58.159;58.135;57.388999999999996;56.614;55.77;54.895;53.99100000000001;53.06100000000001;52.107;51.158;50.18600000000001;49.196000000000005;48.19;47.168;46.141999999999996;45.104;44.051;42.983000000000004;41.902;40.824;40.585;40.341;40.094;39.846;39.6;39.352;39.101;38.846;38.586;38.329;38.068000000000005;37.801;37.53;37.255
cmr;aged_65plus_labour_force_participation_rate_percent;62.931000000000004;63.162;63.332;63.582;63.537;63.395;63.29;63.125;62.928000000000004;62.726000000000006;62.512;62.364;62.22;62.068999999999996;61.92;61.803000000000004;61.75;61.673;61.593;61.536;61.446000000000005;61.393;61.312;61.18899999999999;61.033;60.854;60.729;60.652;60.573;60.493;60.413000000000004;60.336000000000006;60.25899999999999;60.18;60.101000000000006;60.021;59.946000000000005;59.87;59.793;59.715;59.638000000000005
cod;aged_65plus_labour_force_participation_rate_percent;61.443000000000005;61.842;62.278999999999996;62.771;62.978;63.016999999999996;63.196999999999996;63.433;63.533;63.676;63.885;64.066;64.12100000000001;64.112;64.068;64.027;64.081;64.085;64.069;64.117;64.065;64.07300000000001;64.04899999999999;63.968999999999994;63.851000000000006;63.751000000000005;63.791000000000004;63.79;63.788999999999994;63.785;63.78;63.777;63.771;63.763999999999996;63.755;63.745;63.738;63.728;63.717;63.705;63.692
cog;aged_65plus_labour_force_participation_rate_percent;51.678999999999995;51.533;51.353;51.269;51.332;51.11600000000001;50.95;50.945;50.82;50.888999999999996;50.652;50.625;50.549;50.57899999999999;50.547;50.422;50.332;50.497;50.455;50.341;50.16;50.326;50.428000000000004;50.495;50.43;50.455;50.593999999999994;50.568000000000005;50.543;50.516999999999996;50.49100000000001;50.465;50.438;50.412;50.385;50.358000000000004;50.332;50.303999999999995;50.277;50.25;50.222
col;aged_65plus_labour_force_participation_rate_percent;25.04;25.031999999999996;25.066;25.059;25.061999999999998;25.069000000000003;25.111;25.156;25.204;25.256;25.311999999999998;25.389;25.471;25.559;25.654;25.756;25.88;26.011;26.151;26.299;28.204;29.232;29.616;29.78;29.855999999999998;29.805;29.326999999999998;29.471999999999998;29.615;29.754;29.89;30.03;30.166999999999998;30.302;30.435;30.566;30.701999999999998;30.836;30.968000000000004;31.098000000000003;31.226
com;aged_65plus_labour_force_participation_rate_percent;32.438;32.731;32.558;32.514;32.685;32.543;32.562;32.389;32.274;32.111;31.677;31.544;31.394000000000002;31.233;31.072;30.884;30.76;30.686;30.627;30.519000000000002;30.412;30.346;30.263;30.160999999999998;30.09;30.031999999999996;29.971999999999998;29.877;29.774;29.665;29.551;29.455;29.351999999999997;29.243000000000002;29.128;29.008000000000003;28.906999999999996;28.8;28.686999999999998;28.569000000000003;28.445999999999998
cpv;aged_65plus_labour_force_participation_rate_percent;32.505;32.592;32.364000000000004;32.153;31.611;31.14;30.712;30.239;29.662;29.052;28.284000000000002;27.788;27.180999999999997;26.588;25.811999999999998;25.128;24.301;23.320999999999998;22.612;22.16;21.668000000000003;21.224;20.851999999999997;20.496;20.151;19.868;19.595;19.456;19.328;19.194000000000003;19.047;18.928;18.8;18.664;18.527;18.398;18.279;18.159000000000002;18.03;17.889;17.735
cri;aged_65plus_labour_force_participation_rate_percent;20.459;20.442;16.714000000000002;17.607;17.121;18.673;16.641;19.455;19.277;20.655;16.659000000000002;17.796;19.019000000000002;23.641;16.688;18.425;18.194000000000003;17.54;17.778;14.925999999999998;15.139000000000001;16.171;16.338;15.790999999999999;16.42;16.387999999999998;13.014000000000001;12.959000000000001;12.902999999999999;12.847000000000001;12.790999999999999;12.74;12.687999999999999;12.635;12.582;12.529000000000002;12.478;12.427999999999999;12.376;12.323;12.267999999999999
cub;aged_65plus_labour_force_participation_rate_percent;7.2010000000000005;7.287999999999999;7.391;7.5360000000000005;7.5329999999999995;7.513999999999999;7.4639999999999995;7.457000000000001;7.471;7.437;7.404;7.399;7.402;7.385;7.358;7.027;6.712000000000001;6.4110000000000005;5.775;6.376;6.065;6.068;6.071000000000001;6.077000000000001;6.099;6.106;6.143;6.039;5.933;5.827000000000001;5.718;5.612;5.505;5.398;5.291;5.185;5.083;4.98;4.878;4.775;4.671
cyp;aged_65plus_labour_force_participation_rate_percent;10.4;10.838;10.567;10.549000000000001;10.788;9.948;10.272;10.877;10.508;10.295;10.254000000000001;10.671;10.828;12.323;10.914000000000001;11.395;10.058;10.731;12.125;12.179;12.685;11.073;9.461;8.154;7.225;7.0;6.983;6.932;6.88;6.825;6.768;6.712000000000001;6.653;6.593999999999999;6.535;6.478;6.422999999999999;6.367999999999999;6.313;6.256;6.197
cze;aged_65plus_labour_force_participation_rate_percent;5.596;5.952000000000001;5.974;5.977;5.841;5.5760000000000005;5.456;5.165;4.8389999999999995;4.707;4.176;4.006;4.058;3.97;3.787;3.8569999999999998;4.091;4.462;4.533;4.908;4.742;4.6419999999999995;4.7219999999999995;5.151;4.966;5.687;6.308;6.336;6.3629999999999995;6.388999999999999;6.412999999999999;6.438;6.462000000000001;6.485;6.507000000000001;6.528;6.5520000000000005;6.575;6.597;6.619;6.64
deu;aged_65plus_labour_force_participation_rate_percent;3.035;2.617;2.665;2.617;2.5;2.509;2.665;2.72;2.611;2.5989999999999998;2.537;2.728;2.8110000000000004;2.718;2.853;3.359;3.425;3.675;3.9210000000000003;4.03;4.003;4.592;4.946000000000001;5.406000000000001;5.777;6.07;6.599;6.7379999999999995;6.876;7.015;7.153;7.292999999999999;7.434;7.574;7.712999999999999;7.852;7.994;8.136000000000001;8.276;8.416;8.555
dji;aged_65plus_labour_force_participation_rate_percent;15.59;15.844000000000001;15.806;15.825999999999999;15.689;15.696;15.658;15.607000000000001;15.565;15.42;15.232999999999999;15.084000000000001;14.845;14.547;14.227;13.949000000000002;13.659;13.364;13.061;12.783;12.543;12.288;12.044;11.805;11.54;11.259;11.023;10.884;10.745;10.612;10.485;10.373;10.262;10.154;10.049;9.943999999999999;9.845;9.745;9.642000000000001;9.533;9.418
dnk;aged_65plus_labour_force_participation_rate_percent;2.184;2.1919999999999997;2.19;2.2159999999999997;2.171;2.492;2.94;3.259;3.428;1.9340000000000002;2.5660000000000003;4.614;4.92;4.862;4.4510000000000005;5.496;5.095;5.3870000000000005;5.337000000000001;5.1770000000000005;5.695;6.266;6.832999999999999;6.45;7.117999999999999;6.957999999999999;8.526;8.668;8.807;8.945;9.083;9.222999999999999;9.363999999999999;9.504;9.644;9.782;9.923;10.062000000000001;10.201;10.341;10.48
dom;aged_65plus_labour_force_participation_rate_percent;25.861;25.855;25.64;25.483;25.419;25.28;25.136999999999997;24.965999999999998;24.804000000000002;24.643;24.5;24.449;24.320999999999998;24.3;24.243000000000002;24.039;23.831999999999997;23.651999999999997;23.962;24.32;23.228;25.771;27.772;26.526;27.116999999999997;27.719;27.694000000000003;27.733;27.771;27.805999999999997;27.840999999999998;27.89;27.936999999999998;27.98;28.022;28.061;28.113000000000003;28.162;28.208000000000002;28.252;28.294
dza;aged_65plus_labour_force_participation_rate_percent;6.705;7.129;7.231;7.756;8.154;8.001;7.777;7.527;7.282;7.037000000000001;6.792000000000001;6.537999999999999;6.2860000000000005;6.039;5.8;5.572;5.374;5.182;4.996;4.8180000000000005;5.507999999999999;4.561;3.77;4.473;3.64;3.5460000000000003;3.425;3.341;3.255;3.1660000000000004;3.076;2.984;2.89;2.7939999999999996;2.698;2.6;2.502;2.403;2.3040000000000003;2.205;2.106
ecu;aged_65plus_labour_force_participation_rate_percent;44.481;44.681000000000004;44.788999999999994;44.888000000000005;45.082;45.19;45.29;43.647;44.56100000000001;44.89;45.223;45.581;45.94;47.75899999999999;48.075;48.416000000000004;49.248000000000005;45.94;42.425;38.775999999999996;36.535;36.87;37.191;36.161;36.349000000000004;39.874;42.26;41.7;41.138999999999996;40.576;40.010999999999996;39.446999999999996;38.88;38.313;37.744;37.175;36.606;36.036;35.466;34.894;34.321999999999996
egy;aged_65plus_labour_force_participation_rate_percent;14.433;14.665999999999999;14.355;14.258;15.785;16.805;16.397000000000002;15.974;15.544;15.115;12.527999999999999;10.297;7.819;8.162;8.517000000000001;8.88;9.279;10.569;10.389000000000001;10.236;11.345999999999998;10.021;10.652999999999999;10.101;9.943;9.805;9.529;9.627;9.722000000000001;9.81;9.89;9.98;10.06;10.134;10.203;10.27;10.35;10.425999999999998;10.497;10.561;10.618
eri;aged_65plus_labour_force_participation_rate_percent;49.61600000000001;50.081;50.525;50.55;50.37;50.615;50.107;49.608000000000004;49.255;48.943999999999996;48.736999999999995;48.086999999999996;47.61600000000001;47.341;46.983000000000004;46.63;46.765;46.843;47.278;47.331;47.443999999999996;47.36600000000001;47.318000000000005;47.36;47.312;47.218;47.015;46.958999999999996;46.897;46.83;46.76;46.71;46.655;46.593999999999994;46.527;46.452;46.401;46.343999999999994;46.278999999999996;46.206;46.125
esh;aged_65plus_labour_force_participation_rate_percent;19.01;18.982;18.928;18.849;18.708;18.541;18.462;18.382;18.309;18.265;18.212;18.433;18.677;18.938;19.192;19.437;19.436;19.4;19.37;19.36;19.323;19.338;19.348;19.352;19.357;19.362000000000002;19.430999999999997;19.505;19.573;19.621;19.646;19.671;19.674;19.673;19.673;19.677;19.692;19.706;19.714000000000002;19.712;19.698
esp;aged_65plus_labour_force_participation_rate_percent;2.48;2.451;2.4419999999999997;2.336;2.121;2.12;1.86;1.524;1.508;1.7009999999999998;1.6440000000000001;1.6340000000000001;1.5390000000000001;1.639;1.676;2.015;2.081;1.999;2.134;2.046;2.024;1.975;2.05;1.819;1.714;1.859;1.954;1.9769999999999999;1.999;2.022;2.045;2.068;2.09;2.113;2.135;2.157;2.18;2.202;2.224;2.245;2.267
est;aged_65plus_labour_force_participation_rate_percent;7.805;7.84;7.8229999999999995;7.856;7.85;7.696000000000001;8.562999999999999;11.115;6.614;8.158;7.462999999999999;8.273;8.187999999999999;9.228;10.384;9.986;11.515999999999998;10.964;10.408;9.156;8.806000000000001;9.732999999999999;10.639000000000001;10.715;10.787;11.722999999999999;13.279000000000002;13.285;13.29;13.294;13.298;13.304;13.31;13.315;13.32;13.325;13.331;13.337;13.342;13.345999999999998;13.349
eth;aged_65plus_labour_force_participation_rate_percent;60.805;61.31;61.805;61.659;61.717;58.827;55.724;52.601000000000006;49.465;46.317;48.121;49.98;51.832;53.678000000000004;55.518;57.351000000000006;56.993;56.575;56.117;55.645;55.016000000000005;54.357;53.742;53.058;52.376000000000005;51.713;51.18;51.373000000000005;51.565;51.747;51.915;52.093;52.262;52.426;52.589;52.756;52.94;53.126000000000005;53.315;53.507;53.702
fin;aged_65plus_labour_force_participation_rate_percent;5.462999999999999;4.887;4.047;3.702;3.389;3.4;2.504;2.302;2.125;1.9409999999999998;2.293;2.181;2.202;2.523;2.051;2.782;3.216;3.8110000000000004;3.86;3.784;4.092;4.745;5.3;5.226;5.805;6.287000000000001;6.145;6.365;6.584;6.801;7.018;7.235;7.4510000000000005;7.666;7.88;8.094;8.309;8.524;8.737;8.95;9.162
fji;aged_65plus_labour_force_participation_rate_percent;36.876999999999995;36.827;36.828;36.775;36.704;36.582;36.516999999999996;35.663000000000004;34.8;33.943000000000005;33.094;32.425;31.775;31.136999999999997;30.505;29.879;29.165;28.445999999999998;27.862;27.281999999999996;26.715999999999998;26.180999999999997;25.649;25.116;24.586;24.489;24.455;24.149;23.833000000000002;23.511;23.188000000000002;22.901;22.605;22.3;21.988000000000003;21.666999999999998;21.377;21.075;20.765;20.445;20.116
fra;aged_65plus_labour_force_participation_rate_percent;1.983;1.949;1.865;1.855;1.614;1.5230000000000001;1.548;1.27;1.266;1.07;1.056;1.042;1.111;1.0859999999999999;1.048;1.165;1.06;1.338;1.412;1.364;1.546;1.944;2.283;2.295;2.48;2.697;2.9219999999999997;3.025;3.1289999999999996;3.2319999999999998;3.335;3.438;3.5410000000000004;3.6430000000000002;3.745;3.847;3.95;4.052;4.154;4.256;4.3580000000000005
gab;aged_65plus_labour_force_participation_rate_percent;24.105;24.083000000000002;24.252;24.223000000000003;24.173000000000002;24.07;23.993000000000002;23.848000000000003;23.734;23.903000000000002;23.877;23.736;23.629;23.453000000000003;23.32;23.127;23.041999999999998;22.761999999999997;22.715999999999998;22.609;22.363000000000003;22.156;21.991999999999997;21.826;21.689;21.555;21.625;21.505;21.381;21.256999999999998;21.134;21.011999999999997;20.889;20.767;20.643;20.519000000000002;20.394000000000002;20.268;20.141;20.014;19.887999999999998
