geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
bel;male_service_workers_percent_of_male_employment;56.114;56.418;57.885;58.373999999999995;58.86600000000001;59.46;60.066;60.035;60.195;60.988;62.903;62.123000000000005;62.873000000000005;61.628;62.585;62.001000000000005;62.745;61.846000000000004;63.449;63.997;63.927;65.789;65.41199999999999;65.798;65.68;65.881;65.814;65.874;66.04899999999999;66.23;66.436;66.615
ben;male_service_workers_percent_of_male_employment;31.014;31.502;31.228;30.956;31.651999999999997;30.819000000000003;30.964000000000002;31.275;28.718000000000004;29.369;29.379;29.623;29.959;30.052;30.305999999999997;30.616999999999997;31.593000000000004;32.854;32.582;32.89;29.412;30.506999999999998;30.805999999999997;31.064;31.039;31.415;29.576;30.105;30.689;31.165;31.694000000000003;32.443000000000005
bfa;male_service_workers_percent_of_male_employment;9.062000000000001;9.048;9.059;8.629;9.04;9.255;9.6;10.035;10.594000000000001;11.331;11.731;12.097000000000001;12.493;13.333;13.652999999999999;14.7;17.787;19.631;22.486;25.266;28.005;30.686;33.150999999999996;31.901999999999997;32.827;33.25;33.694;34.242;34.76;35.211999999999996;35.69;36.236
bgd;male_service_workers_percent_of_male_employment;20.714000000000002;22.206999999999997;24.288;25.820999999999998;27.165;29.768;28.804000000000002;28.37;28.189;28.008000000000003;30.912;34.236999999999995;38.148;40.45;42.881;42.922;41.946000000000005;41.157;40.344;39.84;38.498000000000005;38.247;38.27;40.577;43.093999999999994;44.445;46.417;47.646;48.754;49.791000000000004;50.802;51.631
bgr;male_service_workers_percent_of_male_employment;38.813;39.857;42.62;44.218999999999994;43.945;47.708;44.386;46.028;45.375;46.972;51.644;50.845;50.667;50.351000000000006;50.391000000000005;50.156000000000006;49.336999999999996;48.09;49.051;51.044;53.288999999999994;54.678999999999995;55.476000000000006;54.566;54.7;54.785;55.538000000000004;55.881;56.176;56.443999999999996;56.684;56.933
bhr;male_service_workers_percent_of_male_employment;64.36;65.531;67.033;65.625;64.777;66.495;65.726;66.41;68.143;66.827;65.62;65.759;65.594;65.985;63.309;60.424;57.733000000000004;56.092;56.93899999999999;56.037;56.891000000000005;56.773;57.226000000000006;56.868;56.431999999999995;56.132;56.968;56.58;56.208999999999996;55.957;56.161;56.193000000000005
bhs;male_service_workers_percent_of_male_employment;67.444;67.694;72.469;72.025;70.968;69.608;72.34100000000001;70.613;66.607;65.081;66.134;66.23899999999999;69.58;65.944;64.29;65.321;66.571;67.96300000000001;67.417;69.863;73.495;72.59100000000001;72.543;71.87899999999999;74.759;75.339;75.30199999999999;75.306;75.334;75.358;75.357;75.358
bih;male_service_workers_percent_of_male_employment;22.406999999999996;22.269000000000002;22.307;21.916999999999998;23.392;27.371;30.820999999999998;32.54;36.04;39.3;39.671;41.104;41.574;41.626000000000005;41.773999999999994;42.836000000000006;42.778999999999996;42.599;43.398;44.265;44.143;44.716;44.6;44.895;38.580999999999996;42.104;42.228;42.663999999999994;43.075;43.431000000000004;43.82;44.18
blr;male_service_workers_percent_of_male_employment;26.903000000000002;26.434;28.553;30.349;29.64;29.787;30.215;31.572;32.729;33.65;35.974000000000004;36.854;36.976;36.646;38.038000000000004;38.823;39.361;38.698;39.885;41.08;41.507;41.746;41.655;42.081;43.549;43.976000000000006;44.202;44.585;44.982;45.757;46.227;46.687
blz;male_service_workers_percent_of_male_employment;38.531;43.731;44.891999999999996;46.707;43.533;42.711999999999996;41.034;46.038999999999994;44.407;44.417;45.772;47.381;48.972;49.641999999999996;50.521;50.677;50.98;49.92;51.45;52.726000000000006;52.743;53.867;54.475;55.61600000000001;56.38;58.593999999999994;58.067;57.568999999999996;57.858000000000004;58.05;58.025;58.031000000000006
bol;male_service_workers_percent_of_male_employment;33.551;33.955999999999996;34.295;34.469;34.79;35.44;35.626999999999995;36.314;37.107;34.681999999999995;33.82;32.32;36.819;36.764;38.122;39.141999999999996;39.863;41.851000000000006;42.005;42.063;42.035;44.152;43.673;40.777;42.056000000000004;42.342;42.58;43.033;43.236000000000004;43.431999999999995;43.66;43.95399999999999
bra;male_service_workers_percent_of_male_employment;44.136;43.327;43.847;42.167;45.798;46.542;46.738;47.318999999999996;47.647;49.013000000000005;49.754;49.048;49.477;48.732;49.077;50.033;50.153999999999996;50.191;50.876000000000005;51.636;52.236000000000004;54.156000000000006;54.318999999999996;55.19;56.235;57.71;57.693000000000005;57.82;57.953;58.205;58.41;58.592
brb;male_service_workers_percent_of_male_employment;63.449;62.781000000000006;64.415;64.426;64.33;64.738;62.677;62.638999999999996;63.477;63.403999999999996;64.152;64.555;65.056;66.039;63.393;60.437;58.44;55.813;51.732;51.897;66.14;68.4;66.781;65.214;67.11399999999999;67.015;66.997;67.11;67.23899999999999;67.345;67.434;67.541
brn;male_service_workers_percent_of_male_employment;66.243;65.84899999999999;66.168;66.384;64.862;63.604;64.58;65.467;69.191;69.78;69.471;68.94800000000001;70.546;71.62;72.359;73.365;73.686;72.964;73.278;73.37;73.432;73.467;73.453;75.176;75.305;75.986;76.255;76.291;76.74;76.888;77.166;76.704
btn;male_service_workers_percent_of_male_employment;17.65;17.209;17.999000000000002;17.518;19.741;20.721;21.903000000000002;22.031;22.371;22.513;22.237;22.769000000000002;23.514;26.148000000000003;31.073;35.125;32.599000000000004;33.308;35.75;38.461999999999996;36.016999999999996;39.223;38.904;37.466;37.593;38.936;38.751999999999995;39.891;40.709;40.056;39.857;40.595
bwa;male_service_workers_percent_of_male_employment;46.91;47.805;48.867;50.607;51.358000000000004;51.173;50.851000000000006;47.32;50.971000000000004;51.725;51.602;48.935;45.278999999999996;45.986000000000004;46.766000000000005;46.7;47.254;47.792;46.86;48.821000000000005;47.278;47.243;48.328;48.638000000000005;47.958;49.133;48.99;49.273999999999994;49.67100000000001;49.983999999999995;50.305;50.668
caf;male_service_workers_percent_of_male_employment;9.796;9.572000000000001;9.408;9.696;9.549;9.437999999999999;9.454;9.378;9.918;9.745;9.672;9.706;9.19;9.398;9.329;9.305;9.366;9.264;9.367;9.406;9.347000000000001;9.607999999999999;8.634;8.92;8.892000000000001;9.019;8.904;8.994;9.084;9.184;9.282;9.376
can;male_service_workers_percent_of_male_employment;62.033;62.99;63.623000000000005;63.538999999999994;63.528;63.76;63.57;63.387;63.623000000000005;63.505;64.082;63.92;64.158;64.104;64.212;64.984;65.624;65.62;66.639;66.783;67.116;67.02199999999999;67.167;67.507;67.916;67.987;67.896;68.063;68.288;68.345;68.518;68.617
chanisl;male_service_workers_percent_of_male_employment;34.683;34.760999999999996;34.949;35.235;35.306;35.355;35.732;36.092;36.316;36.858000000000004;37.132;37.271;37.543;37.86;37.933;38.181999999999995;38.324;38.214;37.891999999999996;37.973;38.169000000000004;38.103;38.244;38.472;38.644;38.828;38.94;39.082;39.28;39.512;39.765;40.016
che;male_service_workers_percent_of_male_employment;57.67100000000001;58.64;59.343;59.769;57.827;59.556000000000004;60.33;59.934;60.074;59.552;60.733999999999995;61.861999999999995;63.298;63.9;63.229;63.098;62.703;63.018;64.205;63.576;63.661;64.773;64.494;65.123;66.08;66.291;66.061;66.281;66.48899999999999;66.692;66.882;67.081
chl;male_service_workers_percent_of_male_employment;43.92100000000001;44.849;45.997;47.373999999999995;48.053999999999995;47.825;47.308;49.42;51.885;51.803999999999995;52.601000000000006;52.382;52.582;52.717;53.875;53.54600000000001;53.451;53.953;52.855;54.901;54.522;54.224;54.471000000000004;54.933;55.725;56.066;56.211999999999996;56.455;56.658;56.83;57.019;57.15
chn;male_service_workers_percent_of_male_employment;22.441999999999997;23.517;24.199;25.569000000000003;26.476999999999997;27.438000000000002;28.943;30.381;31.7;32.764;33.805;34.944;35.295;36.275999999999996;37.843;39.452;41.239;42.382;43.563;44.637;46.088;47.513000000000005;48.995;50.544;52.354;53.527;54.306000000000004;55.371;56.301;57.163000000000004;57.986000000000004;58.717
civ;male_service_workers_percent_of_male_employment;39.111999999999995;39.166;38.821999999999996;38.433;38.192;38.758;38.525999999999996;38.931;39.568000000000005;38.995;38.823;38.476;37.678000000000004;38.958;38.97;39.417;39.433;39.383;40.302;39.778;39.287;40.257;38.351;37.326;37.641;37.673;38.133;38.968;39.845;40.615;41.333;42.11600000000001
cmr;male_service_workers_percent_of_male_employment;24.741;24.406;23.165;22.564;23.029;23.921;23.9;24.31;24.229;24.616999999999997;25.365;25.655;26.085;26.579;26.528000000000002;26.592;27.070999999999998;27.272;26.648000000000003;26.886;27.375999999999998;27.68;28.322;28.808000000000003;29.397;29.555;29.572;29.915;30.304000000000002;30.701;31.096999999999998;31.468000000000004
cod;male_service_workers_percent_of_male_employment;10.554;9.939;9.38;8.818999999999999;8.699;8.015;8.02;8.044;8.299;8.486;7.907;8.004;8.192;8.277999999999999;8.413;8.559;8.725;8.533999999999999;8.69;13.274000000000001;13.390999999999998;13.152999999999999;12.259;9.293;9.613999999999999;9.95;10.049;10.044;10.068;10.094;10.164;10.263
cog;male_service_workers_percent_of_male_employment;41.23;41.031000000000006;41.559;36.794000000000004;37.318000000000005;37.907;38.445;39.399;37.232;36.778;37.334;38.234;37.141999999999996;37.135999999999996;37.733000000000004;38.238;38.235;37.628;39.016;38.468;38.439;38.1;38.187;37.324;38.603;38.473;38.192;38.029;38.321999999999996;38.735;39.445;39.793
col;male_service_workers_percent_of_male_employment;44.623999999999995;46.332;46.038000000000004;46.336999999999996;46.744;48.206;48.941;48.908;49.516999999999996;51.701;50.165;50.498000000000005;50.355;50.208999999999996;49.229;49.841;50.927;51.042;50.799;51.391999999999996;50.354;51.489;53.297;53.361999999999995;53.428999999999995;53.562;53.617;53.875;54.156000000000006;54.423;54.669;55.016000000000005
com;male_service_workers_percent_of_male_employment;32.735;31.986;32.096;31.505;31.147;30.57;30.524;30.086;30.155;33.997;34.216;34.016;33.521;33.529;33.348;33.578;33.305;32.8;33.192;33.01;33.181999999999995;33.122;33.051;32.876;33.001;32.841;33.067;33.169000000000004;33.236;33.308;33.527;33.75
cpv;male_service_workers_percent_of_male_employment;12.744000000000002;13.323;13.627;14.548;15.555;16.048;17.118;18.118;18.625;19.725;20.407;20.974;21.483;22.16;23.02;24.2;25.21;25.724;25.629;25.897;26.451999999999998;27.524;28.018;27.662;27.607;28.543000000000003;28.679000000000002;29.154;29.56;30.065;30.496;30.947
cri;male_service_workers_percent_of_male_employment;40.064;41.181000000000004;42.92100000000001;43.588;45.931000000000004;45.925;45.986999999999995;47.159;46.769;47.228;51.705;51.505;52.905;53.093;52.678000000000004;54.119;54.754;56.235;55.656000000000006;54.955;60.468999999999994;62.129;64.393;61.68600000000001;57.577;58.882;59.11;59.479;59.88;60.233999999999995;60.523;60.861000000000004
cub;male_service_workers_percent_of_male_employment;47.463;46.235;45.01;43.199;42.622;42.54;42.492;49.711000000000006;44.42;44.281000000000006;49.166000000000004;49.058;48.913000000000004;50.313;51.066;52.391999999999996;53.549;53.38399999999999;53.633;54.625;53.332;51.181999999999995;53.858999999999995;53.798;54.545;54.925;54.565;54.736000000000004;55.001999999999995;55.413999999999994;55.917;56.527
cyp;male_service_workers_percent_of_male_employment;57.13399999999999;57.961000000000006;58.869;59.553000000000004;61.519;61.65;61.891000000000005;63.076;63.59;63.206;62.933;62.727;62.402;61.536;60.641999999999996;62.902;61.698;61.113;63.50899999999999;65.453;63.637;66.169;69.533;68.727;69.468;68.465;68.524;68.755;68.91;69.055;69.168;69.301
cze;male_service_workers_percent_of_male_employment;35.494;37.36;38.826;40.495;41.145;41.618;41.94;42.215;43.276;43.849;43.996;44.376999999999995;44.96;45.388999999999996;45.744;45.644;45.27;45.303000000000004;46.74;47.006;46.747;46.742;47.528;47.312;46.951;47.138999999999996;47.299;47.708;48.023999999999994;48.25;48.458999999999996;48.655
deu;male_service_workers_percent_of_male_employment;44.265;46.272;47.283;48.269;49.228;49.79600000000001;50.273999999999994;50.802;51.128;51.64;52.437;52.915;53.972;54.232;56.03;56.335;55.838;56.663999999999994;57.183;57.785;57.766999999999996;57.903;58.544;58.15;58.511;59.097;59.224;59.48;59.743;59.92;60.122;60.303999999999995
dji;male_service_workers_percent_of_male_employment;48.013999999999996;49.43600000000001;49.272;49.191;48.178000000000004;46.773999999999994;46.272;45.424;45.425;44.452;44.39;44.175;43.858000000000004;43.348;43.659;43.303999999999995;42.42100000000001;42.318000000000005;42.77;43.01;43.266999999999996;43.721000000000004;43.326;42.445;42.823;42.841;43.714;44.156000000000006;44.435;44.943000000000005;45.285;45.562
dnk;male_service_workers_percent_of_male_employment;55.266000000000005;55.658;56.44;56.92100000000001;57.345;59.161;58.711999999999996;58.34;58.405;59.236999999999995;60.011;62.192;62.387;61.695;61.57;61.945;62.771;63.528;66.555;67.09100000000001;66.872;67.116;67.296;67.942;68.428;69.158;68.96300000000001;69.17;69.368;69.54899999999999;69.744;69.902
dom;male_service_workers_percent_of_male_employment;38.543;39.954;41.166000000000004;41.857;42.839;43.424;43.141000000000005;47.006;46.872;50.188;51.658;51.966;52.461999999999996;48.629;50.086000000000006;51.33;51.396;54.425;55.023;55.056999999999995;55.345;55.472;56.79600000000001;55.857;56.06100000000001;57.126000000000005;57.62;58.083999999999996;58.608000000000004;58.992;59.253;59.646
dza;male_service_workers_percent_of_male_employment;51.24100000000001;51.398999999999994;50.95399999999999;50.751000000000005;50.988;51.9;52.61600000000001;52.118;52.39;53.293;52.975;52.707;52.638000000000005;52.611000000000004;50.262;48.352;46.935;46.06;44.248000000000005;44.578;45.722;45.215;47.262;40.371;40.346;41.218;41.277;41.775;41.81100000000001;41.66;41.621;41.661
ecu;male_service_workers_percent_of_male_employment;38.476;38.918;39.001;39.577;39.986999999999995;40.939;41.016999999999996;41.902;40.917;38.968;41.347;41.778999999999996;42.983999999999995;43.793;43.332;43.376999999999995;43.903;43.613;43.586000000000006;44.708999999999996;45.457;45.755;45.726000000000006;46.38399999999999;46.348;46.833999999999996;46.497;46.6;46.861000000000004;47.17100000000001;47.419;47.718999999999994
egy;male_service_workers_percent_of_male_employment;43.72;40.83;42.433;42.75;43.126000000000005;38.035;45.107;46.217;46.806000000000004;48.007;48.376000000000005;49.74100000000001;49.44;48.375;47.354;45.753;45.758;44.516000000000005;45.667;45.956;46.128;45.93600000000001;46.898999999999994;47.126000000000005;47.858000000000004;47.328;47.93600000000001;48.136;48.437;48.795;49.125;49.393
eri;male_service_workers_percent_of_male_employment;10.972000000000001;10.302999999999999;11.185;11.469000000000001;12.387;12.155999999999999;11.974;12.732000000000001;11.982999999999999;13.722000000000001;12.565;12.652999999999999;13.087;12.76;12.081;11.638;11.725999999999999;11.401;11.809000000000001;11.697000000000001;11.874;11.970999999999998;11.975999999999999;12.175999999999998;12.309000000000001;12.495999999999999;12.511;12.574000000000002;12.657;12.735999999999999;12.825;12.936
esh;male_service_workers_percent_of_male_employment;33.679;33.573;33.56;33.631;33.861999999999995;34.084;34.211999999999996;34.093;34.082;34.041;33.964;33.809;33.991;34.395;35.019;35.444;35.876999999999995;36.387;36.578;37.278;38.16;38.54;38.786;39.05;39.173;39.732;39.926;40.283;40.703;41.158;41.596000000000004;41.994
esp;male_service_workers_percent_of_male_employment;47.53;48.821999999999996;50.39;51.157;51.483999999999995;52.651;52.121;51.573;51.486999999999995;51.99;50.846000000000004;51.582;51.592;51.903999999999996;52.458999999999996;52.565;52.983000000000004;54.912;58.751999999999995;60.858999999999995;62.398;64.018;64.877;65.52199999999999;65.057;65.212;65.334;65.574;65.836;66.094;66.328;66.484
est;male_service_workers_percent_of_male_employment;33.786;35.986999999999995;41.244;44.044;46.177;46.475;46.467;46.506;49.352;44.623999999999995;48.755;54.187;52.994;50.36;48.75899999999999;47.983000000000004;45.667;46.854;50.603;51.177;48.018;49.277;50.809;52.51;51.56100000000001;52.67;52.521;52.711000000000006;53.056000000000004;53.431000000000004;53.931000000000004;54.143
eth;male_service_workers_percent_of_male_employment;6.579;6.0520000000000005;6.273;6.546;6.906000000000001;7.269;7.306;7.704;8.441;8.767000000000001;9.115;9.517000000000001;9.669;10.09;10.56;10.714;11.116;11.356;11.545;12.492;12.615;12.508;13.637;13.925999999999998;14.267000000000001;14.475;14.638;15.020999999999999;15.329;15.690999999999999;16.019000000000002;16.44
fin;male_service_workers_percent_of_male_employment;48.17100000000001;49.483999999999995;50.367;51.056000000000004;50.541000000000004;50.953;50.501999999999995;50.611000000000004;51.902;51.54;53.184;53.178000000000004;53.49;54.501000000000005;55.11600000000001;55.148999999999994;54.746;55.113;56.387;58.098;58.312;58.43899999999999;58.268;59.431999999999995;59.9;59.916000000000004;59.763999999999996;60.108000000000004;60.473;60.754;60.977;61.152
fji;male_service_workers_percent_of_male_employment;33.907;34.805;34.818000000000005;35.236;35.412;36.378;36.652;36.186;37.402;38.188;38.726;38.853;39.245;39.714;40.284;40.661;41.023999999999994;40.923;40.871;41.207;41.816;42.178999999999995;42.114;43.794;44.74;44.791000000000004;44.427;45.251000000000005;45.997;46.633;47.233999999999995;47.729
fra;male_service_workers_percent_of_male_employment;55.596000000000004;54.681000000000004;56.971000000000004;58.06399999999999;58.065;58.21;58.33;58.792;59.034;58.855;59.295;59.636;60.522;61.126000000000005;61.581;60.926;61.94;62.586000000000006;62.658;63.265;63.827;64.226;64.583;65.763;66.002;65.829;65.756;65.925;66.065;66.21;66.331;66.42699999999999
gab;male_service_workers_percent_of_male_employment;54.348;54.128;55.089;53.06;53.61;53.773999999999994;53.708999999999996;55.481;53.831;52.301;52.256;51.766000000000005;52.00899999999999;51.403999999999996;50.943000000000005;49.963;50.606;49.372;49.919;50.074;49.733999999999995;50.36600000000001;50.718999999999994;50.935;51.81100000000001;51.95399999999999;51.43899999999999;51.458;51.593;51.815;52.107;52.464
gbr;male_service_workers_percent_of_male_employment;54.157;55.853;56.49100000000001;58.218999999999994;58.872;58.743;59.318999999999996;59.718;60.891000000000005;61.608000000000004;62.236999999999995;62.988;63.791000000000004;65.031;64.965;65.264;65.143;65.91;68.423;68.809;68.992;69.441;69.953;69.704;70.21600000000001;70.514;70.654;70.835;70.982;71.087;71.214;71.33800000000001
geo;male_service_workers_percent_of_male_employment;45.458999999999996;33.014;29.374000000000002;29.015;31.611;35.721;38.41;39.287;35.847;37.836999999999996;34.86;35.085;34.792;35.058;34.510999999999996;32.906;33.108000000000004;35.049;35.676;36.344;36.639;37.583;38.498000000000005;38.961;39.403;39.501;39.786;40.604;41.285;42.185;42.927;43.566
gha;male_service_workers_percent_of_male_employment;27.73;28.138;27.465999999999998;27.389;27.863000000000003;28.199;28.748;29.721999999999998;30.958000000000002;30.289;30.385;30.857;30.92;30.641;31.229;34.604;35.455;35.788000000000004;36.339;37.07;37.394;35.692;34.104;34.235;36.277;37.43;37.838;38.169000000000004;39.309;40.186;40.872;41.576
gin;male_service_workers_percent_of_male_employment;23.64;24.348000000000003;23.958000000000002;23.679000000000002;23.541;23.838;23.595;23.61;23.92;23.337;23.685;24.199;23.849;23.693;23.995;23.546999999999997;23.453000000000003;23.308000000000003;23.654;24.031999999999996;24.4;25.283;26.06;26.494;26.384;26.221;25.625999999999998;25.873;26.09;26.136;26.635;27.205
gmb;male_service_workers_percent_of_male_employment;49.076;49.5;51.146;50.416000000000004;48.836999999999996;48.636;50.269;50.653999999999996;50.466;50.751999999999995;50.122;49.901;49.516000000000005;47.326;47.25;48.535;49.738;49.483999999999995;49.72;50.32;50.312;50.486999999999995;51.573;52.471000000000004;52.492;54.021;53.95399999999999;54.074;54.028999999999996;54.203;54.351000000000006;54.485
gnb;male_service_workers_percent_of_male_employment;10.955;10.937999999999999;10.613;10.487;10.845999999999998;11.107000000000001;11.575999999999999;10.270999999999999;10.777999999999999;11.655;11.970999999999998;11.312000000000001;11.283;11.56;11.584000000000001;11.859000000000002;12.008;11.759;12.152000000000001;12.216;12.484000000000002;11.935;12.388;12.685;12.422;12.54;12.779000000000002;12.98;13.130999999999998;13.307;13.458;13.607000000000001
gnq;male_service_workers_percent_of_male_employment;9.713;10.619000000000002;10.877;10.113999999999999;9.892999999999999;9.915;16.171;14.747;18.2;20.678;25.07;29.116;29.728;35.126999999999995;38.36;39.111;40.537;42.7;39.166;39.024;39.295;38.891999999999996;39.695;39.056;38.001999999999995;37.906;37.344;36.593;36.426;35.943000000000005;36.003;35.891
grc;male_service_workers_percent_of_male_employment;50.464;51.268;51.812;52.748000000000005;53.29;53.858000000000004;54.528999999999996;54.196999999999996;54.986000000000004;55.339;55.458;56.215;56.516999999999996;58.843999999999994;58.653;59.343;58.763999999999996;58.663999999999994;58.998999999999995;60.199;63.229;64.149;65.074;65.81;66.83;66.93;67.027;67.12899999999999;67.275;67.558;67.861;68.29899999999999
gtm;male_service_workers_percent_of_male_employment;45.449;43.995;42.538999999999994;41.07;39.124;36.44;33.296;29.046;28.101999999999997;27.42;28.230999999999998;29.218000000000004;28.831999999999997;30.515;31.559;32.617;32.779;32.87;32.431;32.175;31.494;34.861;37.808;37.344;37.986;38.18;38.157;38.537;38.905;39.298;39.59;39.948
gum;male_service_workers_percent_of_male_employment;59.723;60.093999999999994;60.167;60.501000000000005;60.621;60.941;61.589;61.275;61.83;62.442;62.549;62.531000000000006;62.67;62.879;62.998999999999995;63.083;63.299;62.657;62.193999999999996;61.973;62.467;63.192;63.008;63.36;63.613;63.71;63.31;63.607;63.897;64.105;64.339;64.557
guy;male_service_workers_percent_of_male_employment;35.685;35.433;38.343;39.247;38.662;40.525999999999996;42.551;41.655;41.214;42.076;41.638000000000005;40.778;40.403;40.514;40.98;43.113;44.427;44.156000000000006;44.948;46.068999999999996;46.272;46.013000000000005;47.136;47.371;47.477;46.983000000000004;47.06399999999999;47.53;47.863;44.858999999999995;44.766000000000005;43.843
hkg;male_service_workers_percent_of_male_employment;60.957;62.42;65.19800000000001;66.306;67.109;68.058;69.009;70.354;71.895;72.164;73.211;74.215;75.423;77.361;77.527;77.902;78.59;79.05199999999999;78.663;79.075;79.182;79.921;79.048;78.524;78.564;78.632;78.808;78.884;78.959;79.07300000000001;79.238;79.37100000000001
hnd;male_service_workers_percent_of_male_employment;27.125999999999998;27.948;27.326999999999998;25.45;25.221999999999998;26.924;27.924;30.1;30.221;28.343000000000004;27.479;27.000999999999998;29.508000000000003;30.624000000000002;29.154;29.448;30.555;30.035;29.555999999999997;30.263;30.739;30.711;33.415;38.543;36.661;37.566;37.484;37.542;38.085;38.448;39.03;39.596
hrv;male_service_workers_percent_of_male_employment;39.993;39.099000000000004;38.245;40.103;44.513000000000005;45.769;47.207;47.891999999999996;46.544;50.175;47.435;47.075;45.318000000000005;45.295;46.82899999999999;47.519;48.083;47.078;47.905;48.784;48.575;50.516999999999996;50.33;52.331;52.516999999999996;53.108000000000004;53.038999999999994;53.358999999999995;53.698;54.107;54.505;54.885
hti;male_service_workers_percent_of_male_employment;23.065;21.108;21.444000000000003;19.809;21.836;21.178;22.044;21.548000000000002;21.482;21.971999999999998;22.384;22.854;22.811999999999998;22.941;23.535;24.084;24.714000000000002;25.822;26.188000000000002;26.022;25.9;26.496;27.004;27.585;27.962;28.625;28.855999999999998;29.085;29.463;30.022;30.601;31.193
hun;male_service_workers_percent_of_male_employment;44.496;45.018;48.332;49.563;50.55;48.997;49.446000000000005;46.631;48.335;49.85;49.85;49.848;50.638999999999996;51.111999999999995;51.382;51.644;51.56399999999999;52.409;52.57899999999999;53.35;52.966;53.895;54.292;53.523999999999994;53.295;53.191;53.438;53.876000000000005;54.147;54.442;54.733000000000004;55.023999999999994
idn;male_service_workers_percent_of_male_employment;30.811999999999998;31.245;33.214;34.334;36.099000000000004;37.147;38.656;37.989000000000004;37.036;36.641999999999996;36.304;35.702;35.069;37.194;35.801;36.882;37.774;38.285;38.588;39.486;39.582;39.396;40.28;40.155;40.919000000000004;41.788999999999994;42.324;43.213;44.43600000000001;45.256;46.129;46.785
