geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
bel;mean_years_in_school_women_percent_men_25_to_34_years;95.16324;95.58999;96.00939;96.30058000000001;96.69704;96.9697;97.34513000000001;97.70742;98.06243;98.30149;98.53403;98.96587;99.18366999999999;99.49597;99.70149;100.09833;100.29126;100.47985;100.75901;100.93721;101.11214;101.37615;101.54265;101.70557;101.86667;102.02465;102.26284;102.40964;102.55319;102.6936;102.91424;103.04778;103.17848000000001;103.30645;103.43176;103.5545;103.59656;103.79551;103.83436;104.02736;104.06321;104.17599;104.28676999999999;104.32234;104.42992;104.46364
ben;mean_years_in_school_women_percent_men_25_to_34_years;33.33333;33.49754;33.65385;34.2723;34.24658;34.82143;34.78261;35.16949;35.68465;35.48387;35.82677;36.15385;36.84211;36.996340000000004;37.14286;37.41259;37.883959999999995;38.33333;38.311690000000006;38.73016;39.00929;39.39394;39.94083;40.17341;40.67797;40.88398;41.23989;41.68865;42.01031;42.31738;42.85714;43.132529999999996;43.63208;43.879909999999995;44.243790000000004;44.591609999999996;45.140390000000004;45.45455;45.96273;46.24746;46.626979999999996;47.27626;47.61905;47.947759999999995;48.44607;48.83721
bfa;mean_years_in_school_women_percent_men_25_to_34_years;37.894740000000006;37.7551;38.613859999999995;38.83495;39.622640000000004;39.44954;40.17857;40.0;40.67797;41.322309999999995;41.6;42.1875;42.424240000000005;42.962959999999995;43.16547;43.356640000000006;44.52055;44.66667;45.45455;45.28302;46.01227;46.706590000000006;47.09302;47.727270000000004;48.61878;48.92473;49.73822;50.5102;51.24378;51.94175;52.35849;52.99539;53.36323;54.148469999999996;55.128209999999996;55.416669999999996;56.097559999999994;56.52174;57.14286;57.73585;58.08824;58.78136;59.09091;59.72696;60.0;60.58631999999999
bgd;mean_years_in_school_women_percent_men_25_to_34_years;47.3029;47.77328;48.221340000000005;48.64865;49.24812;49.63235;50.17921;50.6993;51.19454;51.66667;52.443000000000005;53.01586999999999;53.72671;54.242419999999996;54.73373;55.491330000000005;56.214690000000004;56.90608;57.83784;58.31135;59.27835;59.949619999999996;60.83744;61.68675;62.352940000000004;63.364059999999995;64.18919;65.12141;66.09071;66.80761;67.70186;68.42105;69.24603;69.90290999999999;70.72243;71.64179;72.39488;72.98748;73.68421;74.35455999999999;75.04216;75.70248000000001;76.17504;76.78855;77.3791;77.94793
bgr;mean_years_in_school_women_percent_men_25_to_34_years;96.7587;97.15975999999999;97.54959000000001;98.04146999999999;98.40909;98.76543000000001;99.11406;99.45295;99.78378000000001;100.2139;100.52854;100.94142;101.24224;101.53689;101.82741;102.11268000000001;102.39282;102.66798;102.94118;103.21324;103.38164;103.64683000000001;103.91221;104.07583000000001;104.43396;104.59662;104.65116;104.89381000000002;105.03663;105.08166999999999;105.22052;105.35236;105.38869;105.6042;105.72917;105.84695;105.87733999999999;105.99156;106.10368000000001;106.12583000000001;106.31665;106.33631000000001;106.44122;106.53907;106.55608000000001;106.57276999999999
bhr;mean_years_in_school_women_percent_men_25_to_34_years;79.5122;80.28504000000001;81.01852;81.94131;82.81938000000001;83.47639000000001;84.48637;85.10204;86.05578;86.96498000000001;87.85579;88.7037;89.51175;90.47619;91.37931;92.25589000000001;93.25658;94.21222;94.97645;96.00614;96.99700000000001;97.9442;98.85056999999999;99.85935;100.82645;101.75439;102.39362;102.88336;103.35916999999999;103.82166;104.14053;104.57921;104.7561;105.17448999999999;105.4567;105.73098999999999;105.88235;106.14334;106.39731;106.64452;106.88525;107.00431;107.12008999999999;107.2327;107.45342;107.55873000000001
bhs;mean_years_in_school_women_percent_men_25_to_34_years;96.23494000000001;96.60266;97.09724;97.4359;97.76224;98.21429;98.51552;98.80795;99.21875;99.61588;99.87420999999999;100.37129;100.60826999999999;100.83731999999999;101.29564;101.62225;101.8244;102.13244;102.43094;102.72035;103.00107;103.1679;103.43392;103.69230999999999;103.94338;104.18744000000001;104.42478;104.66019;104.88506000000001;105.10396999999999;105.22388000000001;105.43278000000001;105.54545;105.84007;105.94498999999999;106.04733;106.23917;106.33561999999999;106.43522;106.5272;106.7053;106.79771000000001;106.80162;106.89103;106.97859;107.06436000000001
bih;mean_years_in_school_women_percent_men_25_to_34_years;81.22677;81.60291;82.14286;82.662;83.16150999999999;83.50168000000001;84.13223;84.44084000000001;84.89666;85.33541;85.91118;86.31579;86.85377;87.24638;87.74929;88.11189;88.46154;89.05405;89.50863000000001;89.94778000000001;90.37227;90.78283;91.19107;91.69719;92.06730999999999;92.43499;92.90698;93.36384;93.80631;94.23503000000001;94.65066;95.05376;95.44974;95.82899;96.3001;96.5587;97.00599;97.34513000000001;97.57751999999999;97.99235;98.30349;98.69767;98.9899;99.27535999999999;99.55277;99.82332
blr;mean_years_in_school_women_percent_men_25_to_34_years;98.03408;98.45361;98.85932;99.12827;99.5098;99.87937;100.11861999999999;100.35006;100.8046;101.0181;101.3363;101.53509;101.83585;102.02128;102.30608000000001;102.58264;102.74949000000001;103.01205;103.16832;103.31707;103.46486999999999;103.60531;103.74531999999999;103.87812;103.91620999999999;104.04313;104.16298;104.27948;104.30293;104.32937;104.43885999999999;104.46281;104.48613;104.50886;104.61416;104.63472;104.73602;104.75825;104.77996999999999;104.87988;104.89978;104.92285;104.94545;105.04323000000001;105.06781000000001;105.09194
blz;mean_years_in_school_women_percent_men_25_to_34_years;81.19266;81.61435;82.01754;82.40343;82.77311;83.33333;83.87097;84.22091;84.91296;85.22726999999999;85.71429;86.18182;86.63101999999999;87.08551;87.5;87.91946;88.46786999999999;88.85299;89.38193000000001;89.73561;90.22901;90.70465;91.02941;91.47399;91.91489;92.46862;92.86694;93.12668000000001;93.63395;94.00261;94.4801;94.82323000000001;95.2795;95.59902;96.02888;96.4455;96.7366;97.12974;97.51131;97.77283;98.24369;98.48649;98.9339;99.15966;99.4824;99.89785
bol;mean_years_in_school_women_percent_men_25_to_34_years;67.66467;68.16405999999999;68.64245;69.28839;69.72476999999999;70.19749;70.82601;71.37931;71.95945999999999;72.39669;72.93355;73.6089;74.1433;74.77064;75.26236999999999;75.88235;76.47908000000001;77.05382;77.60779000000001;78.14208;78.79195;79.41953000000001;80.02594;80.7398;81.20300999999999;81.87423000000001;82.40290999999999;82.91516999999999;83.52941;84.00927;84.58904;85.15186;85.58758;86.0262;86.65231;87.15499;87.5523;88.0289;88.50458;88.95581999999999;89.40594;89.83381999999999;90.26037;90.5804;91.07143;91.46568
bra;mean_years_in_school_women_percent_men_25_to_34_years;96.24277;96.61972;97.24518;97.58065;98.15789000000001;98.71465;98.99749;99.5098;100.0;100.46838000000001;100.91533000000001;101.56951;101.97368;102.35546;102.93500999999999;103.49076;103.81526;104.3222;104.61538;105.08475;105.53506000000002;106.14828;106.56028;106.94443999999999;107.31293000000001;107.84641;108.01964;108.34671000000002;108.83281000000001;109.13313000000001;109.42249;109.85075;110.1173;110.35971;110.6082;110.98748;111.20218999999999;111.4094;111.75693999999999;111.94805;112.13282;112.43718999999999;112.60816000000001;112.77372;112.91866;113.0742
brb;mean_years_in_school_women_percent_men_25_to_34_years;93.92625;94.26751999999999;94.80249;95.12195;95.61753;96.10136;96.37405;97.00375;97.43119;97.66606999999999;98.23944;98.61831;98.98477;99.33665;99.8374;100.15949;100.62598;101.07526999999999;101.35542;101.77515;102.03193;102.56775999999999;102.80112;103.16369;103.51351;103.85126;104.17755;104.35897;104.79193000000001;105.08685;105.36585;105.64226000000001;105.90319;106.03948999999999;106.28571000000001;106.64414;106.87361000000001;107.09607;107.31183;107.41525;107.62003999999999;107.81893000000001;108.01217;108.2;108.28402;108.46303999999999
brn;mean_years_in_school_women_percent_men_25_to_34_years;85.08671;85.55176;86.00224;86.43881;86.86211;87.27273000000001;87.67123000000001;88.16199;88.53634;89.00101;89.45274;89.79392;90.31008;90.72658;91.13208;91.43389;91.81985;92.19601;92.56272;92.92035;93.35083;93.60415;93.93681;94.34121999999999;94.57429;94.96284;95.26144000000001;95.55735;95.84333000000001;96.12342;96.39780999999999;96.66667;96.93016;97.26236;97.43975999999999;97.76119;97.93052;98.1685;98.40231999999999;98.63211;98.78658;98.93843000000001;99.22753;99.30362;99.51624;99.72565
btn;mean_years_in_school_women_percent_men_25_to_34_years;32.52033;32.53968;32.94574;33.20755;33.57934;33.81295;34.035090000000004;34.364259999999994;34.448159999999994;34.96732;35.14377;35.51402;35.975609999999996;36.0119;36.33721;36.93182;37.22222;37.39837;37.93103;38.0829;38.48101;38.86139;39.22518;39.57346;40.0463;40.362809999999996;40.79823;40.99783;41.401270000000004;41.78794;42.27642;42.62948;43.07992;43.40344;43.82022;44.22018;44.70377;45.07042;45.59585;46.02369;46.434490000000004;46.82927;47.36842;47.73083;48.23349;48.71795
bwa;mean_years_in_school_women_percent_men_25_to_34_years;106.30631000000001;106.55022;107.20338999999998;107.40741000000001;107.56971999999999;108.52713;109.02256000000001;109.48905;109.54064;109.93151;110.29899999999999;110.61093000000001;110.90343;110.84337;111.07871999999999;111.26761;111.44413999999999;111.31578999999999;111.16751000000001;111.27451;111.11111000000001;110.93393999999999;110.52632;110.35941000000001;109.7561;109.39335;109.56023;109.71963000000001;110.05483999999998;110.37567;110.48951000000001;110.78766999999999;111.07383;111.16585;111.41479;111.49606000000001;111.90108000000001;112.12121;112.33283999999999;112.53643999999998;112.57143;112.90323000000001;113.0854;113.24323999999999;113.41301000000001;113.55932
caf;mean_years_in_school_women_percent_men_25_to_34_years;39.78873;40.20619;40.26846;40.65574;41.02564;41.37931;41.59021;42.21557;42.397659999999995;42.85714;43.01676;43.44262;43.85027;44.12533;44.75703;45.0;45.47677;45.80336;46.24413;46.66667;47.19101;47.577090000000005;47.948159999999994;48.41438;48.86128;49.390240000000006;49.8008;50.39062;50.76628;51.31579;51.84502;52.441230000000004;52.83688000000001;53.48432;53.84615;54.43886;54.93421;55.41195;55.94295;56.454119999999996;56.94656;57.57121;58.026509999999995;58.61071;59.09091;59.5537
can;mean_years_in_school_women_percent_men_25_to_34_years;96.77104;97.11261;97.25639;97.48603;97.70852;97.92231;98.13167;98.24561;98.44291;98.54825;98.73524;98.91667;98.93004;99.10423;99.1942;99.2823;99.28966;99.37451;99.45736;99.53882;99.6189;99.62207;99.62491;99.77645;99.85195999999999;99.85294;100.0;100.07262;100.1444;100.28715;100.35663000000001;100.49645;100.56378000000001;100.77085;100.83565;100.89965;101.10117;101.16279;101.29164;101.35135;101.4775;101.60214;101.72528;101.781;101.83485999999999;101.9544
che;mean_years_in_school_women_percent_men_25_to_34_years;83.10345;83.59729;84.07571999999999;84.44688000000001;84.89752;85.44102;85.87866;86.28866;86.70051;87.18719;87.57396;88.03501999999999;88.39885;88.83633;89.1791;89.59484;90.09091;90.48474;90.86879;91.24343;91.609;91.96581;92.31419;92.73183;92.98101;93.38235;93.69442;94.0;94.37401;94.66667;95.0272;95.30769000000001;95.57927;95.92145;96.18263;96.43916999999999;96.76233;97.00948000000001;97.25036;97.48924;97.72242;97.95198;98.178;98.40056;98.61878;98.83482
chl;mean_years_in_school_women_percent_men_25_to_34_years;94.16168;94.56681;94.81268;95.19095;95.55556;95.90723;96.24665;96.57444;96.76585;97.20102;97.375;97.78598000000001;97.94438000000001;98.21641;98.36256999999999;98.73272;98.97959;99.21875;99.34066;99.5671;99.78678000000001;100.0;100.10351999999999;100.30611999999999;100.40241;100.59524;100.88149;101.0628;101.23928000000001;101.4111;101.7658;101.92661;102.08333;102.32766;102.47569;102.70979;102.84974;103.0743;103.20945999999999;103.3389;103.55078;103.67647;103.79951;104.0;104.11718;104.15361
chn;mean_years_in_school_women_percent_men_25_to_34_years;66.48045;66.9708;67.44185999999999;68.07018000000001;68.50258000000001;68.97133000000001;69.42149;70.12987;70.5414;71.09375;71.62576999999999;72.13855;72.67356;73.14949;73.64672;74.22969;74.69051;75.37212;75.79786999999999;76.33986999999999;76.96268;77.46835;77.95766;78.43137;78.98550999999999;79.54816;80.07034;80.48499;81.09339;81.59371;82.17054;82.64192;83.10011;83.6518;84.08377;84.69493;85.11723;85.61368;86.09732;86.56863;87.02807;87.48806;87.92453;88.36126999999999;88.77645;89.19164
civ;mean_years_in_school_women_percent_men_25_to_34_years;38.68313;39.35743;39.60784;40.229890000000005;40.29851;40.727270000000004;41.28114;41.66667;42.0339;42.24422;42.90323;43.21767;43.69231;44.14414;44.57478;44.98567;45.37815;46.0274;46.52406;47.12042;47.57033;48.1203;48.77451;49.16067;49.76526;50.34483;50.9009;51.43488;51.83585;52.54237;53.01455;53.56415;53.892219999999995;54.403130000000004;54.89443000000001;55.367230000000006;56.00739;56.44283000000001;56.9395;57.4171;57.876709999999996;58.31933000000001;58.91089;59.481359999999995;59.936409999999995;60.46875
cmr;mean_years_in_school_women_percent_men_25_to_34_years;48.49315;49.19786;49.47917;50.12723;50.86849;51.331720000000004;52.00946;52.65589;53.37838000000001;53.96476;54.62366;55.462180000000004;56.26283000000001;56.913830000000004;57.843140000000005;58.42912;59.3633;60.07326;61.11111;61.92981999999999;62.8866;63.697480000000006;64.74465;65.64516;66.61392;67.5969;68.49315;69.35725;70.08798;70.89336999999999;71.67139;72.4234;73.05062;73.75505;74.43709;75.0;75.64103;76.26263;76.77019;77.35618000000001;77.83133000000001;78.3848;78.83041;79.26267;79.68218;80.29115
cod;mean_years_in_school_women_percent_men_25_to_34_years;48.548809999999996;48.96907;49.37028;49.75369;50.12048;50.352940000000004;50.921659999999996;51.35135;51.54185;52.15517;52.53165;52.78351;53.333330000000004;53.754940000000005;54.158609999999996;54.648959999999995;55.01859;55.45455;55.97148000000001;56.46853;56.84932;57.310919999999996;57.82536999999999;58.319869999999995;58.795559999999995;59.2535;59.78593000000001;60.36036;60.76696;61.30435;61.82336;62.237759999999994;62.86107;63.46414;63.96276999999999;64.5288;64.99356;65.56962;66.00249000000001;66.62576999999999;67.27053000000001;67.77646;68.30409;68.7788;69.46651999999999;70.02237
cog;mean_years_in_school_women_percent_men_25_to_34_years;54.83193000000001;55.55556;55.93561;56.49606;57.032759999999996;57.73585;58.41035;58.95118000000001;59.57447;60.06944;60.714290000000005;61.333330000000004;62.0915;62.82051;63.522009999999995;64.35185;65.0;65.92262;66.56934;67.43185;68.16901;69.11357;69.93196999999999;70.8166;71.71053;72.66839;73.59694;74.40401999999999;75.27812;76.24848;76.97842;77.77778;78.46333;79.12844;79.86425;80.60200999999999;81.20879000000001;81.8872;82.45989;83.01688;83.66285;84.18890999999999;84.70111;85.2;85.7848;86.25731
col;mean_years_in_school_women_percent_men_25_to_34_years;89.84199;90.50773000000001;90.92873;91.35021;91.94215;92.52525;92.88538;93.4236;93.76181;94.25926;94.74638;95.21276999999999;95.65972;96.08844;96.66667;97.22222;97.6;97.96238000000001;98.46154;98.94419;99.40828;99.85486;100.2849;100.55866;101.09739;101.48248000000001;101.8543;102.34680999999999;102.69230999999999;103.02648;103.34988;103.663;104.08654;104.25532;104.54016;104.93118999999999;105.07901000000001;105.4505;105.69551000000001;105.93952;106.17021000000001;106.40083999999999;106.61841000000001;106.82977;107.04225;107.24206000000001
com;mean_years_in_school_women_percent_men_25_to_34_years;55.0;55.4007;56.12245;56.47841;56.957930000000005;57.59494;58.02469;58.433730000000004;58.823530000000005;59.48276;59.94398;60.54795;60.96256999999999;61.6188;61.9898;62.59352;63.017030000000005;63.80951999999999;64.4186;64.77273000000001;65.55556;66.08695999999999;66.80851;67.35967;67.88618000000001;68.58847;69.2607;70.09524;70.57728;71.2204;71.83601;72.60035;73.16239;73.86935;74.38424;74.91960999999999;75.55205;76.19784;76.66667;77.26597;77.81022;78.36676;78.90295;79.41989000000001;79.8103;80.29294
cpv;mean_years_in_school_women_percent_men_25_to_34_years;66.66667;67.16418;67.88320999999999;68.3274;68.75;69.15254;69.53641999999999;70.22654;70.66246;71.2963;71.68675;72.05882;72.70115;73.03371;73.42466;73.99464;74.60733;74.93606;75.5;76.03912;76.55502;77.04918;77.57437;78.07606;78.5558;79.01499;79.45493;80.08214;80.6841;81.10236;81.50289000000001;81.88679;82.43993;82.78986;83.30373;83.82609000000001;84.30034;84.61538;85.08197;85.53055;85.96215;86.53251;86.93009;87.33234;87.84773;88.21839
cri;mean_years_in_school_women_percent_men_25_to_34_years;100.86022;101.26316;101.64948000000001;102.22222;102.57426;102.90698;103.22581;103.72439;104.0146;104.29338;104.5614;104.81928;105.23648999999999;105.29801;105.52846000000001;105.91054;105.95611000000001;106.31741000000001;106.35401;106.69643;106.72515;106.75287;106.93068999999998;107.10306000000001;107.12329;107.1525;107.17131;107.32026;107.19793999999999;107.34177;107.34745;107.60736000000001;107.6087;107.72888999999999;107.84543000000001;107.95848000000001;107.94552;108.05368999999999;108.26902;108.2519;108.45823999999999;108.43881999999999;108.52391000000001;108.71795;108.79676;108.87338000000001
cub;mean_years_in_school_women_percent_men_25_to_34_years;95.64516;95.89258000000001;96.13003;96.21212;96.58247;96.65211;96.86163;97.06294;97.39369;97.57739000000001;97.62533;97.92746;98.09403;98.25218000000001;98.40686;98.55596;98.81796999999999;99.06976999999999;99.2;99.4382;99.66814000000001;99.89119000000001;100.21436;100.52798;100.83247;101.12821;101.41557;101.79462;102.16535;102.42718;102.77778;103.02457;103.26493;103.49908;103.72726999999999;103.94973;104.16667;104.38212;104.58874;104.70488;104.90693999999999;105.01671999999999;105.21092;105.3148;105.50161999999999;105.60448000000001
cyp;mean_years_in_school_women_percent_men_25_to_34_years;86.91358000000001;87.51515;88.09524;88.75878;89.29804;89.819;90.43382;91.02845;91.60388;92.26695;92.70833;93.33333;93.93939;94.52736;95.09804;95.55985;96.1941;96.7167;97.22479;97.71898;98.19981999999999;98.75556;99.12281;99.56671999999999;99.91438000000001;100.3387;100.58676;100.82988;101.06908;101.30293;101.53226;101.67732;101.90024;102.11765;102.2533;102.38645;102.59541999999999;102.72315;102.92573;102.97398000000001;103.17109;103.21637;103.33575;103.52518;103.56633000000001;103.60934
cze;mean_years_in_school_women_percent_men_25_to_34_years;91.00346;91.48695;91.95531;92.29923000000001;92.74106;93.16969;93.5857;93.89234;94.28571;94.66801;95.03968;95.39667;95.74879;96.09151999999999;96.42185;96.65428;97.06152;97.36842;97.57848;97.95918;98.15789000000001;98.4375;98.71134;99.06383000000001;99.24179000000001;99.49916999999999;99.75166;99.91797;100.16273000000001;100.32258;100.56;100.79365;100.94414;101.17096;101.31681;101.45929;101.67683000000001;101.81543;101.95049;102.15934;102.21566;102.34432;102.47273;102.5974;102.72206;102.84293000000001
deu;mean_years_in_school_women_percent_men_25_to_34_years;88.76116999999999;89.09774;89.65517;90.07264;90.48751;90.88785;91.2744;91.64786;92.11111;92.56831;92.90323000000001;93.33333;93.64583;94.05128;94.34343;94.72636999999999;95.09804;95.36232;95.71429;95.96244;96.2963;96.61792;96.93417;97.23954;97.53738;97.74306;98.02575;98.38573000000001;98.57143;98.83624;99.01316;99.34853000000001;99.51652;99.68101999999999;99.92101;100.15649;100.30984000000001;100.53721999999999;100.76046;100.9043;101.12024;101.25833;101.39398;101.52727;101.7316;101.8598
dji;mean_years_in_school_women_percent_men_25_to_34_years;29.032259999999997;29.512890000000002;29.691879999999998;30.13699;30.2139;30.62827;30.94629;31.25;31.540340000000004;32.05742;32.24299;32.72311;32.885909999999996;33.26039;33.618840000000006;33.96226;34.49692;34.73896;35.23622;35.64547;36.03774;36.41405;36.77536;37.30018;37.739129999999996;38.05461;38.62876;39.01639;39.54984;40.06309;40.55728;41.033429999999996;41.57973;42.0205;42.52874;43.0791;43.55062;44.141690000000004;44.578309999999995;45.13158;45.66624;46.124520000000004;46.625;47.23247;47.64208;48.214290000000005
dma;mean_years_in_school_women_percent_men_25_to_34_years;99.81273;100.18349;100.71942;101.0582;101.38169;101.86440999999999;102.32558;102.60585999999999;103.03514;103.44828000000001;103.84615;104.22961;104.44444;104.79651;105.14286000000001;105.46985;105.78511999999999;106.08931000000001;106.38298;106.79739;106.93196;107.19697;107.57763999999999;107.81441000000001;107.92317;108.27423;108.48836999999999;108.69565;109.01916999999999;109.101;109.28962;109.47255;109.65005;109.82236;109.9897;110.05076000000001;110.21021;110.36525;110.4187;110.56676000000002;110.61611;110.75771999999999;110.80332;110.84777;110.99099;111.03203
