geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
bel;males_aged_65plus_labour_force_participation_rate_percent;1.92;1.92;2.25;1.98;2.35;2.28;2.4;1.96;1.47;3.4;2.21;2.26;2.02;2.43;2.38;3.44;2.75;3.03;2.91;3.07;3.19;3.39;4.0;3.64;3.78;4.17;3.65;3.7739999999999996;3.8989999999999996;4.023;4.147;4.272;4.396;4.52;4.645;4.769;4.893;5.018;5.142;5.266;5.391
ben;males_aged_65plus_labour_force_participation_rate_percent;83.53;83.49799999999999;83.51;82.72;81.90100000000001;81.05199999999999;80.173;79.263;78.32300000000001;77.35300000000001;76.352;75.321;74.26;73.665;73.061;72.449;71.828;71.199;70.561;69.915;69.262;68.6;68.405;68.066;67.752;67.65;67.472;67.215;66.958;66.702;66.445;66.188;65.931;65.67399999999999;65.417;65.161;64.904;64.64699999999999;64.39;64.133;63.876000000000005
bfa;males_aged_65plus_labour_force_participation_rate_percent;75.328;74.928;75.14699999999999;75.057;75.09;74.744;74.142;73.828;73.396;72.94;72.90100000000001;72.622;72.476;72.031;71.824;71.278;71.04;68.623;66.101;63.483999999999995;60.785;58.018;55.199;52.347;49.48;49.275;48.99100000000001;48.754;48.516999999999996;48.281000000000006;48.044;47.806999999999995;47.57;47.333999999999996;47.097;46.86;46.623000000000005;46.386;46.15;45.913000000000004;45.676
bgd;males_aged_65plus_labour_force_participation_rate_percent;63.24;62.891000000000005;62.43899999999999;61.923;61.394;60.89;60.922;60.957;60.971000000000004;60.92;60.783;60.735;60.528999999999996;60.2;59.805;59.379;59.22;58.51;57.795;57.078;56.358000000000004;55.635;54.909;54.181999999999995;53.453;52.722;51.99;51.81;51.631;51.451;51.271;51.092;50.912;50.732;50.553000000000004;50.373000000000005;50.193000000000005;50.013999999999996;49.833999999999996;49.655;49.475
bgr;males_aged_65plus_labour_force_participation_rate_percent;5.632999999999999;5.935;6.2;5.957000000000001;5.723;5.497000000000001;5.28;5.071000000000001;4.87;4.676;4.49;4.27;5.05;6.95;5.76;4.05;4.56;5.26;6.22;5.58;4.98;4.81;4.49;5.37;6.16;6.4;6.68;6.654;6.627999999999999;6.602;6.575;6.5489999999999995;6.523;6.497000000000001;6.471;6.445;6.419;6.393;6.3660000000000005;6.34;6.314
bhr;males_aged_65plus_labour_force_participation_rate_percent;38.907;36.05;36.339;36.63;36.921;37.213;37.507;37.801;38.096;38.391999999999996;38.689;38.986;39.285;39.584;39.884;40.185;40.486999999999995;40.789;41.092;41.396;41.7;41.62;41.195;40.772;40.35;39.93;40.36;40.516;40.672;40.827;40.983000000000004;41.138999999999996;41.294;41.45;41.606;41.761;41.917;42.073;42.228;42.38399999999999;42.54
bhs;males_aged_65plus_labour_force_participation_rate_percent;36.4;34.155;31.979;29.879;27.86;27.726;27.588;27.543000000000003;27.373;27.099;26.974;26.934;26.9;27.061999999999998;27.122;27.06;27.035999999999998;27.058000000000003;27.259;27.549;27.557;27.605999999999998;27.533;27.603;27.695;27.839000000000002;27.894000000000002;27.945;27.996;28.048000000000002;28.099;28.15;28.201;28.252;28.303;28.354;28.406;28.456999999999997;28.508000000000003;28.559;28.61
bih;males_aged_65plus_labour_force_participation_rate_percent;6.829;6.825;6.8229999999999995;6.8229999999999995;6.824;6.825;6.8260000000000005;6.827000000000001;6.827999999999999;6.83;6.832000000000001;6.832999999999999;6.834;6.835;6.837000000000001;7.702999999999999;7.446000000000001;7.178999999999999;6.932;7.063;7.025;6.98;7.018;6.905;6.85;6.711;6.582999999999999;6.587999999999999;6.593999999999999;6.6;6.606;6.612;6.617000000000001;6.622999999999999;6.629;6.635;6.641;6.646;6.652;6.6579999999999995;6.664
blr;males_aged_65plus_labour_force_participation_rate_percent;4.645;4.686;5.037;5.337000000000001;5.836;6.313;6.17;5.682;5.3420000000000005;5.2;4.98;4.803;4.621;4.388999999999999;4.061;3.8089999999999997;3.5669999999999997;3.3760000000000003;3.1710000000000003;3.1630000000000003;3.02;2.92;2.889;2.8710000000000004;2.844;2.9139999999999997;2.966;2.877;2.7880000000000003;2.699;2.61;2.521;2.432;2.343;2.254;2.165;2.076;1.9869999999999999;1.8980000000000001;1.8090000000000002;1.72
blz;males_aged_65plus_labour_force_participation_rate_percent;49.894;49.33;48.656000000000006;48.35;48.48;47.968;47.457;46.946000000000005;46.43600000000001;45.926;45.417;44.91;44.403;43.898;43.393;42.89;42.388999999999996;41.888999999999996;41.391000000000005;40.895;40.4;41.08;41.763999999999996;41.193000000000005;40.625;40.059;40.8;40.551;40.301;40.052;39.803000000000004;39.553000000000004;39.304;39.055;38.805;38.556;38.306;38.056999999999995;37.808;37.558;37.309
bol;males_aged_65plus_labour_force_participation_rate_percent;68.09100000000001;68.12899999999999;68.125;68.152;68.183;68.214;68.241;68.27600000000001;68.311;68.293;68.3;67.318;66.32;65.308;64.282;63.242;62.19;66.72;68.04;65.36;63.913000000000004;62.44;60.7;62.86;61.4;59.84;59.86600000000001;59.66;59.453;59.246;59.038999999999994;58.833;58.626000000000005;58.419;58.213;58.006;57.799;57.592;57.386;57.178999999999995;56.972
bra;males_aged_65plus_labour_force_participation_rate_percent;27.68;27.929000000000002;28.18;28.432;28.685;28.94;29.195999999999998;29.453000000000003;29.711;29.971;30.233;30.495;29.355;29.935;28.315;29.104;29.905;26.895;26.85;26.805;24.851;22.995;23.19;23.09;22.4;22.45;21.99;21.737;21.484;21.230999999999998;20.978;20.725;20.472;20.219;19.965999999999998;19.713;19.46;19.207;18.954;18.701;18.448
brb;males_aged_65plus_labour_force_participation_rate_percent;13.76;14.75;12.93;10.821;9.02;9.7;5.74;6.77;7.486000000000001;8.272;9.132;10.071;11.095999999999998;12.21;10.95;11.786;12.677;13.625;14.632;15.7;14.8;16.15;13.82;18.1;14.0;15.217;18.0;18.151;18.302;18.453;18.604;18.755;18.906;19.057000000000002;19.208;19.359;19.51;19.660999999999998;19.812;19.963;20.114
brn;males_aged_65plus_labour_force_participation_rate_percent;32.286;32.23;29.784000000000002;27.449;25.230999999999998;23.135;21.164;19.319000000000003;17.599;16.000999999999998;14.523;13.16;13.562000000000001;13.975;14.398;14.831;15.276;15.731;16.197;16.674;17.162;17.662;18.173;18.695;19.229;19.445999999999998;20.045;20.435;20.824;21.214000000000002;21.603;21.993000000000002;22.381999999999998;22.772;23.160999999999998;23.551;23.94;24.33;24.719;25.109;25.498
btn;males_aged_65plus_labour_force_participation_rate_percent;51.458;52.637;53.57899999999999;54.299;54.919;55.552;55.825;56.117;56.37;56.501000000000005;56.456;56.078;55.43899999999999;54.547;53.406000000000006;52.028;51.06;49.923;48.644;47.27;47.935;48.6;40.24;46.364;52.6;44.51;43.542;43.111999999999995;42.681999999999995;42.251999999999995;41.823;41.393;40.963;40.533;40.104;39.674;39.244;38.814;38.384;37.955;37.525
bwa;males_aged_65plus_labour_force_participation_rate_percent;62.391000000000005;61.515;60.975;60.483000000000004;59.786;58.745;57.955;56.894;56.3;54.516000000000005;52.72;52.638000000000005;52.556999999999995;52.475;52.393;52.312;52.23;49.407;46.588;43.79;43.23;45.395;47.578;49.77;49.465;49.441;49.192;48.72;48.247;47.775;47.302;46.83;46.357;45.885;45.412;44.94;44.467;43.995;43.522;43.05;42.577
caf;males_aged_65plus_labour_force_participation_rate_percent;77.934;78.09100000000001;78.523;78.558;78.333;77.965;78.304;78.13;77.955;77.801;77.934;77.863;77.78399999999999;78.149;77.895;77.888;77.83;77.757;77.789;77.808;77.721;77.869;77.953;80.518;80.675;80.625;80.336;80.44800000000001;80.559;80.671;80.782;80.893;81.005;81.116;81.22800000000001;81.339;81.45;81.562;81.673;81.785;81.896
can;males_aged_65plus_labour_force_participation_rate_percent;10.8;11.07;10.58;9.75;10.73;9.95;9.77;9.86;10.29;9.81;9.51;9.43;10.39;11.6;11.7;12.11;12.09;12.94;14.17;15.17;16.04;16.45;16.91;17.61;18.24;18.05;17.92;18.167;18.415;18.662;18.91;19.157;19.405;19.652;19.9;20.147000000000002;20.395;20.642;20.89;21.136999999999997;21.385
chanisl;males_aged_65plus_labour_force_participation_rate_percent;7.473;7.506;7.5360000000000005;7.519;7.531000000000001;7.417000000000001;7.278;7.209;7.235;7.308;7.252999999999999;7.2410000000000005;7.309;7.276;7.17;7.1579999999999995;7.188;7.171;7.22;7.422999999999999;7.492999999999999;7.287000000000001;7.331;7.348;7.392;7.4510000000000005;7.511;7.521;7.53;7.54;7.5489999999999995;7.558;7.568;7.577000000000001;7.587000000000001;7.596;7.606;7.615;7.625;7.6339999999999995;7.643
che;males_aged_65plus_labour_force_participation_rate_percent;20.227999999999998;20.15;16.74;17.13;17.6;14.93;14.83;14.47;13.28;14.55;14.34;13.9;12.73;14.57;12.76;11.18;12.12;13.15;13.52;14.48;13.23;14.23;14.39;14.53;15.51;15.82;16.93;16.995;17.061;17.125999999999998;17.192;17.257;17.323;17.387999999999998;17.454;17.519000000000002;17.585;17.65;17.715999999999998;17.781;17.847
chl;males_aged_65plus_labour_force_participation_rate_percent;28.86;30.29;31.47;31.87;30.66;29.12;28.75;27.93;28.72;27.4;24.38;24.27;24.28;25.51;24.57;25.49;26.85;27.49;27.79;26.99;33.05;35.42;35.6;35.28;35.92;36.66;38.34;38.521;38.702;38.883;39.064;39.245;39.426;39.607;39.788000000000004;39.969;40.15;40.330999999999996;40.512;40.693000000000005;40.874
chn;males_aged_65plus_labour_force_participation_rate_percent;32.72;32.823;32.927;33.031;33.135;33.239000000000004;33.343;33.448;33.552;33.657;33.762;33.117;32.478;31.846;31.221;30.601999999999997;29.99;29.385;28.787;28.197;27.614;27.6;27.595;27.596;27.598000000000003;27.599;27.6;27.336;27.070999999999998;26.807;26.543000000000003;26.279;26.014;25.75;25.486;25.221;24.956999999999997;24.693;24.429000000000002;24.164;23.9
civ;males_aged_65plus_labour_force_participation_rate_percent;77.999;78.165;78.27600000000001;78.324;78.257;77.675;77.28399999999999;77.181;76.95;75.79;74.59;73.352;72.077;70.764;69.416;68.03399999999999;66.62;65.175;63.701;62.202;60.678000000000004;59.13399999999999;57.571000000000005;55.993;54.403;52.803999999999995;51.199;50.974;50.75;50.525;50.3;50.076;49.851000000000006;49.626000000000005;49.402;49.177;48.952;48.728;48.503;48.278;48.053000000000004
cmr;males_aged_65plus_labour_force_participation_rate_percent;69.274;69.79;70.202;70.882;70.846;70.623;70.41199999999999;70.111;69.783;69.477;69.15100000000001;68.893;68.656;68.41199999999999;68.183;68.042;67.946;67.819;67.702;67.64699999999999;67.51;67.384;67.21;66.95100000000001;66.638;66.298;66.068;65.947;65.82600000000001;65.705;65.584;65.464;65.343;65.222;65.101;64.98;64.859;64.73899999999999;64.618;64.497;64.376
cod;males_aged_65plus_labour_force_participation_rate_percent;64.97;65.962;67.086;68.393;68.92699999999999;69.059;69.417;70.002;70.256;70.664;71.26100000000001;71.641;71.696;71.587;71.40100000000001;71.23899999999999;71.219;71.107;70.973;71.031;70.825;70.699;70.523;70.236;69.885;69.62100000000001;69.683;69.596;69.51;69.42399999999999;69.337;69.251;69.164;69.078;68.991;68.905;68.819;68.732;68.646;68.559;68.473
cog;males_aged_65plus_labour_force_participation_rate_percent;53.018;52.82899999999999;52.586000000000006;52.598;52.974;52.638999999999996;52.361000000000004;52.474;52.27;52.55;52.062;51.977;51.79600000000001;51.888000000000005;51.81;51.47;51.235;51.621;51.482;51.181000000000004;50.742;50.945;51.042;51.102;50.871;50.903;51.282;51.178999999999995;51.076;50.972;50.869;50.766000000000005;50.662;50.559;50.456;50.352;50.248999999999995;50.145;50.042;49.93899999999999;49.835
col;males_aged_65plus_labour_force_participation_rate_percent;47.798;47.803000000000004;47.843;47.85;47.498000000000005;47.145;46.793;46.442;46.091;45.74;45.388999999999996;45.038999999999994;44.69;44.341;43.992;43.645;43.297;42.951;42.605;42.26;43.51;45.02;44.95;45.55;44.33;44.7;44.19;44.19;44.19;44.18899999999999;44.18899999999999;44.18899999999999;44.18899999999999;44.18899999999999;44.188;44.188;44.188;44.188;44.188;44.188;44.187
com;males_aged_65plus_labour_force_participation_rate_percent;48.239;48.907;48.468;48.378;48.876000000000005;48.626999999999995;48.736000000000004;48.403;48.236000000000004;47.983000000000004;47.052;46.784;46.482;46.181999999999995;45.9;45.567;45.315;45.208999999999996;45.143;44.97;44.785;44.626000000000005;44.433;44.198;44.059;43.98;43.846000000000004;43.674;43.503;43.332;43.16;42.989;42.817;42.646;42.475;42.303000000000004;42.132;41.96;41.788999999999994;41.618;41.446000000000005
cpv;males_aged_65plus_labour_force_participation_rate_percent;59.33;59.418;58.786;58.248999999999995;56.958;55.91;55.00899999999999;54.067;52.951;51.81399999999999;50.349;49.534;48.411;47.293;45.708;44.35;43.028999999999996;41.26;40.103;39.555;38.855;38.119;37.603;37.135999999999996;36.632;36.199;35.577;35.263000000000005;34.949;34.635;34.321999999999996;34.008;33.694;33.38;33.066;32.751999999999995;32.438;32.125;31.811;31.497;31.183000000000003
cri;males_aged_65plus_labour_force_participation_rate_percent;38.24;35.37;29.27;30.5;31.51;32.79;29.76;34.11;32.02;36.53;29.7;31.083000000000002;32.5;42.1;30.37;32.81;29.9;30.06;29.79;24.13;26.47;28.276999999999997;27.045;28.04;25.76;26.491999999999997;21.96;21.795;21.63;21.465;21.3;21.135;20.97;20.805;20.64;20.475;20.311;20.146;19.980999999999998;19.816;19.651
cub;males_aged_65plus_labour_force_participation_rate_percent;12.25;12.59;12.964;13.459000000000001;13.453;13.395;13.183;13.114;13.12;12.955;12.797;12.716;12.684000000000001;12.585;12.433;11.982999999999999;11.547;11.125;10.4;11.347000000000001;10.632;10.568;10.5;10.439;10.418;10.317;10.292;10.125;9.957;9.789;9.621;9.453;9.285;9.117;8.949;8.781;8.613;8.445;8.277000000000001;8.109;7.941
cyp;males_aged_65plus_labour_force_participation_rate_percent;17.945;18.424;18.206;17.97;18.438;17.253;17.505;18.419;17.939;17.583;17.5;18.39;19.42;21.8;18.34;19.57;16.99;18.39;21.45;18.97;20.45;17.49;14.97;13.28;11.48;10.71;10.58;10.417;10.254000000000001;10.091000000000001;9.929;9.766;9.603;9.44;9.277000000000001;9.113999999999999;8.952;8.789;8.626;8.463;8.3
cze;males_aged_65plus_labour_force_participation_rate_percent;8.732999999999999;9.326;9.357999999999999;9.36;9.87;9.11;8.93;8.6;8.47;7.17;6.91;6.63;6.66;6.57;6.09;6.29;6.66;7.14;7.18;7.49;7.11;6.67;6.77;7.12;7.07;7.92;8.76;8.728;8.696;8.664;8.632;8.6;8.567;8.535;8.503;8.471;8.439;8.407;8.375;8.343;8.311
deu;males_aged_65plus_labour_force_participation_rate_percent;5.25;4.43;4.44;4.34;4.34;4.19;4.44;4.38;4.34;4.24;4.38;4.29;4.34;4.12;4.32;5.07;5.03;5.34;5.75;5.85;5.7;6.63;7.13;7.73;8.23;8.59;9.33;9.477;9.623;9.77;9.917;10.064;10.21;10.357000000000001;10.504000000000001;10.65;10.797;10.944;11.091;11.237;11.384
dji;males_aged_65plus_labour_force_participation_rate_percent;26.38;26.906999999999996;26.826999999999998;26.93;26.67;26.711;26.671999999999997;26.573;26.486;26.186999999999998;25.833000000000002;25.53;25.06;24.476;23.863000000000003;23.331;22.744;22.155;21.55;21.0;20.539;20.028;19.534000000000002;19.055999999999997;18.539;18.005;17.555999999999997;17.345;17.134;16.923;16.712;16.5;16.289;16.078;15.867;15.655999999999999;15.445;15.234000000000002;15.022;14.811;14.6
dnk;males_aged_65plus_labour_force_participation_rate_percent;3.77;3.778;3.773;3.795;3.76;4.68;4.55;5.31;5.96;2.89;3.91;6.48;8.24;6.99;7.94;9.21;8.52;8.78;8.75;8.37;9.0;9.45;10.16;9.72;10.17;10.95;12.69;12.847999999999999;13.005999999999998;13.164000000000001;13.323;13.481;13.639000000000001;13.797;13.955;14.113;14.270999999999999;14.43;14.588;14.745999999999999;14.904000000000002
dom;males_aged_65plus_labour_force_participation_rate_percent;45.666000000000004;45.729;45.227;44.91;44.883;44.662;44.34;43.966;43.646;43.342;43.099;43.083999999999996;42.832;42.942;42.95399999999999;42.498000000000005;41.963;41.537;41.391000000000005;41.245;39.368;41.5;43.7;42.5;43.248000000000005;44.0;43.648;43.581;43.513999999999996;43.446999999999996;43.38;43.313;43.246;43.178999999999995;43.111999999999995;43.045;42.978;42.911;42.843999999999994;42.777;42.711000000000006
dza;males_aged_65plus_labour_force_participation_rate_percent;13.899000000000001;14.702;14.825999999999999;15.833;16.554000000000002;16.102999999999998;15.558;14.952;14.365;13.797;13.248;12.718;12.207;11.713;11.235999999999999;10.776;10.333;9.907;9.496;9.1;10.1;8.411;6.983;8.36;7.07;6.862;6.605;6.407;6.207999999999999;6.01;5.811;5.6129999999999995;5.414;5.216;5.0169999999999995;4.819;4.62;4.422;4.223;4.025;3.826
ecu;males_aged_65plus_labour_force_participation_rate_percent;67.063;67.086;67.083;67.079;67.104;67.105;67.1;61.2;67.2;67.25;67.3;67.35;67.4;70.3;68.189;66.0;72.2;66.71;60.726000000000006;54.401;53.13;52.14;52.75;51.23;51.1;54.51;55.5;54.94;54.38;53.821000000000005;53.261;52.701;52.141000000000005;51.581;51.021;50.461999999999996;49.902;49.342;48.782;48.222;47.663000000000004
egy;males_aged_65plus_labour_force_participation_rate_percent;31.537;31.971999999999998;31.163;30.85;34.74;36.5;35.47;34.453;33.45;32.14;26.136999999999997;20.91;16.25;17.151;18.090999999999998;19.07;20.09;20.15;20.275;20.4;22.2;20.5;21.5;19.9;19.9;19.9;19.254;19.272000000000002;19.289;19.307000000000002;19.324;19.342;19.359;19.377;19.394000000000002;19.412;19.429000000000002;19.447;19.464000000000002;19.480999999999998;19.499000000000002
eri;males_aged_65plus_labour_force_participation_rate_percent;67.782;68.368;68.956;68.516;67.61;67.818;66.87100000000001;66.0;65.533;65.192;65.101;64.039;63.398999999999994;63.214;62.784;62.324;62.617;62.754;63.756;63.786;63.958;63.669;63.466;63.522;63.409;63.263000000000005;62.956;62.953;62.951;62.949;62.946999999999996;62.943999999999996;62.942;62.94;62.938;62.935;62.933;62.931000000000004;62.928999999999995;62.926;62.924
esh;males_aged_65plus_labour_force_participation_rate_percent;28.744;28.75;28.756999999999998;28.766;28.769000000000002;28.771;28.772;28.771;28.766;28.766;28.763;28.76;28.756;28.754;28.75;28.746;28.743000000000002;28.737;28.736;28.741;28.739;28.735;28.732;28.729;28.726;28.721999999999998;28.721999999999998;28.72;28.718000000000004;28.717;28.715;28.713;28.711;28.709;28.708000000000002;28.706;28.704;28.701999999999998;28.701;28.699;28.697
esp;males_aged_65plus_labour_force_participation_rate_percent;3.71;3.76;3.53;3.21;3.01;3.02;2.67;2.31;2.31;2.56;2.52;2.66;2.39;2.49;2.59;3.2;3.38;3.25;3.13;2.88;2.72;2.56;2.68;2.42;2.32;2.43;2.53;2.526;2.521;2.517;2.513;2.508;2.504;2.5;2.496;2.491;2.487;2.483;2.478;2.474;2.47
est;males_aged_65plus_labour_force_participation_rate_percent;11.455;11.48;11.431;11.453;11.425;11.19;14.05;15.17;10.77;12.39;9.77;12.7;9.09;13.31;16.02;12.77;16.82;14.46;14.28;12.57;11.04;10.6;12.83;13.34;14.43;13.83;14.58;14.565;14.549000000000001;14.534;14.519;14.504000000000001;14.488;14.472999999999999;14.458;14.442;14.427;14.412;14.397;14.380999999999998;14.366
eth;males_aged_65plus_labour_force_participation_rate_percent;78.62100000000001;79.48;80.391;79.87;79.9;77.452;74.801;71.95;68.911;65.7;67.623;69.488;71.291;73.029;74.7;76.3;75.619;74.843;74.039;73.291;72.23899999999999;71.197;70.298;69.24;68.173;67.126;66.255;66.25399999999999;66.252;66.251;66.25;66.248;66.247;66.24600000000001;66.244;66.243;66.242;66.241;66.23899999999999;66.238;66.237
fin;males_aged_65plus_labour_force_participation_rate_percent;9.21;7.59;6.75;6.55;5.75;5.5;4.36;5.11;3.92;3.79;4.3;4.22;3.98;4.74;4.01;4.51;4.87;6.26;6.54;5.98;6.58;7.18;7.92;7.68;8.57;9.0;8.5;8.732999999999999;8.966000000000001;9.199;9.432;9.665;9.897;10.13;10.363;10.595999999999998;10.829;11.062000000000001;11.295;11.527999999999999;11.761
fji;males_aged_65plus_labour_force_participation_rate_percent;51.746;51.894;51.70399999999999;51.675;51.525;51.474;51.32;50.343999999999994;49.368;48.391999999999996;47.417;46.443999999999996;45.474;44.508;43.545;42.588;41.636;40.69;40.274;39.86;39.446999999999996;39.035;38.625;38.217;37.81;37.62;37.571;37.284;36.997;36.709;36.422;36.135;35.848;35.56;35.273;34.986;34.699;34.412;34.124;33.836999999999996;33.55
fra;males_aged_65plus_labour_force_participation_rate_percent;3.14;3.12;3.08;2.9;2.46;2.32;2.42;2.01;1.98;1.7;1.65;1.5;1.62;1.74;1.52;1.66;1.53;1.94;2.03;1.98;2.27;2.71;3.12;3.1;3.39;3.65;3.9;4.005;4.109;4.2139999999999995;4.3180000000000005;4.423;4.5280000000000005;4.632;4.737;4.841;4.946000000000001;5.051;5.155;5.26;5.364
gab;males_aged_65plus_labour_force_participation_rate_percent;29.246;29.139;29.566999999999997;29.505;29.416999999999998;29.212;29.074;28.773000000000003;28.576999999999998;29.151999999999997;29.223000000000003;29.004;28.897;28.614;28.433000000000003;28.076;28.088;27.563000000000002;27.62;27.489;26.976;26.514;26.160999999999998;25.8;25.52;25.255;25.343000000000004;25.160999999999998;24.98;24.798000000000002;24.616999999999997;24.435;24.254;24.072;23.891;23.709;23.528000000000002;23.346;23.165;22.983;22.802
gbr;males_aged_65plus_labour_force_participation_rate_percent;8.77;8.54;8.93;7.48;7.64;8.2;7.6;7.65;7.69;7.95;7.82;7.18;7.83;8.86;8.78;9.14;9.83;10.03;10.78;10.67;11.68;11.93;12.51;13.23;13.56;14.21;14.23;14.45;14.67;14.889000000000001;15.109000000000002;15.329;15.549000000000001;15.767999999999999;15.988;16.208;16.428;16.647000000000002;16.867;17.087;17.307000000000002
geo;males_aged_65plus_labour_force_participation_rate_percent;58.256;59.585;61.00899999999999;62.538999999999994;64.189;63.32899999999999;61.123000000000005;59.089;58.388000000000005;57.76;60.24;60.65;59.48;58.9;57.41;54.8;53.805;52.806999999999995;51.806999999999995;50.805;49.802;48.8;50.2;51.6;52.1;51.4;54.5;53.885;53.269;52.653999999999996;52.038000000000004;51.423;50.806999999999995;50.192;49.576;48.961000000000006;48.346000000000004;47.73;47.115;46.498999999999995;45.88399999999999
gha;males_aged_65plus_labour_force_participation_rate_percent;69.33800000000001;69.066;68.84899999999999;68.55199999999999;68.33;68.041;67.78699999999999;67.547;67.26100000000001;66.973;66.71;66.525;66.34;66.154;65.968;65.781;65.594;65.406;65.218;65.029;64.84;64.65100000000001;64.461;64.27;64.002;63.733000000000004;63.494;63.358999999999995;63.224;63.089;62.95399999999999;62.818999999999996;62.684;62.549;62.413999999999994;62.278999999999996;62.144;62.00899999999999;61.873999999999995;61.739;61.604
