geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
atg;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.3;;;;;;;;;;;;;;;;
aus;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.7274;11.352;10.1808;13.2794;19.3987;17.5159;15.5612;15.2676;15.0387;13.3736;10.6587;13.2296;18.5607;20.7651;19.7153;17.4235;15.5373;16.4096;16.9305;15.3153;13.7452;12.8938;14.5938;13.7916;12.6078;11.8464;10.8855;10.5516;9.4763;9.017000000000001;12.4821;11.9466;11.9383;12.456;13.0355;14.1024;14.2346;13.818;13.6675
aut;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;4.66;4.94;4.2;3.54;4.64;4.19;3.59;3.8;5.67;4.24;4.73;4.707;5.6837;7.1495;7.7921;7.4035;5.5424;6.9181;6.224;7.6653;8.0348;12.3311;11.6102;9.8336;9.2519;8.4333;11.2001;9.5654;8.8074;9.5505;9.3719;10.6056;11.0941;12.142000000000001;10.7642
aze;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.04;;;;;;;;18.16;18.71;12.85;17.3;14.23;12.19;12.01;11.48;11.39;11.29;11.1
bdi;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;4.41;;;55.0
bel;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.3365;20.4979;17.6734;15.5277;14.6712;12.9669;11.3695;10.1075;11.0236;11.309000000000001;17.4076;20.5458;19.6657;17.2766;17.6191;18.2696;22.6864;12.8711;14.3212;16.0312;20.0714;15.7564;20.9997;18.803;17.1033;17.3465;21.4872;22.4259;18.7253;20.435;24.7058;23.9883;23.8014;21.7479;20.2274
ben;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.29;;;;;;;;;;;;;;;;1.07;;;;;;;;1.53;5.2123;;;;;;
bfa;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.63;;;;;;;;5.2939;;;
bgd;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.75;;;2.77;;;;;;;7.99;;;;11.05;;;6.99;;;6.1211;;;;5.949;;;10.0796;;;10.11;10.7808
bgr;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.0971;42.7566;38.9599;29.4208;24.9916;23.3521;18.8906;14.4702;13.7206;17.772000000000002;23.2119;26.003;29.519000000000002;30.2003;23.7975;21.2438;17.4259;13.2503
bhr;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.41;;;;;;;;;;17.23;;;;;;;;;2.47;2.66;2.61;;;;;
bhs;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.22;;;;;;;;10.25;;;;;20.29;;16.92;;16.67;14.58;22.85;;25.38;;;;;;
bih;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.98;59.52;52.05;41.36
blr;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.65;
blz;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.97;;;12.09;11.04;
bmu;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.66;;;;;;;;;25.72;17.63;;34.76;;29.74;;;
bol;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.04;22.82;;22.19;21.05;;4.29;;;5.21;;;;;;;;;;9.0561;8.6759;9.3745;4.2836;4.2691;;4.2201;2.4997;5.3824;3.0519;5.8139;4.9167;6.6897
bra;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.74;;;;;9.9384;10.6129;12.1193;14.1502;15.3855;;14.8967;14.823;15.3219;14.335999999999999;15.4829;13.957;13.1192;12.0285;14.0017;;12.3027;13.200999999999999;13.2695;13.3628;16.8613;23.929000000000002;25.7406
brb;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.76;;;26.62;27.61;25.0;18.59;21.82;29.69;37.14;;;33.33;;25.9;;;;;;24.11;;;;;;24.47;26.74;;;27.71;29.63;31.82;27.85;
brn;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.5076;;;28.434
btn;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.53;;;;10.67;7.11;6.76;7.3;9.16;8.58;8.23;;
bwa;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.38;;;;;;20.16;;;;;33.53;;;;;;;;;;27.68;;;26.7189;29.59;;;;;;;
can;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0363;14.5212;14.6401;12.9178;13.386;13.7093;20.6536;21.7852;19.1013;17.3399;15.9984;14.3419;12.4;12.182;13.5362;18.5323;19.7337;19.6893;17.9016;16.3362;16.8784;17.1279;16.5484;15.3015;13.8423;14.5001;15.3893;15.3446;14.9685;14.1103;12.8496;12.2658;13.0323;18.3483;17.2702;16.0981;16.0885;15.1838;14.9821;15.0418;14.8182;13.2536
che;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2;2.963;4.7989999999999995;6.893;5.426;5.375;5.4931;8.4761;4.7066;6.545;5.7978;5.7524;7.145;8.2867;8.0361;8.4584;7.9226;6.8952;6.6668;7.9784;7.7866;7.5145;8.6307;8.716000000000001;8.6352;9.2315;8.759;8.1496
chl;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.61;23.22;;16.53;;12.54;12.25;15.0325;11.54;10.7935;10.33;13.2854;10.83;14.984000000000002;14.3;15.147;22.03;21.171999999999997;21.864;21.951999999999998;20.741999999999997;20.213;18.767;18.493;18.137;19.910999999999998;23.537;17.1413;15.6067;14.7812;14.5516;14.888;14.3235;14.7051;16.1038
civ;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.217;5.3718;;;2.8022;
cmr;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.1754;;;5.28;;;;5.8129;;;
cod;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.3187;;;;;;;11.2966;;;;;
cog;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.9753;;;;;;;;;;;;
cok;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.52;;;;;;;;;;;;;;;;;;;;15.61;;;;;;
col;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.63;13.58;;;;;11.65;6.01;;;15.4;;;;;22.453000000000003;23.129;21.14;20.968000000000004;18.505;;17.805999999999997;18.114;18.442999999999998;17.2022;16.2152;14.9977;13.8919;13.9382;12.4081;13.5778;13.7162
com;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4418;;;;;;;;;;;;;
cpv;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.85;;;;;;;;;;;;;;;;;;;;;;;;;58.6013;;
cri;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.577999999999999;9.762;6.672000000000001;7.477;6.772;10.449000000000002;10.203;9.827;9.148;11.932;9.329;11.823;12.405999999999999;12.947000000000001;12.252;11.562000000000001;10.607000000000001;8.322000000000001;9.769;15.546;14.7529;18.0216;19.3254;18.6748;20.8097;19.4741;17.6353;17.6279
cub;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.52;6.41;;;;;;;
cym;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.21;10.85;13.58;;21.78;24.24;24.05;32.0;18.11;16.38;;
cyp;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.16;;;;;;;;6.6523;5.9711;7.9559;8.9884;7.8676;13.1833;8.9264;10.9641;8.6751;13.6212;15.9307;23.2523;28.7755;41.1072;37.4205;34.7188;25.7833;27.0007
cze;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.14;;6.966;7.86;7.165;6.42;6.7696;9.2826;16.2648;17.4489;16.4274;15.7043;16.1791;21.42;19.3429;16.6227;10.5918;9.833;16.6088;18.2436;18.1477;19.8618;18.6452;15.0425;11.3153;9.9088;7.394
deu;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.2347;9.6066;8.9591;6.7879;7.4087;6.3284;5.2146;4.4417;5.2021;5.4455;7.6472;9.4477;8.7202;10.5005;11.9591;10.8529;9.8953;9.4944;8.9919;11.1017;13.6722;15.3757;16.795;14.7887;12.6134;11.0463;12.475999999999999;10.7473;9.193999999999999;8.6864;8.4674;8.3457;7.8918;7.8463;7.5981
dma;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.56;;;;;;;;;;33.89;;26.01;;;;;;;;;;;;;;;;
dnk;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0752;12.4173;10.0469;7.0118;7.952999999999999;8.1408;10.6931;11.4337;10.735;12.1337;14.4852;10.1606;7.7878;8.9692;6.6084;6.7010000000000005;9.4667;6.5066;7.3232;8.8286;10.623;8.4691;8.6457;7.8875;7.6366;7.4048;13.27;16.0901;15.6893;14.7591;14.2743;13.7412;11.6095;13.088;11.4091
dom;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.88;;;10.9197;7.2422;8.6388;6.8828;8.422;8.0862;10.8371;11.9761;11.9385;9.3209;12.1334;11.6368;
dza;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.97;18.68;;24.92;21.6;;;;
ecu;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.23;;;;;;16.06;15.08;17.58;;8.1711;7.0842;12.0;10.6008;9.1398;6.7004;6.5535;6.6102;7.8352;8.1448;7.6074;7.4510000000000005;7.4727;6.8926;7.4877;7.1758;7.9499;6.5697
egy;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.81;13.85;;;21.39;;;;20.57;17.16;16.4898;15.1118;14.3153;22.2525;27.92;28.6319;27.2257;28.4721;27.2202;
esp;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.29;17.04;21.19;27.69;33.88;37.96;40.45;44.87;45.65;44.1903;38.4353;35.1894;27.5095;25.6631;25.2269;27.8037;38.8773;41.1294;36.3675;36.5111;33.6454;29.2664;22.9238;19.628;16.412;16.8192;19.1585;19.4437;16.7167;14.9918;15.2233;23.5855;39.0632;43.0803;48.1525;54.1239;56.2229;53.4288;48.6465;44.0402;39.5491
est;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.599;3.02;6.898;9.36;10.998;12.357000000000001;15.194;21.0235;17.158;22.223000000000003;22.1381;18.2021;17.2068;23.7922;26.833000000000002;16.1127;9.9775;12.1768;12.6101;31.5584;35.6589;23.8181;22.8284;17.758;19.2777;13.8218;15.8244;13.8826
eth;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8313;;;;;;2.6267;;;;;;;;2.6489;;;;
fin;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.28;8.26;9.82;9.7;;9.36;;10.34;9.69;8.29;7.91;9.39;16.418;25.945999999999998;31.073;31.515;41.3035;41.8767;34.1906;33.9759;27.5438;27.4896;25.6989;28.6432;27.752;27.8651;20.6298;19.0226;16.4421;17.135;24.1478;23.7763;21.7637;19.933;22.9296;22.7982;25.3599;21.7638;20.948
fji;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0899;;;;;;12.1389;;;13.86;;11.857000000000001;
fra;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9593;20.756999999999998;22.884;21.5062;19.9667;19.1193;16.1516;16.8261;17.0069;18.592;23.5055;27.1805;23.6676;25.0269;26.9627;24.142;24.739;19.0014;16.0051;17.4748;16.4892;19.7488;19.4601;20.3559;18.3135;18.5326;24.0349;22.1644;21.3548;24.0859;23.7846;25.1133;25.7797;25.0675;23.1413
gab;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.67;;;;;;;;;;;;;;;;;30.55;;;;;;;
gbm;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.16;;;;;11.77;;;;;8.66;
gbr;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.4217;20.8211;19.5976;19.7542;17.1976;14.3457;11.2268;11.3994;15.9376;19.0297;20.8527;19.2991;18.0125;17.9215;15.6455;14.0015;14.2488;13.472999999999999;11.7832;12.8242;13.0529;11.6269;14.3207;15.6729;15.8555;17.0429;21.8995;21.9573;23.7782;23.9147;23.0102;18.9459;16.1933;14.7604;13.4653
geo;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.41;21.55;20.26;28.35;20.05;25.16;26.8;;28.11;32.42;34.47;33.26;33.33;31.71;35.27;31.93;28.56;31.16;
gha;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.7;;16.42;;;;;;9.5896;;;;10.19;;;4.1991;;15.8127;;
gin;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9363;;;;;;;;;;;;;;;
glp;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.75;;;;;;;;;;;;;;;;;;
gmb;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1154;;;;;
grc;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.89;14.57;17.1174;17.4152;17.7382;15.9863;17.5443;17.0383;17.0094;15.0985;16.8876;17.2396;18.7676;19.7752;19.4235;21.4889;22.1683;21.1441;22.7838;21.8575;20.9883;18.7264;17.8442;18.6549;18.8947;17.5816;15.5105;16.8801;19.51;26.8462;38.844;48.4719;53.7713;47.3869;45.2305;44.3219;39.3251
grd;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.49;;;32.08;;19.33;;25.38;;;;;;;;;;;;;;;;;;;
gtm;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0245;4.5583;;;;;;4.7089;4.498;3.7658;5.4921;4.5795;3.8259;4.6373;
guf;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.11;;;;;;;;;46.43;;;;;;;;;;;;;;;;;;
gum;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.14;;;;;;;;;;;;;;;
guy;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.21;;;;;;;;;;;;;;;20.63;;;;;;;;;;;;;;;
hkg;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.93;7.76;7.26;6.55;6.03;3.78;3.66;3.13;3.58;4.72;4.75;4.86;5.07;7.75;7.66;5.78;12.06;;11.87;13.42;18.05;18.15;15.05;13.75;12.91;11.01;10.38;15.15;14.03;10.96;10.91;11.31;10.4;11.38;10.98;
hnd;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.7901;4.5995;4.4073;4.1225;4.3366;5.5918;5.5381;4.6994;5.4914;7.5648;4.6676;6.0713;
hrv;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.54;;;;;;;;;;46.63;34.3233;33.813;29.4541;30.2141;27.1943;22.1661;20.6318;23.7366;31.4992;37.04;42.1492;49.9122;44.8971;41.3897;31.2281;27.0818
hti;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.97;;;;;;;;;;;;;;
hun;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.994;26.815;24.569000000000003;20.713;20.9832;18.8386;17.1011;13.5037;13.6659;11.5566;12.327;13.4619;14.5768;19.633;18.6488;17.4099;18.8737;27.8533;27.7582;26.9722;29.0735;25.5925;19.9765;18.2833;12.9421;9.7123
idn;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.92;19.6903;18.9059;21.211;20.9457;22.3877;23.7905;22.7134;20.8923;18.3701;17.7679;16.7392;17.775;15.1727;15.5222;15.495;17.0157;15.8182;15.6032
ind;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6523;;;;;;8.4344;;;;;8.4528;;;;;8.6329;;9.5399;;;;;
irl;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.3089;26.1233;26.3234;29.0981;28.5704;27.1251;23.6631;20.8924;24.706999999999997;24.3113;26.8953;25.119;20.2901;19.0503;16.7498;11.8254;8.6742;6.2251;6.5041;8.8173;9.0292;8.8956;9.0871;9.0063;10.2484;16.4628;31.5672;34.7628;36.1248;37.4498;30.3439;26.5857;23.5494;19.6727;16.0278
irn;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.05;20.22;22.69;25.46;;;;21.28;22.29;25.38;24.23
irq;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0442;;;;;14.6417;;;;;
isl;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.797999999999999;8.925;10.185;12.95;14.1334;9.4963;8.4485;6.313;3.472;5.0161;5.6887;9.5243;12.6801;16.2466;8.6312;8.9015;7.7301;8.912;19.744;18.3708;18.1515;14.6948;13.5541;12.9314;10.9328;6.6612;8.5871
isr;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;7.83;;10.15;;9.98;8.33;13.36;13.81;12.91;12.75;15.67;17.77;;;;;20.778000000000002;20.077;20.643;18.87;14.533;12.852;12.029000000000002;13.86;16.378;15.898;17.261;18.705;20.871;22.123;19.575;17.07;17.308;15.315;11.932;15.54;14.823;11.921;11.597000000000001;10.43;10.096;8.925;8.236;6.7379999999999995
ita;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.77;21.15;20.54;;25.07;23.8132;26.1515;26.343000000000004;27.2807;28.7344;27.8594;25.87;23.439;23.8066;24.4964;26.3852;28.7094;29.7773;30.8112;29.7469;30.2418;28.6221;28.3749;24.8135;23.734;23.6957;21.0219;21.6187;19.2433;18.3589;18.8466;23.2068;26.8871;27.1144;33.7452;39.0162;41.2874;38.7853;36.459;32.9876
jam;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.06;;;;18.68;;;;24.12;;;;;16.69;21.98;;;;19.94;;;;26.5389;30.0087;27.0612;26.6027;26.9781;23.237
jpn;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;1.9;1.9;2.1;2.3;2.7;2.5;2.7;3.5;3.4;4.0;4.4;3.6;4.0;4.2;4.5;4.6;4.9;4.8;5.2;5.4;5.1;4.7;4.5;4.7;4.6;4.9;5.6;6.3;6.8;6.7;8.4;10.1;10.2;10.7;11.1;11.6;10.9;9.9;8.8;8.3;7.9;10.1;10.4;8.915;8.7;7.6;7.1;5.9;5.7;4.7
kaz;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.67;12.92;13.09;;;;6.76;5.46;4.77;4.18;2.88;3.63;;;;
ken;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9331;;;;;;;;;;;;;;;;;;
kgz;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.27;;13.54;13.33;13.55;;;15.27;14.51;14.5;16.09;12.0;12.02;12.54;12.74;
khm;males_aged_15_24_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.35;;;;;;;;;;3.4;;0.69;;1.7817;;;;;
