geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
bel;females_aged_15_64_labour_force_participation_rate_percent;46.23;48.188;49.293;50.269;51.232;51.826;52.086999999999996;52.867;53.763000000000005;55.898;56.501999999999995;54.315;55.208999999999996;55.568000000000005;57.431000000000004;59.266999999999996;59.424;60.426;60.754;60.821999999999996;61.678000000000004;60.891999999999996;61.108999999999995;62.114;62.885;62.996;62.918;63.153999999999996;63.369;63.571999999999996;63.765;63.926;64.068;64.205;64.361;64.55;64.75;64.983;65.243;65.51899999999999;65.8
ben;females_aged_15_64_labour_force_participation_rate_percent;58.747;58.743;58.728;59.582;60.428999999999995;61.27;62.093999999999994;62.906000000000006;63.706;64.493;65.266;66.027;66.775;67.495;68.14399999999999;68.725;69.235;69.679;70.063;70.398;70.692;69.464;69.536;69.637;69.737;69.811;69.9;70.09100000000001;70.28699999999999;70.485;70.683;70.878;71.074;71.273;71.476;71.687;71.899;72.117;72.343;72.578;72.82600000000001
bfa;females_aged_15_64_labour_force_participation_rate_percent;79.018;79.07600000000001;78.195;77.281;76.331;75.348;74.335;73.29;72.21300000000001;71.108;69.973;68.815;67.63;66.421;65.184;63.923;62.636;62.28;61.919;61.556000000000004;61.192;60.836999999999996;60.483999999999995;60.13399999999999;59.787;59.836999999999996;59.901;59.677;59.448;59.214;58.975;58.742;58.505;58.268;58.037;57.813;57.605;57.403999999999996;57.208999999999996;57.016999999999996;56.828
bgd;females_aged_15_64_labour_force_participation_rate_percent;23.84;23.930999999999997;24.109;24.371;24.714000000000002;25.133000000000003;25.537;26.024;26.557;27.084;27.570999999999998;27.899;28.203000000000003;28.479;28.73;28.971999999999998;29.039;29.58;30.128;30.682;31.237;31.793000000000003;32.354;32.917;33.482;34.042;34.597;34.755;34.911;35.071;35.236999999999995;35.407;35.582;35.762;35.941;36.118;36.29;36.461;36.631;36.802;36.976
bgr;females_aged_15_64_labour_force_participation_rate_percent;65.843;66.14699999999999;66.436;65.42;64.325;63.155;61.98;60.735;59.383;57.861999999999995;56.144;59.663000000000004;59.192;57.297;58.585;57.451;60.363;62.059;63.011;62.335;62.202;61.968999999999994;63.135;64.49;65.014;65.449;64.669;65.09;65.445;65.736;65.96600000000001;66.137;66.236;66.286;66.331;66.399;66.499;66.63600000000001;66.795;66.945;67.066
bhr;females_aged_15_64_labour_force_participation_rate_percent;29.95;30.087;30.719;31.429000000000002;32.198;32.98;33.562;34.131;34.745;35.445;36.231;36.936;37.648;38.496;39.436;40.418;41.111000000000004;41.96;42.96;44.071999999999996;45.242;44.466;44.678999999999995;44.897;45.126999999999995;45.336999999999996;45.449;45.602;45.81;46.062;46.346000000000004;46.172;46.101000000000006;46.146;46.306000000000004;46.551;46.678000000000004;46.886;47.16;47.496;47.879
bhs;females_aged_15_64_labour_force_participation_rate_percent;68.726;69.675;70.63600000000001;71.586;72.46;72.832;73.078;73.266;73.622;74.064;74.279;74.703;75.08;75.182;75.368;75.706;75.915;76.10300000000001;76.153;76.158;76.48100000000001;76.523;76.78699999999999;76.96600000000001;77.122;77.215;77.39;77.929;78.483;78.983;79.38600000000001;79.665;79.842;79.945;80.03399999999999;80.143;80.234;80.333;80.446;80.571;80.707
bih;females_aged_15_64_labour_force_participation_rate_percent;45.802;45.805;45.724;45.588;45.446999999999996;45.315;45.303999999999995;45.324;45.351000000000006;45.371;45.403999999999996;45.497;45.613;45.725;45.79600000000001;45.748999999999995;45.657;45.532;45.403;45.173;45.03;44.896;44.718;44.6;44.466;44.397;44.136;44.263000000000005;44.423;44.576;44.693000000000005;44.788000000000004;44.841;44.861000000000004;44.873000000000005;44.891000000000005;44.923;44.956;44.979;44.97;44.918
blr;females_aged_15_64_labour_force_participation_rate_percent;64.45100000000001;64.52600000000001;64.59;64.72399999999999;64.922;65.18;65.395;65.55199999999999;65.745;65.976;66.691;67.475;68.28;69.063;69.766;70.355;70.819;71.193;71.51899999999999;71.846;72.199;72.604;73.032;73.471;73.888;74.26100000000001;74.608;74.684;74.719;74.752;74.807;74.88600000000001;74.979;75.078;75.171;75.25399999999999;75.33800000000001;75.42;75.50399999999999;75.593;75.691
blz;females_aged_15_64_labour_force_participation_rate_percent;36.547;37.15;37.828;38.062;37.83;38.001999999999995;38.27;39.238;40.231;41.271;42.361000000000004;43.451;44.568999999999996;45.7;46.818000000000005;47.907;49.268;50.63399999999999;52.012;53.407;54.81399999999999;55.863;56.891999999999996;56.174;55.486999999999995;54.841;54.931000000000004;55.468;56.021;56.598;57.201;57.805;58.428999999999995;59.058;59.669;60.248999999999995;60.788000000000004;61.302;61.799;62.288999999999994;62.778
bol;females_aged_15_64_labour_force_participation_rate_percent;57.531000000000006;57.968999999999994;58.168;58.57;59.016000000000005;59.475;59.908;60.41;60.631;60.858000000000004;61.077;61.723;62.36600000000001;63.008;63.643;64.259;64.86;62.482;64.17;64.493;64.214;63.906000000000006;60.058;60.629;62.77;56.071000000000005;56.6;56.753;56.916000000000004;57.086000000000006;57.262;57.445;57.635;57.83;58.03;58.235;58.442;58.655;58.87;59.081;59.285
bra;females_aged_15_64_labour_force_participation_rate_percent;44.85;45.856;46.864;47.869;48.869;49.86;50.849;51.828;52.803000000000004;53.785;54.782;55.795;57.418;57.99100000000001;59.243;59.893;60.538999999999994;60.278999999999996;60.652;61.018;59.67;58.309;58.367;58.458;58.521;59.263000000000005;59.433;59.537;59.651;59.766000000000005;59.878;59.995;60.11;60.221000000000004;60.32899999999999;60.43;60.531000000000006;60.623000000000005;60.707;60.785;60.86
brb;females_aged_15_64_labour_force_participation_rate_percent;71.751;70.956;71.815;72.945;73.921;75.139;76.12899999999999;75.203;75.145;75.07600000000001;75.021;75.048;75.098;75.153;75.778;75.76;75.696;75.589;75.457;75.328;75.227;75.346;73.869;75.28;74.51899999999999;74.44;75.212;75.161;75.10300000000001;75.06;75.041;75.041;75.066;75.109;75.161;75.217;75.281;75.359;75.446;75.529;75.597
brn;females_aged_15_64_labour_force_participation_rate_percent;47.57899999999999;48.016000000000005;48.983999999999995;50.015;51.13399999999999;52.349;53.268;54.298;55.446000000000005;56.64;57.788999999999994;58.302;58.305;58.419;58.673;59.031000000000006;59.31;59.588;59.91;60.288000000000004;60.711999999999996;61.206;61.687;62.17;62.666000000000004;62.425;62.121;62.287;62.457;62.645;62.861999999999995;63.105;63.38;63.662;63.907;64.089;64.209;64.271;64.297;64.328;64.38600000000001
btn;females_aged_15_64_labour_force_participation_rate_percent;53.013000000000005;52.599;52.338;52.147;51.907;51.596000000000004;52.423;53.341;54.373000000000005;55.608000000000004;57.086000000000006;59.558;62.021;64.251;66.075;67.436;68.312;68.902;69.217;69.328;66.542;64.039;65.586;60.147;56.891000000000005;60.1;59.906000000000006;60.446000000000005;60.977;61.48;61.948;62.378;62.771;63.143;63.516999999999996;63.908;64.307;64.72;65.142;65.559;65.961
bwa;females_aged_15_64_labour_force_participation_rate_percent;49.699;49.927;50.093;50.256;50.478;50.787;50.989;51.258;51.511;51.221000000000004;50.963;52.013999999999996;53.105;54.222;55.333;56.42100000000001;57.528;57.857;58.177;58.496;55.653999999999996;59.692;63.50899999999999;67.07600000000001;67.37899999999999;67.654;67.95100000000001;68.411;68.859;69.283;69.676;70.033;70.367;70.673;70.95100000000001;71.2;71.414;71.60300000000001;71.78399999999999;71.983;72.214
caf;females_aged_15_64_labour_force_participation_rate_percent;66.226;66.149;66.04;66.001;66.01;66.046;65.94;65.90899999999999;65.883;65.862;65.81;65.78;65.748;65.655;65.656;65.633;65.666;65.692;65.69;65.672;65.65;65.664;65.632;65.168;65.025;64.881;64.867;64.811;64.759;64.715;64.682;64.71;64.759;64.822;64.89399999999999;64.972;65.062;65.153;65.245;65.34;65.438
can;females_aged_15_64_labour_force_participation_rate_percent;68.389;68.54;67.968;67.84100000000001;67.765;67.792;67.813;68.234;69.038;69.749;70.362;70.725;72.094;73.258;73.403;72.983;73.335;74.181;74.189;74.23899999999999;74.283;74.105;74.251;74.59;74.156;74.104;74.378;74.579;74.777;74.971;75.161;75.334;75.493;75.656;75.844;76.07300000000001;76.328;76.62100000000001;76.937;77.249;77.542
chanisl;females_aged_15_64_labour_force_participation_rate_percent;56.725;56.667;56.881;57.461000000000006;58.522;58.477;58.196000000000005;58.396;59.181000000000004;60.208999999999996;60.511;60.776;61.433;61.68600000000001;61.31;61.637;62.023999999999994;62.136;62.04;62.113;62.535;61.255;61.448;61.607;62.166000000000004;62.673;63.093;63.138000000000005;63.207;63.286;63.367;63.419;63.471000000000004;63.532;63.61;63.71;63.798;63.905;64.028;64.16199999999999;64.309
che;females_aged_15_64_labour_force_participation_rate_percent;68.846;68.604;69.789;69.954;68.955;68.90100000000001;70.27600000000001;70.65899999999999;71.971;72.36399999999999;71.76899999999999;73.243;73.803;74.16199999999999;73.99600000000001;74.351;74.806;75.111;76.721;77.117;75.242;76.255;76.718;77.12;78.112;78.722;79.545;79.686;79.812;79.929;80.044;80.127;80.199;80.27;80.35300000000001;80.455;80.551;80.663;80.796;80.956;81.143
chl;females_aged_15_64_labour_force_participation_rate_percent;35.139;34.865;37.109;38.847;39.001999999999995;37.756;38.236;39.223;40.135999999999996;40.486;39.503;39.357;39.499;40.744;43.413000000000004;42.852;43.836999999999996;46.373999999999995;48.321999999999996;48.918;52.876000000000005;54.858999999999995;55.306000000000004;55.726000000000006;56.398;56.568000000000005;57.045;57.496;57.943999999999996;58.381;58.803999999999995;59.207;59.593999999999994;59.971000000000004;60.346000000000004;60.726000000000006;61.107;61.49;61.876000000000005;62.263999999999996;62.653999999999996
chn;females_aged_15_64_labour_force_participation_rate_percent;79.389;79.252;79.118;78.97800000000001;78.812;78.601;78.361;78.068;77.717;77.301;76.82300000000001;76.016;75.117;74.173;73.266;72.454;71.751;71.164;70.657;70.16199999999999;69.63600000000001;69.49600000000001;69.38600000000001;69.309;69.22800000000001;69.142;69.04;68.84;68.578;68.258;67.88600000000001;67.48;67.031;66.563;66.105;65.678;65.296;64.947;64.63600000000001;64.372;64.156
civ;females_aged_15_64_labour_force_participation_rate_percent;49.129;49.077;49.032;48.995;48.98;49.035;49.06100000000001;49.06399999999999;49.086999999999996;49.062;49.049;49.055;49.06399999999999;49.071000000000005;49.071000000000005;49.06399999999999;49.068000000000005;49.068999999999996;49.063;49.049;49.028;49.007;48.986000000000004;48.97;48.968;48.986999999999995;49.027;49.098;49.183;49.276;49.378;49.489;49.607;49.728;49.847;49.958999999999996;50.067;50.169;50.266000000000005;50.358999999999995;50.451
cmr;females_aged_15_64_labour_force_participation_rate_percent;72.508;72.408;72.31;72.17699999999999;72.101;72.028;71.955;71.873;71.779;71.678;71.581;71.508;71.436;71.374;71.327;71.293;71.315;71.347;71.389;71.441;71.514;71.619;71.73;71.845;71.952;72.04;72.112;72.188;72.25399999999999;72.31;72.359;72.403;72.441;72.475;72.513;72.559;72.61399999999999;72.675;72.74600000000001;72.827;72.921
cod;females_aged_15_64_labour_force_participation_rate_percent;72.788;72.711;72.617;72.501;72.436;72.387;72.35;72.277;72.22;72.14699999999999;72.063;72.023;72.008;72.007;72.012;72.014;72.028;72.04;72.05;72.045;72.066;72.101;72.135;72.171;72.199;72.202;72.179;72.172;72.16199999999999;72.15;72.137;72.12100000000001;72.107;72.096;72.09100000000001;72.095;72.104;72.12;72.14699999999999;72.188;72.243
cog;females_aged_15_64_labour_force_participation_rate_percent;66.92;66.869;66.833;66.794;66.753;66.801;66.833;66.868;66.962;67.045;67.211;67.31;67.432;67.54899999999999;67.695;67.872;68.03699999999999;68.163;68.339;68.524;68.708;68.77199999999999;68.79899999999999;68.789;68.773;68.711;68.625;68.571;68.506;68.428;68.337;68.25;68.158;68.072;68.001;67.95100000000001;67.92699999999999;67.921;67.937;67.98;68.05199999999999
col;females_aged_15_64_labour_force_participation_rate_percent;31.601999999999997;32.181;32.832;33.352;34.859;36.391999999999996;37.952;39.529;41.122;42.73;44.353;45.996;47.651;49.31;50.961000000000006;52.597;54.223;55.825;57.406000000000006;58.972;60.013999999999996;61.25;62.598;62.951;62.69;63.582;63.434;63.803999999999995;64.165;64.525;64.888;65.26100000000001;65.638;66.017;66.399;66.783;67.175;67.568;67.962;68.359;68.76100000000001
com;females_aged_15_64_labour_force_participation_rate_percent;32.349000000000004;32.27;32.351;32.41;32.41;32.512;32.562;32.674;32.781;32.921;33.173;33.33;33.516999999999996;33.725;33.948;34.188;34.400999999999996;34.613;34.830999999999996;35.071;35.318000000000005;35.538000000000004;35.773;36.021;36.266;36.510999999999996;36.739000000000004;36.949;37.158;37.361999999999995;37.56;37.748000000000005;37.93;38.108000000000004;38.281;38.446999999999996;38.604;38.757;38.91;39.071;39.242
cpv;females_aged_15_64_labour_force_participation_rate_percent;44.998999999999995;45.045;45.198;45.345;45.6;45.821999999999996;45.985;46.141999999999996;46.316;46.493;46.716;46.92100000000001;47.157;47.386;47.669;47.942;48.339;48.81;49.216;49.547;49.891999999999996;50.251000000000005;50.626999999999995;51.031000000000006;51.464;51.908;52.458;52.919;53.393;53.86;54.31100000000001;54.771;55.211000000000006;55.628;56.026;56.409;56.795;57.163000000000004;57.507;57.821000000000005;58.102
cri;females_aged_15_64_labour_force_participation_rate_percent;35.249;36.049;35.519;36.489000000000004;37.814;38.818000000000005;37.258;40.537;43.122;43.34;41.805;45.316;45.706;45.068999999999996;44.735;48.772;48.51;49.979;50.369;50.852;48.715;51.101000000000006;50.79600000000001;51.821000000000005;54.833999999999996;54.513000000000005;50.706;51.218999999999994;51.733000000000004;52.24;52.733000000000004;53.211999999999996;53.67100000000001;54.11600000000001;54.56399999999999;55.026;55.501999999999995;55.99100000000001;56.49;56.99;57.486999999999995
cub;females_aged_15_64_labour_force_participation_rate_percent;40.485;39.898;39.253;38.330999999999996;38.534;38.783;39.491;39.719;39.71;40.14;40.645;40.978;41.299;41.813;42.413999999999994;44.326;46.281000000000006;48.00899999999999;48.903999999999996;50.258;50.013999999999996;50.178999999999995;50.315;50.39;50.31399999999999;50.413000000000004;50.225;50.408;50.568000000000005;50.681999999999995;50.739;50.75;50.707;50.643;50.604;50.623000000000005;50.703;50.835;51.02;51.254;51.538000000000004
cyp;females_aged_15_64_labour_force_participation_rate_percent;53.373000000000005;53.997;54.743;54.036;55.736999999999995;54.611999999999995;55.141000000000005;57.052;56.713;56.69;57.403999999999996;60.29600000000001;61.012;62.365;62.383;61.735;62.868;64.13;64.57600000000001;65.339;66.76100000000001;66.124;65.764;66.309;68.484;68.815;69.28399999999999;69.55199999999999;69.792;70.01899999999999;70.233;70.49;70.693;70.869;71.029;71.178;71.361;71.51899999999999;71.67399999999999;71.847;72.045
cze;females_aged_15_64_labour_force_participation_rate_percent;63.424;63.791000000000004;63.928999999999995;64.021;64.429;64.036;63.423;63.285;63.619;63.919;63.614;63.14;62.7;62.806999999999995;62.273;62.48;62.39;61.577;61.105;61.477;61.473;62.117;63.397;64.986;65.605;66.56;67.817;68.186;68.51;68.76;68.916;68.957;68.876;68.721;68.569;68.475;68.418;68.428;68.47;68.471;68.387
deu;females_aged_15_64_labour_force_participation_rate_percent;57.776;61.498999999999995;61.355;60.785;61.585;61.49;61.556000000000004;62.152;62.512;63.29;63.508;64.053;64.715;65.57300000000001;65.67699999999999;67.067;68.415;69.331;69.675;70.37100000000001;70.874;71.98899999999999;71.983;72.7;72.939;73.09100000000001;73.55199999999999;73.759;73.97800000000001;74.204;74.432;74.637;74.836;75.036;75.242;75.458;75.655;75.855;76.066;76.306;76.582
dji;females_aged_15_64_labour_force_participation_rate_percent;48.395;48.298;48.306999999999995;48.295;48.333;48.321000000000005;48.363;48.417;48.468999999999994;48.56399999999999;48.681000000000004;48.738;48.832;48.949;49.074;49.193999999999996;49.352;49.525;49.73;49.97;50.243;50.59;50.981;51.391000000000005;51.795;52.168;52.449;52.568999999999996;52.665;52.775;52.92100000000001;53.091;53.288000000000004;53.498000000000005;53.7;53.881;54.042;54.184;54.313;54.43600000000001;54.558
dnk;females_aged_15_64_labour_force_participation_rate_percent;77.605;78.07300000000001;78.202;77.389;73.33;73.304;73.357;73.893;74.773;75.52;75.40899999999999;74.65100000000001;75.443;74.383;75.762;75.783;76.846;76.57;77.113;76.831;75.999;75.925;75.525;75.433;74.911;75.268;77.278;77.30199999999999;77.293;77.27600000000001;77.265;77.247;77.22399999999999;77.20100000000001;77.188;77.192;77.205;77.233;77.278;77.34100000000001;77.42
dom;females_aged_15_64_labour_force_participation_rate_percent;46.168;46.233999999999995;47.053999999999995;47.591;47.735;48.167;48.762;49.461999999999996;50.098;50.696000000000005;51.18;51.422;51.927;51.926;52.06;52.818000000000005;53.674;54.409;52.592;50.785;53.412;55.405;56.08;56.675;57.568000000000005;58.427;58.928000000000004;59.056000000000004;59.173;59.288000000000004;59.411;59.563;59.72;59.879;60.038000000000004;60.196000000000005;60.378;60.56100000000001;60.743;60.926;61.111999999999995
dza;females_aged_15_64_labour_force_participation_rate_percent;12.253;12.288;12.334000000000001;12.401;12.48;12.565999999999999;12.642000000000001;12.594000000000001;12.589;12.63;12.716;12.847999999999999;13.025;13.245;13.502;13.796;14.12;14.48;14.88;15.323;15.498;16.47;17.503;18.307000000000002;16.692999999999998;16.619;16.539;16.707;16.85;16.952;17.003;17.009;16.968;16.893;16.802;16.709;16.616;16.519000000000002;16.435;16.384;16.381
ecu;females_aged_15_64_labour_force_participation_rate_percent;47.333;47.972;48.526;49.099;49.813;50.405;50.93;51.275;54.942;55.089;55.239;55.391000000000005;55.538999999999994;57.34;57.364;57.413000000000004;58.726000000000006;57.711000000000006;56.67100000000001;55.601000000000006;52.748999999999995;51.714;53.108999999999995;52.276;51.236000000000004;54.99100000000001;58.67100000000001;58.393;58.121;57.842;57.553000000000004;57.256;56.95;56.637;56.323;56.00899999999999;55.696999999999996;55.386;55.077;54.771;54.471000000000004
egy;females_aged_15_64_labour_force_participation_rate_percent;23.198;23.221;23.299;23.426;24.351999999999997;22.857;22.044;21.247;20.47;21.54;21.595;21.778000000000002;20.480999999999998;20.929000000000002;21.421999999999997;21.963;22.554000000000002;24.465999999999998;24.54;24.631;24.491;23.673000000000002;23.881;24.684;24.403000000000002;24.111;23.944000000000003;24.101999999999997;24.246;24.397;24.561999999999998;24.749000000000002;24.951999999999998;25.156999999999996;25.342;25.498;25.635;25.741999999999997;25.845;25.979;26.165
eri;females_aged_15_64_labour_force_participation_rate_percent;77.58;77.497;77.36399999999999;77.289;77.232;77.063;77.112;77.119;77.056;76.954;76.817;76.73899999999999;76.631;76.521;76.485;76.528;76.718;76.95100000000001;77.141;77.39;77.60300000000001;77.858;78.08;78.241;78.36;78.42;78.444;78.435;78.399;78.354;78.313;78.28399999999999;78.257;78.238;78.233;78.247;78.285;78.342;78.411;78.482;78.54899999999999
esh;females_aged_15_64_labour_force_participation_rate_percent;23.682;23.733;23.81;23.98;24.002;24.155;24.363000000000003;24.625999999999998;24.854;25.232;25.455;25.888;26.274;26.723000000000003;27.131;27.555999999999997;27.744;27.886;28.139;28.539;28.758000000000003;28.91;29.033;29.136;29.211;29.27;29.399;29.576999999999998;29.756;29.941;30.134;30.302;30.479;30.659000000000002;30.834;30.998;31.125;31.243000000000002;31.362;31.489;31.631
esp;females_aged_15_64_labour_force_participation_rate_percent;41.497;41.868;42.667;43.426;45.113;45.812;46.7;47.968;48.673;49.723;51.836000000000006;50.446999999999996;53.571999999999996;55.376999999999995;57.107;58.845;60.636;61.887;63.592;65.14699999999999;66.288;67.321;68.305;68.687;68.763;68.992;69.208;69.249;69.248;69.229;69.207;69.169;69.13;69.113;69.148;69.256;69.416;69.66199999999999;69.975;70.319;70.668
est;females_aged_15_64_labour_force_participation_rate_percent;66.528;66.49600000000001;66.499;66.492;66.494;66.545;66.62899999999999;66.874;66.441;65.195;66.054;65.615;64.057;66.297;67.616;67.857;69.634;68.931;70.308;70.628;71.168;71.613;71.579;71.962;71.492;73.173;73.449;73.654;73.79;73.872;73.914;73.919;73.875;73.82;73.811;73.884;74.047;74.313;74.642;74.96300000000001;75.22800000000001
eth;females_aged_15_64_labour_force_participation_rate_percent;67.931;67.852;67.763;67.79899999999999;67.788;69.195;70.532;71.805;73.013;74.16;75.407;76.605;77.748;78.836;79.863;80.82600000000001;80.708;80.578;80.435;80.28399999999999;80.133;79.997;79.867;79.74;79.70100000000001;79.652;79.617;79.819;80.03;80.25399999999999;80.488;80.735;80.992;81.25;81.502;81.742;81.973;82.193;82.405;82.611;82.814
fin;females_aged_15_64_labour_force_participation_rate_percent;73.408;72.027;70.656;69.858;69.09;69.105;69.275;69.72800000000001;69.928;71.525;71.585;72.186;72.702;72.423;72.388;72.67399999999999;73.234;73.798;73.905;73.508;72.555;72.551;73.21300000000001;73.312;73.908;74.39;74.109;74.308;74.487;74.64699999999999;74.78699999999999;74.88600000000001;74.959;75.02600000000001;75.113;75.234;75.367;75.53;75.72;75.928;76.14699999999999
fji;females_aged_15_64_labour_force_participation_rate_percent;40.817;40.938;40.744;40.677;40.507;40.424;40.264;40.079;39.891;39.708;39.538000000000004;39.519;39.514;39.505;39.472;39.402;39.241;39.056999999999995;39.643;40.244;40.878;41.568999999999996;42.281000000000006;42.998999999999995;43.703;43.636;43.622;43.693000000000005;43.739;43.76;43.75899999999999;43.772;43.761;43.739;43.732;43.756;43.846000000000004;43.968;44.111000000000004;44.257;44.398
fra;females_aged_15_64_labour_force_participation_rate_percent;57.821999999999996;58.172;58.806000000000004;59.461000000000006;59.858000000000004;60.479;61.183;60.901;61.468999999999994;62.141999999999996;62.361000000000004;62.088;62.428000000000004;64.118;63.97;64.497;64.571;64.934;65.127;65.572;65.676;65.631;66.12;66.77199999999999;66.977;67.178;67.43;67.612;67.789;67.968;68.154;68.33;68.507;68.695;68.902;69.135;69.37899999999999;69.65;69.942;70.244;70.547
gab;females_aged_15_64_labour_force_participation_rate_percent;38.591;38.43;38.24;38.165;38.138000000000005;38.169000000000004;38.226;38.342;38.475;38.521;38.667;38.854;39.064;39.335;39.616;39.945;40.28;40.72;41.093;41.515;42.013000000000005;42.451;42.906000000000006;43.393;43.891999999999996;44.412;44.583;44.928000000000004;45.247;45.528;45.762;45.95;46.099;46.208;46.28;46.318000000000005;46.327;46.306000000000004;46.276;46.261;46.278999999999996
gbr;females_aged_15_64_labour_force_participation_rate_percent;66.092;65.971;65.87;65.958;65.993;65.933;66.415;66.851;66.815;67.362;67.73899999999999;67.545;68.038;67.922;68.296;68.679;69.1;68.854;69.192;69.29899999999999;69.2;69.454;70.01899999999999;70.672;71.165;71.559;72.055;72.222;72.36399999999999;72.48;72.57300000000001;72.622;72.638;72.642;72.665;72.726;72.806;72.922;73.07;73.243;73.435
