geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
bhr;females_aged_65plus_labour_force_participation_rate_percent;0.797;0.72;0.812;0.915;1.031;1.162;1.3090000000000002;1.475;1.661;1.87;2.105;2.369;2.6639999999999997;2.9960000000000004;3.3680000000000003;3.784;4.249;4.768;5.347;5.992000000000001;6.71;6.56;6.517;6.474;6.432;6.39;6.587999999999999;6.812;7.0360000000000005;7.261;7.485;7.709;7.934;8.158;8.382;8.607000000000001;8.831;9.056000000000001;9.28;9.504;9.729
bhs;females_aged_65plus_labour_force_participation_rate_percent;15.3;15.011;14.725999999999999;14.446;14.17;14.297;14.546;14.62;14.782;15.075999999999999;15.265999999999998;15.202;15.168;14.937999999999999;14.812999999999999;14.824000000000002;14.852;14.817;14.552;14.163;14.050999999999998;14.123;14.312000000000001;14.386;14.503;14.64;14.925;14.856;14.788;14.72;14.652000000000001;14.583;14.515;14.447000000000001;14.379000000000001;14.311;14.242;14.174000000000001;14.106;14.038;13.969000000000001
bih;females_aged_65plus_labour_force_participation_rate_percent;3.13;3.1310000000000002;3.127;3.12;3.113;3.108;3.1069999999999998;3.108;3.11;3.111;3.112;3.112;3.113;3.113;3.114;3.533;3.406;3.2760000000000002;3.159;3.221;3.2030000000000003;3.181;3.199;3.1460000000000004;3.12;3.055;2.9960000000000004;2.9989999999999997;3.002;3.005;3.009;3.012;3.015;3.0180000000000002;3.0210000000000004;3.025;3.028;3.031;3.034;3.037;3.0410000000000004
blr;females_aged_65plus_labour_force_participation_rate_percent;1.386;1.399;1.515;1.617;1.7930000000000001;1.969;1.915;1.7380000000000002;1.619;1.57;1.496;1.4369999999999998;1.3780000000000001;1.305;1.203;1.129;1.0590000000000002;1.006;0.951;0.948;0.9109999999999999;0.8859999999999999;0.878;0.873;0.866;0.884;0.897;0.871;0.845;0.82;0.794;0.768;0.742;0.716;0.69;0.664;0.638;0.612;0.586;0.561;0.535
blz;females_aged_65plus_labour_force_participation_rate_percent;9.947000000000001;10.272;10.69;10.921;10.89;11.055;11.222000000000001;11.390999999999998;11.562999999999999;11.735999999999999;11.912;12.09;12.270999999999999;12.454;12.639000000000001;12.827;13.015999999999998;13.209000000000001;13.402999999999999;13.6;13.8;14.277999999999999;14.77;11.667;9.145;7.125;15.9;15.620999999999999;15.343;15.064;14.786;14.507;14.228;13.95;13.671;13.392999999999999;13.114;12.835;12.557;12.277999999999999;12.0
bol;females_aged_65plus_labour_force_participation_rate_percent;32.961999999999996;33.681;34.193000000000005;34.977;35.83;36.705999999999996;37.409;38.187;38.979;39.361;39.9;40.826;41.758;42.696000000000005;43.64;44.588;45.54;50.69;43.62;42.15;41.443000000000005;40.74;38.51;42.34;44.03;40.64;41.276;41.275;41.275;41.273999999999994;41.273;41.272;41.272;41.271;41.27;41.269;41.269;41.268;41.266999999999996;41.266000000000005;41.266000000000005
bra;females_aged_65plus_labour_force_participation_rate_percent;4.0489999999999995;4.426;4.836;5.282;5.766;6.292000000000001;6.8629999999999995;7.481;8.15;8.873;9.654;10.495;11.275;10.785;10.555;10.92;11.295;10.965;10.481;10.015;8.898;7.895;8.15;7.78;7.63;7.91;7.66;7.481;7.303;7.124;6.946000000000001;6.767;6.5889999999999995;6.41;6.232;6.053;5.875;5.696000000000001;5.517;5.3389999999999995;5.16
brb;females_aged_65plus_labour_force_participation_rate_percent;3.68;4.28;4.81;4.81;4.81;3.78;3.54;3.17;3.397;3.64;3.9;4.178;4.474;4.79;5.91;6.024;6.14;6.257999999999999;6.377999999999999;6.5;7.3;6.54;7.69;9.13;6.6;8.621;10.5;10.581;10.662;10.743;10.824000000000002;10.905;10.985999999999999;11.068;11.149000000000001;11.23;11.311;11.392000000000001;11.472999999999999;11.554;11.635
brn;females_aged_65plus_labour_force_participation_rate_percent;4.1739999999999995;4.16;3.888;3.633;3.3939999999999997;3.17;2.9610000000000003;2.765;2.582;2.41;2.25;2.1;2.37;2.675;3.017;3.4019999999999997;3.833;4.317;4.859;5.465;6.141;6.896;7.735;8.667;9.7;10.571;11.774000000000001;11.947000000000001;12.12;12.294;12.467;12.64;12.814;12.987;13.16;13.334000000000001;13.507;13.68;13.854000000000001;14.027000000000001;14.2
btn;females_aged_65plus_labour_force_participation_rate_percent;22.43;23.55;24.581;25.485;26.273000000000003;26.934;27.854;28.779;29.656;30.448;31.119;31.519000000000002;31.746;31.823;31.730999999999998;31.482;31.705;31.79;31.779;31.75;33.16;34.6;31.31;28.261;25.4;23.05;23.399;23.308000000000003;23.217;23.127;23.035999999999998;22.945;22.854;22.763;22.671999999999997;22.581999999999997;22.491;22.4;22.309;22.218000000000004;22.128
bwa;females_aged_65plus_labour_force_participation_rate_percent;14.755;14.642999999999999;14.520999999999999;14.394;14.259;14.119000000000002;14.017000000000001;13.901;13.75;18.665;24.83;24.517;24.206;23.898000000000003;23.593000000000004;23.29;22.99;22.849;22.709;22.57;21.81;23.386;25.04;26.77;26.697;26.601999999999997;26.544;26.656999999999996;26.77;26.884;26.997;27.11;27.223000000000003;27.337;27.45;27.563000000000002;27.676;27.79;27.903000000000002;28.016;28.129
caf;females_aged_65plus_labour_force_participation_rate_percent;44.273999999999994;44.246;44.132;44.051;43.986999999999995;43.927;43.871;43.876000000000005;43.858999999999995;43.81399999999999;43.699;43.766999999999996;43.797;43.726000000000006;43.736999999999995;43.696000000000005;43.79;43.864;43.896;43.902;43.891000000000005;44.06100000000001;44.221000000000004;43.931000000000004;44.013000000000005;44.1;44.03;44.056000000000004;44.082;44.108000000000004;44.13399999999999;44.16;44.185;44.211000000000006;44.236999999999995;44.263000000000005;44.288999999999994;44.31399999999999;44.34;44.36600000000001;44.391999999999996
can;females_aged_65plus_labour_force_participation_rate_percent;3.6;3.4;3.44;3.53;3.42;3.35;3.38;3.61;3.53;3.4;3.31;3.43;3.81;4.28;4.48;4.98;5.2;5.62;6.71;6.68;7.45;7.98;8.73;9.12;9.36;9.54;10.15;10.328;10.507;10.685;10.864;11.042;11.220999999999998;11.399000000000001;11.577;11.755999999999998;11.934000000000001;12.113;12.290999999999999;12.469000000000001;12.648
chanisl;females_aged_65plus_labour_force_participation_rate_percent;2.333;2.356;2.359;2.397;2.428;2.352;2.287;2.265;2.333;2.3890000000000002;2.363;2.394;2.447;2.419;2.353;2.375;2.387;2.3890000000000002;2.441;2.611;2.562;2.468;2.497;2.517;2.562;2.62;2.6660000000000004;2.676;2.687;2.698;2.708;2.719;2.73;2.741;2.7510000000000003;2.762;2.773;2.783;2.7939999999999996;2.805;2.815
che;females_aged_65plus_labour_force_participation_rate_percent;10.993;11.32;8.7;7.32;6.74;5.83;6.59;5.85;6.54;6.28;6.19;6.07;6.18;5.77;4.96;4.87;5.5;5.74;6.59;6.72;6.3;6.2;6.68;7.39;8.01;8.19;8.3;8.396;8.492;8.588;8.684;8.78;8.876;8.972000000000001;9.068;9.164;9.26;9.357000000000001;9.453;9.549;9.645
chl;females_aged_65plus_labour_force_participation_rate_percent;5.42;6.03;6.31;7.53;6.75;6.97;6.6;6.86;7.01;6.53;6.01;6.56;6.08;6.31;6.55;6.7;7.74;8.07;8.5;7.42;10.09;12.08;11.54;12.66;13.43;13.3;13.28;13.466;13.652000000000001;13.837;14.023;14.209000000000001;14.395;14.581;14.767000000000001;14.952;15.138;15.324000000000002;15.51;15.696;15.882
chn;females_aged_65plus_labour_force_participation_rate_percent;8.03;8.697000000000001;9.415;10.185;11.01;11.892999999999999;12.837;13.843;14.915999999999999;16.055999999999997;17.265;17.039;16.816;16.595;16.375999999999998;16.16;15.946;15.734000000000002;15.525;15.318;15.113;15.173;15.195;15.190999999999999;15.182;15.18;15.174000000000001;15.072000000000001;14.970999999999998;14.869000000000002;14.767999999999999;14.665999999999999;14.565;14.463;14.362;14.26;14.159;14.057;13.956;13.854000000000001;13.753
civ;females_aged_65plus_labour_force_participation_rate_percent;37.036;36.949;36.825;36.678000000000004;36.528;36.43;36.455;36.442;36.43;35.953;35.478;35.006;34.538000000000004;34.071999999999996;33.609;33.149;32.693000000000005;32.24;31.79;31.344;30.9;30.461;30.025;29.592;29.164;28.738000000000003;28.316999999999997;28.096999999999998;27.877;27.656999999999996;27.436999999999998;27.217;26.998;26.778000000000002;26.558000000000003;26.338;26.118000000000002;25.898000000000003;25.678;25.458000000000002;25.238000000000003
cmr;females_aged_65plus_labour_force_participation_rate_percent;57.72;57.70399999999999;57.665;57.552;57.494;57.419;57.388000000000005;57.325;57.229;57.111000000000004;56.989;56.923;56.848;56.77;56.688;56.593;56.567;56.523999999999994;56.471000000000004;56.411;56.364;56.364;56.357;56.347;56.323;56.28;56.235;56.185;56.13399999999999;56.083999999999996;56.034;55.983999999999995;55.933;55.883;55.833;55.782;55.732;55.681999999999995;55.632;55.581;55.531000000000006
cod;females_aged_65plus_labour_force_participation_rate_percent;58.915;58.873000000000005;58.797;58.681000000000004;58.631;58.585;58.61;58.56399999999999;58.526;58.452;58.353;58.352;58.379;58.419;58.46;58.489;58.568000000000005;58.632;58.681000000000004;58.696000000000005;58.74;58.824;58.891999999999996;58.95399999999999;58.998999999999995;59.00899999999999;59.001999999999995;59.044;59.086999999999996;59.129;59.172;59.215;59.257;59.3;59.342;59.385;59.428000000000004;59.47;59.513000000000005;59.555;59.598
cog;females_aged_65plus_labour_force_participation_rate_percent;50.525;50.416000000000004;50.291000000000004;50.125;49.922;49.81100000000001;49.74100000000001;49.637;49.57899999999999;49.47;49.45;49.472;49.485;49.463;49.471000000000004;49.53;49.563;49.538000000000004;49.578;49.623999999999995;49.663999999999994;49.799;49.903999999999996;49.977;50.053999999999995;50.074;50.006;50.04600000000001;50.086000000000006;50.125;50.165;50.205;50.245;50.284;50.324;50.364;50.403999999999996;50.443999999999996;50.483000000000004;50.523;50.563
col;females_aged_65plus_labour_force_participation_rate_percent;7.1979999999999995;7.166;7.2;7.2;7.511;7.834;8.17;8.519;8.882;9.258;9.649;10.054;10.474;10.91;11.362;11.829;12.314;12.815;13.334000000000001;13.87;16.29;16.92;17.64;17.45;18.53;18.14;17.66;17.896;18.132;18.368;18.604;18.84;19.076;19.313;19.549;19.785;20.021;20.257;20.493000000000002;20.729;20.965
com;females_aged_65plus_labour_force_participation_rate_percent;20.207;20.165;20.183;20.156;20.065;20.006;19.918;19.848;19.750999999999998;19.649;19.583;19.491;19.39;19.285;19.18;19.086;19.012;18.93;18.85;18.781;18.715;18.669;18.624000000000002;18.58;18.526;18.462;18.415;18.351;18.288;18.224;18.160999999999998;18.097;18.033;17.97;17.906;17.842;17.779;17.715;17.651;17.588;17.524
cpv;females_aged_65plus_labour_force_participation_rate_percent;11.83;11.83;11.847000000000001;11.842;11.856;11.841;11.809000000000001;11.767000000000001;11.716;11.642000000000001;11.556;11.392999999999999;11.228;11.049000000000001;10.889000000000001;10.722999999999999;10.587;10.482000000000001;10.36;10.22;10.096;10.003;9.902000000000001;9.804;9.716000000000001;9.636000000000001;9.562000000000001;9.467;9.372;9.277000000000001;9.182;9.088;8.993;8.898;8.802999999999999;8.708;8.613;8.517999999999999;8.423;8.328;8.232999999999999
cri;females_aged_65plus_labour_force_participation_rate_percent;5.14;7.61;5.95;6.59;4.87;6.7;5.5;7.0;8.44;7.15;5.56;6.454;7.48;7.8;4.92;6.03;8.08;6.7;7.36;6.93;5.28;5.615;6.986000000000001;5.08;8.25;7.555;5.19;5.235;5.279;5.324;5.369;5.412999999999999;5.457999999999999;5.502999999999999;5.547000000000001;5.5920000000000005;5.6370000000000005;5.681;5.726;5.771;5.815
cub;females_aged_65plus_labour_force_participation_rate_percent;2.713;2.5980000000000003;2.487;2.353;2.383;2.431;2.5269999999999997;2.5839999999999996;2.616;2.705;2.786;2.84;2.865;2.911;2.984;2.75;2.533;2.333;1.77;2.069;2.1069999999999998;2.1630000000000003;2.2230000000000003;2.287;2.345;2.447;2.533;2.481;2.428;2.375;2.322;2.27;2.217;2.164;2.1109999999999998;2.059;2.006;1.953;1.901;1.848;1.795
cyp;females_aged_65plus_labour_force_participation_rate_percent;4.1530000000000005;4.5680000000000005;4.275;4.466;4.543;4.008;4.421;4.8069999999999995;4.552;4.47;4.47;4.49;3.91;4.65;4.88;4.75;4.4;4.47;4.5;6.62;6.31;5.81;4.94;3.94;3.72;3.94;4.0;4.029;4.059;4.088;4.118;4.147;4.177;4.206;4.236000000000001;4.265;4.295;4.324;4.354;4.383;4.412
cze;females_aged_65plus_labour_force_participation_rate_percent;3.696;3.898;3.909;3.91;3.38;3.42;3.32;3.04;2.58;3.17;2.47;2.36;2.42;2.33;2.33;2.31;2.44;2.72;2.79;3.19;3.15;3.26;3.31;3.78;3.49;4.11;4.56;4.618;4.675;4.7330000000000005;4.791;4.848;4.906000000000001;4.9639999999999995;5.021;5.079;5.1370000000000005;5.194;5.252000000000001;5.309;5.367000000000001
deu;females_aged_65plus_labour_force_participation_rate_percent;1.91;1.68;1.73;1.69;1.49;1.57;1.65;1.75;1.58;1.6;1.39;1.73;1.81;1.78;1.85;2.17;2.29;2.48;2.59;2.69;2.74;3.06;3.29;3.63;3.89;4.12;4.47;4.5889999999999995;4.709;4.828;4.947;5.066;5.186;5.305;5.4239999999999995;5.544;5.662999999999999;5.782;5.901;6.021;6.14
dji;females_aged_65plus_labour_force_participation_rate_percent;6.77;6.757999999999999;6.712999999999999;6.626;6.553999999999999;6.499;6.422999999999999;6.377999999999999;6.345;6.303;6.234;6.192;6.131;6.058;5.986000000000001;5.921;5.8629999999999995;5.807;5.754;5.7010000000000005;5.647;5.593;5.544;5.497000000000001;5.452999999999999;5.4079999999999995;5.375;5.327999999999999;5.282;5.235;5.188;5.142;5.095;5.048;5.002;4.955;4.908;4.861000000000001;4.815;4.768;4.721
dnk;females_aged_65plus_labour_force_participation_rate_percent;1.069;1.0759999999999998;1.074;1.102;1.05;0.95;1.8;1.8;1.62;1.25;1.6;3.26;2.49;3.29;1.85;2.7;2.48;2.76;2.66;2.64;3.04;3.68;4.1;3.73;4.55;3.57;4.97;5.087;5.205;5.322;5.439;5.556;5.6739999999999995;5.791;5.9079999999999995;6.026;6.143;6.26;6.377999999999999;6.495;6.612
dom;females_aged_65plus_labour_force_participation_rate_percent;5.284;5.271;5.444;5.563;5.585;5.669;5.785;5.914;6.022;6.127999999999999;6.2170000000000005;6.2170000000000005;6.314;6.279;6.275;6.439;6.636;6.785;7.624;8.559;8.305;11.3;13.2;12.0;12.54;13.1;13.42;13.609000000000002;13.798;13.988;14.177;14.367;14.556;14.745;14.935;15.124;15.314;15.503;15.692;15.882;16.070999999999998
dza;females_aged_65plus_labour_force_participation_rate_percent;0.609;0.637;0.652;0.687;0.7190000000000001;0.7290000000000001;0.737;0.7490000000000001;0.76;0.772;0.784;0.7959999999999999;0.8079999999999999;0.821;0.8340000000000001;0.846;0.86;0.873;0.8859999999999999;0.9;1.3;1.0270000000000001;0.8109999999999999;0.88;0.45;0.43799999999999994;0.424;0.42700000000000005;0.429;0.431;0.433;0.436;0.43799999999999994;0.44;0.442;0.445;0.447;0.449;0.451;0.45399999999999996;0.456
ecu;females_aged_65plus_labour_force_participation_rate_percent;24.69;25.023000000000003;25.219;25.413;25.77;25.996;26.2;28.3;24.8;25.41;26.031;26.66;27.3;28.2;30.643;33.2;29.4;27.993000000000002;26.627;25.305;22.25;23.73;23.81;23.21;23.68;27.31;30.88;30.307;29.733;29.16;28.587;28.014;27.44;26.866999999999997;26.294;25.72;25.147;24.574;24.000999999999998;23.427;22.854
egy;females_aged_65plus_labour_force_participation_rate_percent;1.875;1.8869999999999998;1.879;1.89;1.62;2.08;2.073;2.0669999999999997;2.06;2.3;2.295;2.29;1.44;1.349;1.264;1.185;1.11;3.34;2.948;2.6;3.2;2.1;2.4;2.6;2.281;2.0;1.9480000000000002;2.053;2.157;2.261;2.365;2.47;2.574;2.678;2.782;2.887;2.991;3.095;3.199;3.304;3.408
eri;females_aged_65plus_labour_force_participation_rate_percent;34.554;34.826;35.064;35.39;35.751;35.963;35.795;35.595;35.328;35.036;34.72;34.404;34.06;33.699;33.406;33.162;33.149;33.176;33.135999999999996;33.225;33.314;33.436;33.548;33.621;33.69;33.73;33.641;33.588;33.534;33.481;33.428000000000004;33.374;33.321;33.266999999999996;33.214;33.161;33.107;33.054;33.0;32.946999999999996;32.894
esh;females_aged_65plus_labour_force_participation_rate_percent;7.4079999999999995;7.428;7.459;7.519;7.532;7.582999999999999;7.664;7.756;7.83;7.942;7.997999999999999;8.116;8.211;8.318;8.411;8.509;8.562000000000001;8.601;8.671;8.783999999999999;8.837;8.873;8.896;8.908999999999999;8.912;8.911;8.937999999999999;8.992;9.046;9.1;9.154;9.208;9.261000000000001;9.315;9.369;9.423;9.477;9.531;9.584;9.638;9.692
esp;females_aged_65plus_labour_force_participation_rate_percent;1.63;1.54;1.68;1.72;1.49;1.48;1.28;0.96;0.93;1.08;1.01;0.89;0.92;1.02;1.01;1.15;1.13;1.08;1.4;1.43;1.51;1.54;1.58;1.37;1.26;1.43;1.52;1.5619999999999998;1.604;1.645;1.6869999999999998;1.729;1.771;1.8119999999999998;1.854;1.896;1.9380000000000002;1.979;2.021;2.063;2.105
est;females_aged_65plus_labour_force_participation_rate_percent;6.229;6.242999999999999;6.215;6.228;6.212000000000001;6.08;5.99;9.19;4.62;6.11;6.34;6.09;7.74;7.19;7.57;8.6;8.87;9.22;8.48;7.46;7.7;9.3;9.54;9.39;8.94;10.65;12.61;12.62;12.629000000000001;12.639000000000001;12.649000000000001;12.659;12.668;12.677999999999999;12.687999999999999;12.698;12.707;12.717;12.727;12.737;12.745999999999999
eth;females_aged_65plus_labour_force_participation_rate_percent;43.451;43.433;43.369;43.488;43.49;40.05;36.705;33.484;30.409000000000002;27.5;29.399;31.371;33.414;35.521;37.685;39.9;39.863;39.805;39.709;39.563;39.42;39.232;39.019;38.816;38.603;38.38;38.185;38.577;38.968;39.36;39.751;40.143;40.534;40.926;41.317;41.708999999999996;42.101000000000006;42.492;42.88399999999999;43.275;43.667
fin;females_aged_65plus_labour_force_participation_rate_percent;3.4;3.38;2.52;2.07;2.02;2.17;1.4;0.61;1.03;0.8;1.04;0.89;1.06;1.08;0.76;1.63;2.1;2.14;2.01;2.25;2.33;2.99;3.38;3.4;3.72;4.22;4.33;4.521;4.712;4.9030000000000005;5.093999999999999;5.285;5.476;5.667000000000001;5.858;6.0489999999999995;6.2410000000000005;6.432;6.622999999999999;6.814;7.005
fji;females_aged_65plus_labour_force_participation_rate_percent;22.546;22.355999999999998;22.598000000000003;22.634;22.811999999999998;22.87;23.04;22.498;21.965;21.441999999999997;20.927;20.422;19.925;19.438;18.96;18.491;18.031;17.58;16.929000000000002;16.297;15.685;15.091;14.515999999999998;13.959000000000001;13.42;13.515;13.539000000000001;13.279000000000002;13.02;12.76;12.501;12.241;11.982000000000001;11.722000000000001;11.462;11.203;10.943;10.684000000000001;10.424000000000001;10.165;9.905
fra;females_aged_65plus_labour_force_participation_rate_percent;1.22;1.17;1.05;1.15;1.04;0.98;0.95;0.76;0.77;0.63;0.64;0.72;0.75;0.62;0.71;0.81;0.72;0.9;0.96;0.91;1.01;1.37;1.65;1.68;1.78;1.96;2.16;2.259;2.358;2.457;2.556;2.655;2.7539999999999996;2.853;2.952;3.051;3.15;3.2489999999999997;3.3480000000000003;3.447;3.5460000000000003
gab;females_aged_65plus_labour_force_participation_rate_percent;20.180999999999997;20.239;20.229;20.243;20.241;20.229;20.204;20.177;20.125999999999998;19.992;19.889;19.797;19.679000000000002;19.569000000000003;19.452;19.36;19.189;19.079;18.936;18.823;18.756;18.706;18.649;18.597;18.542;18.485;18.511;18.416;18.32;18.225;18.13;18.034000000000002;17.939;17.843;17.748;17.652;17.557000000000002;17.462;17.366;17.271;17.175
gbr;females_aged_65plus_labour_force_participation_rate_percent;3.34;3.11;3.64;3.49;3.25;3.17;3.09;3.24;3.38;3.5;3.4;3.05;3.68;3.67;3.95;4.26;4.57;4.53;4.79;5.59;6.22;6.4;6.58;7.02;7.59;7.69;7.72;7.907;8.094;8.282;8.469;8.656;8.843;9.03;9.217;9.405;9.592;9.779;9.966000000000001;10.152999999999999;10.341
