geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
che;aged_15_64_labour_force_participation_rate_percent;79.789;79.875;80.399;80.51;79.46600000000001;79.557;80.205;80.271;81.03699999999999;81.04;80.553;81.137;81.221;81.258;80.935;80.87100000000001;81.295;81.689;82.35700000000001;82.49;81.274;82.006;82.22200000000001;82.383;82.92;83.37700000000001;83.931;83.95100000000001;83.956;83.954;83.95200000000001;83.92399999999999;83.88799999999999;83.852;83.824;83.81;83.785;83.76899999999999;83.76899999999999;83.79;83.836
chl;aged_15_64_labour_force_participation_rate_percent;57.729;57.568000000000005;58.839;60.214;60.31100000000001;59.286;59.213;59.653999999999996;60.13;60.321000000000005;59.148;59.151;58.826;59.105;60.839;60.31100000000001;61.028999999999996;62.742;63.81100000000001;63.657;66.31;67.50399999999999;67.565;67.717;67.986;68.188;68.115;68.471;68.82300000000001;69.165;69.49;69.789;70.07;70.34;70.61;70.88600000000001;71.156;71.429;71.705;71.98100000000001;72.256
chn;aged_15_64_labour_force_participation_rate_percent;84.26799999999999;84.20200000000001;84.161;84.125;84.06200000000001;83.945;83.78399999999999;83.565;83.27799999999999;82.913;82.471;81.786;81.0;80.169;79.387;78.715;78.15899999999999;77.72399999999999;77.368;77.02199999999999;76.64399999999999;76.51899999999999;76.422;76.342;76.26899999999999;76.20100000000001;76.125;76.04899999999999;75.913;75.71;75.444;75.128;74.75399999999999;74.344;73.928;73.52600000000001;73.149;72.788;72.455;72.167;71.932
civ;aged_15_64_labour_force_participation_rate_percent;68.25;68.081;67.86399999999999;67.619;67.37;67.104;66.98100000000001;66.887;66.782;66.375;65.973;65.572;65.156;64.721;64.265;63.79;63.326;62.85;62.358999999999995;61.849;61.324;60.79600000000001;60.263999999999996;59.733999999999995;59.218999999999994;58.727;58.251999999999995;58.213;58.192;58.183;58.18600000000001;58.199;58.223;58.25;58.273;58.288000000000004;58.29600000000001;58.297;58.292;58.283;58.273999999999994
cmr;aged_15_64_labour_force_participation_rate_percent;78.76;78.76;78.72800000000001;78.667;78.553;78.391;78.26100000000001;78.082;77.866;77.635;77.405;77.252;77.102;76.961;76.836;76.733;76.743;76.74600000000001;76.75399999999999;76.777;76.812;76.907;76.994;77.062;77.09899999999999;77.095;77.095;77.123;77.137;77.141;77.13600000000001;77.127;77.11;77.09;77.074;77.067;77.069;77.079;77.097;77.126;77.166
cod;aged_15_64_labour_force_participation_rate_percent;72.292;72.426;72.551;72.67;72.703;72.66;72.73;72.768;72.74600000000001;72.718;72.706;72.759;72.778;72.78;72.76899999999999;72.753;72.82;72.852;72.866;72.887;72.893;72.962;73.008;73.024;73.003;72.95;72.936;72.935;72.929;72.918;72.905;72.888;72.872;72.859;72.854;72.859;72.872;72.895;72.931;72.984;73.056
cog;aged_15_64_labour_force_participation_rate_percent;69.676;69.501;69.314;69.16199999999999;69.07600000000001;68.967;68.892;68.899;68.92;69.02;69.07300000000001;69.195;69.31;69.46600000000001;69.62899999999999;69.791;69.946;70.185;70.381;70.546;70.664;70.888;71.018;71.072;71.039;70.985;70.936;70.868;70.786;70.688;70.57600000000001;70.468;70.355;70.247;70.155;70.085;70.044;70.02199999999999;70.025;70.058;70.122
col;aged_15_64_labour_force_participation_rate_percent;55.471000000000004;55.831;56.25899999999999;56.549;57.482;58.42100000000001;59.378;60.333999999999996;61.291000000000004;62.253;63.224;64.217;65.219;66.222;67.214;68.19;69.158;70.105;71.035;71.957;72.52;73.403;74.461;74.378;74.361;74.763;74.631;74.91199999999999;75.181;75.44800000000001;75.719;76.003;76.29;76.581;76.872;77.16199999999999;77.46;77.756;78.051;78.347;78.64399999999999
com;aged_15_64_labour_force_participation_rate_percent;43.373000000000005;43.508;43.448;43.434;43.495;43.405;43.353;43.213;43.093999999999994;42.964;42.735;42.626999999999995;42.523999999999994;42.441;42.388000000000005;42.358999999999995;42.369;42.434;42.531000000000006;42.631;42.746;42.873999999999995;43.01;43.148;43.306999999999995;43.478;43.625;43.778;43.928000000000004;44.071000000000005;44.205;44.317;44.423;44.523;44.61600000000001;44.702;44.769;44.833;44.898999999999994;44.973;45.06
cpv;aged_15_64_labour_force_participation_rate_percent;64.124;64.363;64.592;64.782;64.93;65.008;64.988;64.9;64.752;64.553;64.312;64.082;63.799;63.466;63.105;62.762;62.676;62.619;62.6;62.611000000000004;62.61;62.577;62.573;62.596000000000004;62.648999999999994;62.74;62.867;63.192;63.516999999999996;63.82899999999999;64.12;64.415;64.689;64.941;65.176;65.396;65.618;65.827;66.017;66.182;66.319
cri;aged_15_64_labour_force_participation_rate_percent;61.412;61.229;60.625;61.375;61.893;62.865;60.95399999999999;63.121;64.83;64.30199999999999;63.286;65.41199999999999;65.27600000000001;65.112;64.492;66.814;66.541;67.589;67.286;67.021;65.507;67.143;66.683;67.122;68.748;68.094;65.608;65.94;66.271;66.587;66.88;67.14699999999999;67.38600000000001;67.60600000000001;67.829;68.068;68.319;68.583;68.858;69.13600000000001;69.413
cub;aged_15_64_labour_force_participation_rate_percent;55.544;55.835;56.161;56.413000000000004;56.854;57.21;57.645;57.847;57.908;58.078;58.278;58.408;58.53;58.716;58.945;60.003;61.058;62.167;63.101000000000006;64.485;64.26100000000001;64.34;64.367;64.357;64.316;64.366;64.347;64.62;64.89;65.092;65.189;65.188;65.09100000000001;64.943;64.809;64.729;64.692;64.69800000000001;64.741;64.811;64.908
cyp;aged_15_64_labour_force_participation_rate_percent;67.435;67.821;67.707;67.779;68.203;67.831;68.10300000000001;68.459;68.161;68.178;68.477;69.883;69.805;70.805;71.523;71.045;71.561;71.862;71.52600000000001;71.79;72.334;71.795;71.86;72.152;73.21600000000001;72.798;73.343;73.528;73.679;73.821;73.949;74.115;74.22;74.303;74.382;74.458;74.607;74.718;74.806;74.889;74.98100000000001
cze;aged_15_64_labour_force_participation_rate_percent;71.598;72.058;72.12899999999999;72.181;72.392;72.235;71.92399999999999;71.395;71.509;71.67399999999999;71.191;70.78;70.58800000000001;70.264;69.997;70.47;70.359;69.922;69.696;70.044;70.119;70.45100000000001;71.484;72.804;73.533;74.132;75.203;75.47399999999999;75.684;75.815;75.85600000000001;75.78399999999999;75.60300000000001;75.358;75.124;74.949;74.811;74.741;74.707;74.652;74.54
deu;aged_15_64_labour_force_participation_rate_percent;70.149;72.083;71.46300000000001;70.77199999999999;71.146;70.805;70.675;71.029;71.166;71.592;71.55199999999999;71.763;72.059;72.638;72.663;74.031;74.942;75.678;75.941;76.365;76.72399999999999;77.43;77.358;77.72399999999999;77.775;77.687;77.956;78.08800000000001;78.233;78.383;78.53399999999999;78.658;78.774;78.889;79.009;79.135;79.24;79.344;79.457;79.593;79.759
dji;aged_15_64_labour_force_participation_rate_percent;65.76;65.795;65.638;65.387;65.131;64.992;64.824;64.77;64.766;64.683;64.47399999999999;64.281;63.955;63.552;63.166000000000004;62.858000000000004;62.628;62.446000000000005;62.305;62.195;62.113;62.053999999999995;62.042;62.055;62.056999999999995;62.034;62.022;62.126000000000005;62.215;62.316;62.442;62.582;62.742;62.907;63.056999999999995;63.181000000000004;63.276;63.343999999999994;63.393;63.434;63.474
dnk;aged_15_64_labour_force_participation_rate_percent;82.406;82.28399999999999;82.035;81.187;78.711;79.561;79.49600000000001;79.852;79.384;80.551;79.84899999999999;79.0;79.822;79.183;79.976;79.694;80.521;80.23;80.803;80.279;79.32300000000001;79.038;78.34899999999999;77.89399999999999;77.938;78.384;79.944;79.92399999999999;79.881;79.83;79.782;79.722;79.654;79.585;79.525;79.484;79.452;79.438;79.443;79.465;79.503
dom;aged_15_64_labour_force_participation_rate_percent;66.406;66.498;66.733;66.90100000000001;66.985;67.128;67.312;67.52;67.714;67.896;68.04899999999999;68.187;68.363;68.431;68.52199999999999;68.737;68.98100000000001;69.205;67.676;66.12899999999999;67.80199999999999;69.2;69.445;69.79;70.309;70.783;70.973;71.02;71.05199999999999;71.081;71.116;71.181;71.25;71.321;71.391;71.46;71.551;71.64399999999999;71.736;71.829;71.925
dza;aged_15_64_labour_force_participation_rate_percent;46.54;46.81399999999999;46.894;47.206;47.443000000000005;47.408;47.371;47.036;46.722;46.433;46.17;45.938;45.736999999999995;45.566;45.423;45.306000000000004;45.218;45.148;45.103;45.092;45.355;45.628;45.928999999999995;47.012;44.808;44.876000000000005;44.927;45.101000000000006;45.231;45.28;45.226000000000006;45.083999999999996;44.849;44.544;44.203;43.851000000000006;43.494;43.126999999999995;42.778;42.483000000000004;42.263999999999996
ecu;aged_15_64_labour_force_participation_rate_percent;64.875;65.281;65.60600000000001;65.939;66.383;66.723;66.997;67.381;70.047;69.92399999999999;69.794;69.65899999999999;69.509;70.529;70.78;71.007;72.172;71.542;70.889;70.209;67.822;67.006;67.694;67.165;66.97;69.346;71.324;71.179;71.03699999999999;70.887;70.722;70.548;70.361;70.164;69.964;69.767;69.572;69.37899999999999;69.188;69.001;68.82
egy;aged_15_64_labour_force_participation_rate_percent;49.27;49.365;49.336999999999996;49.376999999999995;50.3;48.952;48.43899999999999;47.895;47.332;48.978;48.92;48.543;48.163999999999994;48.623000000000005;49.085;49.533;49.93899999999999;50.985;51.354;51.735;52.176;51.83;52.019;52.495;51.856;51.095;51.034;51.22;51.361000000000004;51.486999999999995;51.61600000000001;51.775;51.93899999999999;52.086999999999996;52.184;52.216;52.205;52.138999999999996;52.06100000000001;52.027;52.073
eri;aged_15_64_labour_force_participation_rate_percent;84.307;84.506;84.62799999999999;84.676;84.664;84.616;84.384;84.109;83.795;83.45;83.09899999999999;82.648;82.21700000000001;81.84100000000001;81.544;81.35300000000001;81.57300000000001;81.844;82.165;82.477;82.772;83.05799999999999;83.31700000000001;83.53299999999999;83.676;83.738;83.665;83.626;83.561;83.48700000000001;83.415;83.352;83.292;83.242;83.209;83.2;83.21700000000001;83.257;83.31299999999999;83.375;83.435
esh;aged_15_64_labour_force_participation_rate_percent;54.11;53.996;53.9;53.86600000000001;53.791000000000004;53.82;53.856;53.978;54.141999999999996;54.441;54.705;54.93899999999999;55.208;55.54600000000001;55.873999999999995;56.201;56.29600000000001;56.361999999999995;56.492;56.715;56.861000000000004;56.92;56.986999999999995;57.06100000000001;57.13;57.193000000000005;57.233000000000004;57.292;57.357;57.437;57.536;57.576;57.63399999999999;57.703;57.766000000000005;57.812;57.777;57.731;57.68899999999999;57.67;57.678999999999995
esp;aged_15_64_labour_force_participation_rate_percent;59.748999999999995;59.856;59.769;60.0;60.647;60.598;61.281000000000006;62.18600000000001;62.881;63.72;65.282;64.436;66.391;67.741;68.78399999999999;70.092;71.13600000000001;71.84100000000001;72.831;73.245;73.73100000000001;74.047;74.388;74.396;74.311;74.445;74.395;74.279;74.12;73.939;73.752;73.542;73.327;73.12899999999999;72.98100000000001;72.905;72.88;72.939;73.062;73.212;73.362
est;aged_15_64_labour_force_participation_rate_percent;73.17699999999999;73.107;73.065;73.033;72.992;72.938;72.318;72.385;72.116;70.45100000000001;70.482;69.464;68.204;70.694;70.712;70.59100000000001;72.84100000000001;73.234;74.328;74.175;73.98899999999999;74.843;74.975;75.27;75.40100000000001;76.80199999999999;77.658;77.741;77.73899999999999;77.67;77.55;77.382;77.15100000000001;76.9;76.693;76.574;76.55199999999999;76.63600000000001;76.786;76.931;77.025
eth;aged_15_64_labour_force_participation_rate_percent;79.015;79.03399999999999;79.03699999999999;79.038;79.021;79.878;80.687;81.445;82.15899999999999;82.839;83.47200000000001;84.083;84.665;85.215;85.727;86.195;86.094;85.978;85.84700000000001;85.705;85.559;85.428;85.3;85.177;84.875;84.565;84.309;84.42200000000001;84.54700000000001;84.685;84.836;84.99700000000001;85.16799999999999;85.34200000000001;85.51;85.666;85.81200000000001;85.946;86.073;86.194;86.31299999999999
fin;aged_15_64_labour_force_participation_rate_percent;77.118;75.73;74.315;73.521;72.762;71.916;71.455;72.59899999999999;72.862;73.9;74.199;74.637;74.941;74.725;74.442;74.506;75.086;75.421;75.833;74.76899999999999;74.339;74.672;74.96300000000001;74.91199999999999;75.209;75.633;75.779;75.938;76.07600000000001;76.193;76.289;76.33800000000001;76.358;76.37;76.404;76.47399999999999;76.554;76.666;76.806;76.961;77.12100000000001
fji;aged_15_64_labour_force_participation_rate_percent;61.21;61.409;61.163999999999994;61.092;60.868;60.766000000000005;60.527;60.08;59.623000000000005;59.175;58.748000000000005;58.575;58.424;58.266999999999996;58.071999999999996;57.818000000000005;57.364;56.861000000000004;57.571999999999996;58.254;58.934;59.657;60.36600000000001;61.047;61.681000000000004;61.521;61.493;61.496;61.468999999999994;61.412;61.33;61.25899999999999;61.161;61.051;60.96;60.905;60.923;60.978;61.06;61.148;61.233000000000004
fra;aged_15_64_labour_force_participation_rate_percent;67.001;66.683;66.998;67.12899999999999;67.218;67.434;68.093;67.902;68.149;68.667;68.748;68.501;68.862;69.775;69.741;69.873;69.79;69.87;69.977;70.293;70.339;70.202;70.736;71.167;71.199;71.354;71.501;71.582;71.655;71.729;71.807;71.87100000000001;71.936;72.01100000000001;72.108;72.235;72.374;72.543;72.736;72.938;73.14
gab;aged_15_64_labour_force_participation_rate_percent;49.917;49.794;49.777;49.699;49.633;49.56;49.533;49.495;49.486999999999995;49.61600000000001;49.673;49.651;49.678000000000004;49.717;49.821000000000005;49.946999999999996;50.17100000000001;50.379;50.762;51.167;51.535;51.762;52.045;52.36;52.721000000000004;53.104;53.416000000000004;53.666000000000004;53.875;54.033;54.133;54.176;54.169;54.11600000000001;54.016999999999996;53.876000000000005;53.698;53.486999999999995;53.265;53.06;52.888999999999996
gbr;aged_15_64_labour_force_participation_rate_percent;76.39399999999999;76.031;75.441;74.962;74.76100000000001;74.495;74.639;74.816;74.632;74.941;75.164;74.714;74.867;74.888;74.891;75.217;75.563;75.399;75.67699999999999;75.482;75.236;75.339;75.865;76.25;76.553;76.781;77.158;77.283;77.384;77.458;77.50399999999999;77.499;77.457;77.4;77.36;77.358;77.369;77.414;77.49;77.59;77.71
geo;aged_15_64_labour_force_participation_rate_percent;68.932;69.186;69.459;69.737;69.993;69.928;69.67399999999999;69.403;69.259;69.11399999999999;66.197;68.788;66.812;68.365;66.943;66.882;67.19800000000001;67.56;67.953;68.368;70.02600000000001;71.663;72.598;71.94;72.358;73.6;72.541;72.911;73.24600000000001;73.514;73.7;73.818;73.84899999999999;73.811;73.738;73.66;73.596;73.53399999999999;73.49;73.488;73.541
