geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
col;aged_25_54_labour_force_participation_rate_percent;63.854;64.112;64.4;64.64399999999999;65.777;66.908;68.05199999999999;69.194;70.333;71.469;72.59899999999999;73.73;74.84899999999999;75.955;77.048;78.126;79.192;80.238;81.259;82.25200000000001;82.948;83.42;84.038;84.04;84.14399999999999;84.678;84.499;84.71600000000001;84.935;85.156;85.38;85.609;85.84;86.071;86.29700000000001;86.516;86.73100000000001;86.94;87.14399999999999;87.348;87.554
com;aged_25_54_labour_force_participation_rate_percent;57.303000000000004;57.486999999999995;57.437;57.512;57.765;57.865;58.05;58.147;58.303999999999995;58.458;58.458;58.576;58.702;58.83;58.946999999999996;59.025;59.065;59.13;59.198;59.243;59.29600000000001;59.328;59.368;59.415;59.51;59.647;59.756;59.903999999999996;60.063;60.227;60.391999999999996;60.55;60.708;60.86600000000001;61.02;61.17;61.306000000000004;61.438;61.565;61.684;61.795
cpv;aged_25_54_labour_force_participation_rate_percent;67.069;67.359;67.75;68.179;68.67399999999999;69.167;69.622;70.074;70.527;70.986;71.46;72.029;72.61;73.21;73.827;74.45100000000001;75.053;75.601;76.132;76.649;77.089;77.358;77.619;77.859;78.074;78.282;78.483;78.645;78.813;78.975;79.128;79.274;79.41;79.535;79.643;79.734;79.811;79.872;79.92;79.958;79.988
cri;aged_25_54_labour_force_participation_rate_percent;67.275;67.325;67.358;67.907;68.733;69.54899999999999;68.844;71.138;72.298;72.515;71.348;74.007;74.543;74.12100000000001;74.292;76.807;76.227;76.896;77.831;78.173;76.58;77.888;77.415;78.22;79.374;78.88;76.935;77.196;77.46;77.725;77.99;78.253;78.513;78.76899999999999;79.015;79.252;79.48100000000001;79.703;79.921;80.137;80.35300000000001
cub;aged_25_54_labour_force_participation_rate_percent;67.242;67.07600000000001;66.87100000000001;66.529;66.686;66.878;67.317;67.529;67.64;67.98899999999999;68.421;68.786;69.203;69.748;70.325;71.86399999999999;73.331;74.587;75.403;76.48;75.619;75.771;75.92;76.051;76.118;76.263;76.263;76.445;76.639;76.845;77.065;77.294;77.539;77.794;78.04899999999999;78.298;78.532;78.75399999999999;78.962;79.16199999999999;79.35600000000001
cyp;aged_25_54_labour_force_participation_rate_percent;79.987;80.37899999999999;80.96;80.377;81.441;80.62100000000001;80.911;82.176;81.975;81.89699999999999;82.25200000000001;84.023;85.245;86.198;86.663;86.134;86.572;86.973;86.54799999999999;86.626;87.24;87.54799999999999;87.87899999999999;88.084;88.756;88.21799999999999;88.59100000000001;88.689;88.78399999999999;88.882;88.986;89.09899999999999;89.21700000000001;89.335;89.447;89.551;89.655;89.75399999999999;89.851;89.95;90.053
cze;aged_25_54_labour_force_participation_rate_percent;89.59899999999999;89.522;89.493;89.44;89.334;89.227;88.618;88.561;88.493;88.49799999999999;88.425;88.334;88.162;87.93299999999999;87.727;88.22399999999999;88.07600000000001;87.743;87.29299999999999;87.641;87.815;88.015;88.339;89.05;88.771;88.61;88.895;88.978;89.064;89.156;89.257;89.365;89.48100000000001;89.6;89.714;89.816;89.905;89.984;90.046;90.086;90.096
deu;aged_25_54_labour_force_participation_rate_percent;80.042;83.204;83.354;83.00299999999999;83.588;83.36200000000001;83.5;84.071;84.477;85.22;85.46600000000001;85.63600000000001;85.807;86.149;85.941;86.436;87.146;87.289;87.083;87.184;87.34200000000001;87.73;87.73700000000001;87.706;87.589;87.57799999999999;87.382;87.485;87.59200000000001;87.704;87.821;87.946;88.075;88.206;88.34200000000001;88.48200000000001;88.625;88.775;88.928;89.081;89.23200000000001
dji;aged_25_54_labour_force_participation_rate_percent;69.307;69.331;69.55199999999999;69.911;70.241;70.455;70.756;70.928;71.048;71.249;71.597;71.827;72.187;72.62;73.025;73.357;73.631;73.861;74.065;74.282;74.532;74.816;75.09899999999999;75.372;75.622;75.847;75.99;76.033;76.07;76.112;76.168;76.233;76.309;76.387;76.454;76.502;76.53399999999999;76.548;76.556;76.571;76.602
dnk;aged_25_54_labour_force_participation_rate_percent;91.169;90.975;90.773;90.039;87.36;87.081;87.57799999999999;87.338;87.554;88.28200000000001;88.02799999999999;87.57799999999999;88.205;87.846;88.133;88.12700000000001;88.897;88.876;89.86;89.34200000000001;88.665;88.163;87.777;87.53399999999999;87.105;87.155;87.359;87.321;87.28;87.244;87.21600000000001;87.198;87.19;87.191;87.198;87.209;87.226;87.251;87.28;87.307;87.33
dom;aged_25_54_labour_force_participation_rate_percent;74.135;74.32600000000001;74.843;75.218;75.40899999999999;75.726;76.098;76.52;76.913;77.279;77.579;77.771;78.057;78.108;78.226;78.64;79.094;79.51100000000001;78.528;77.495;78.417;80.105;80.252;81.322;81.726;82.09899999999999;82.427;82.52;82.61399999999999;82.71;82.806;82.905;83.00399999999999;83.104;83.20299999999999;83.3;83.397;83.492;83.586;83.678;83.772
dza;aged_25_54_labour_force_participation_rate_percent;53.248999999999995;53.387;53.526;53.662;53.79600000000001;53.931999999999995;54.083;54.218999999999994;54.353;54.483999999999995;54.611999999999995;54.718;54.821000000000005;54.924;55.033;55.152;55.294;55.445;55.606;55.773999999999994;56.153999999999996;56.494;56.845;58.008;55.36;55.227;55.113;55.195;55.277;55.353;55.424;55.492;55.555;55.613;55.665;55.71;55.75;55.784;55.817;55.856;55.907
ecu;aged_25_54_labour_force_participation_rate_percent;76.288;76.605;76.892;77.187;77.539;77.85;78.161;78.821;80.418;80.557;80.685;80.803;80.907;81.4;81.98899999999999;82.51899999999999;83.11399999999999;82.07799999999999;80.99600000000001;79.863;78.804;78.719;79.298;78.862;78.93;80.988;82.81299999999999;82.566;82.32;82.07600000000001;81.833;81.593;81.35300000000001;81.115;80.87899999999999;80.645;80.414;80.185;79.957;79.73;79.502
egy;aged_25_54_labour_force_participation_rate_percent;59.083999999999996;59.136;59.275;59.45;60.748000000000005;58.493;58.367;58.177;57.934;58.528999999999996;60.748999999999995;62.341;60.338;60.696000000000005;61.028;61.299;61.482;63.008;62.85;62.696000000000005;63.119;63.273;63.424;63.658;62.758;61.74;61.661;61.851000000000006;62.036;62.216;62.391999999999996;62.581;62.766000000000005;62.948;63.128;63.306999999999995;63.49100000000001;63.68;63.872;64.061;64.245
eri;aged_25_54_labour_force_participation_rate_percent;89.839;89.596;89.366;89.167;88.98299999999999;88.792;88.995;89.20700000000001;89.42299999999999;89.64399999999999;89.86;90.139;90.40100000000001;90.64399999999999;90.85;91.021;91.01899999999999;90.99700000000001;90.976;90.925;90.87299999999999;90.829;90.79;90.76299999999999;90.749;90.75299999999999;90.846;90.906;90.965;91.01899999999999;91.069;91.113;91.15299999999999;91.189;91.21799999999999;91.24;91.257;91.26899999999999;91.279;91.288;91.29899999999999
esh;aged_25_54_labour_force_participation_rate_percent;64.343;64.263;64.218;64.249;64.22399999999999;64.303;64.49600000000001;64.735;64.956;65.25399999999999;65.44;65.569;65.65;65.757;65.834;65.914;65.969;65.995;66.09;66.27600000000001;66.358;66.37899999999999;66.38600000000001;66.378;66.346;66.298;66.263;66.23899999999999;66.21600000000001;66.202;66.202;66.2;66.21;66.23;66.255;66.281;66.3;66.322;66.347;66.374;66.40100000000001
esp;aged_25_54_labour_force_participation_rate_percent;70.8;71.71;71.738;72.67399999999999;73.825;74.34100000000001;75.164;75.87;76.124;76.81;78.044;76.462;78.532;79.804;80.744;81.185;82.24700000000001;83.029;83.949;84.777;85.697;86.194;86.887;87.14299999999999;87.3;87.338;87.42200000000001;87.529;87.634;87.735;87.835;87.932;88.03;88.132;88.23899999999999;88.354;88.476;88.60600000000001;88.74600000000001;88.9;89.071
est;aged_25_54_labour_force_participation_rate_percent;89.137;89.176;89.24;89.29700000000001;89.34200000000001;89.387;88.729;88.287;88.37799999999999;87.01299999999999;87.99600000000001;85.48200000000001;84.20100000000001;85.256;85.757;85.795;89.015;88.48299999999999;88.16799999999999;87.791;88.273;88.365;87.766;87.604;87.073;87.855;87.789;87.913;88.045;88.185;88.331;88.478;88.634;88.796;88.958;89.117;89.26799999999999;89.417;89.559;89.689;89.803
eth;aged_25_54_labour_force_participation_rate_percent;83.145;83.045;82.948;82.899;82.85700000000001;83.801;84.73100000000001;85.613;86.444;87.22399999999999;88.094;88.906;89.665;90.369;91.01799999999999;91.61399999999999;91.57600000000001;91.531;91.48200000000001;91.432;91.384;91.34200000000001;91.302;91.262;91.455;91.639;91.787;91.88600000000001;91.98299999999999;92.08;92.175;92.27;92.363;92.456;92.55;92.646;92.743;92.84299999999999;92.944;93.044;93.14200000000001
fin;aged_25_54_labour_force_participation_rate_percent;89.709;88.575;87.79799999999999;87.323;87.163;85.37299999999999;85.355;86.906;86.919;87.98100000000001;88.154;88.20100000000001;88.421;87.917;87.37700000000001;87.698;87.805;88.041;88.59299999999999;88.22;87.535;87.65899999999999;87.295;86.76700000000001;86.65;86.633;86.301;86.274;86.245;86.221;86.20299999999999;86.193;86.191;86.197;86.209;86.228;86.25200000000001;86.28399999999999;86.319;86.35;86.37100000000001
fji;aged_25_54_labour_force_participation_rate_percent;69.76899999999999;69.852;69.816;69.83800000000001;69.816;69.828;69.785;69.542;69.282;69.005;68.71;68.415;68.093;67.742;67.354;66.92699999999999;66.505;66.064;67.325;68.533;69.692;70.767;71.793;72.777;73.72399999999999;73.666;73.657;73.79899999999999;73.944;74.089;74.229;74.36;74.488;74.612;74.73100000000001;74.847;74.954;75.058;75.161;75.268;75.37899999999999
fra;aged_25_54_labour_force_participation_rate_percent;84.088;84.59;85.02799999999999;85.568;86.04;86.242;86.73200000000001;86.304;86.47;86.51299999999999;86.46;86.208;86.243;87.243;87.30799999999999;87.425;87.72;88.07600000000001;88.62700000000001;88.719;88.806;88.365;88.304;88.42399999999999;87.994;87.59;87.62;87.726;87.834;87.94200000000001;88.05;88.15700000000001;88.264;88.37;88.476;88.58200000000001;88.68700000000001;88.792;88.895;88.99799999999999;89.1
gab;aged_25_54_labour_force_participation_rate_percent;68.818;68.685;68.673;68.608;68.585;68.592;68.654;68.734;68.87100000000001;69.183;69.414;69.583;69.798;69.994;70.21600000000001;70.40100000000001;70.781;71.027;71.38600000000001;71.682;71.86399999999999;71.96300000000001;72.08800000000001;72.2;72.32600000000001;72.459;72.508;72.66;72.806;72.946;73.08;73.206;73.324;73.435;73.535;73.624;73.702;73.76899999999999;73.825;73.867;73.893
gbr;aged_25_54_labour_force_participation_rate_percent;83.988;83.818;83.74799999999999;83.565;83.43;83.289;83.164;83.234;83.255;83.751;83.975;83.726;83.853;83.912;83.804;84.141;84.572;84.52;84.87299999999999;85.072;84.949;85.3;85.56299999999999;85.714;86.027;85.844;86.105;86.227;86.351;86.477;86.605;86.73299999999999;86.863;86.993;87.12299999999999;87.25399999999999;87.384;87.515;87.647;87.777;87.905
